Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Positive Regulation Of Memory T Cell Differentiation (GO:0043382)	2/8	1.0297581613617593E-4	0.0021390065595014852	0	0	179.77477477477478	1650.5151540928723	HLA-DRA;HLA-DRB1
Positive Regulation Of Lymphocyte Activation (GO:0051251)	3/47	1.0474516657352634E-4	0.0021390065595014852	0	0	37.72159090909091	345.67991004282175	HLA-DRA;HLA-DRB1;HLA-DPA1
Regulation Of Granulocyte Differentiation (GO:0030852)	2/9	1.322345677711413E-4	0.0023321369225092195	0	0	154.08494208494207	1376.122322398922	LEF1;RUNX1
T-helper 1 Type Immune Response (GO:0042088)	2/9	1.322345677711413E-4	0.0023321369225092195	0	0	154.08494208494207	1376.122322398922	LEF1;HLA-DRB1
Regulation Of Memory T Cell Differentiation (GO:0043380)	2/9	1.322345677711413E-4	0.0023321369225092195	0	0	154.08494208494207	1376.122322398922	HLA-DRA;HLA-DRB1
Regulation Of T Cell Activation (GO:0050863)	3/62	2.3942128897309954E-4	0.003904833347457845	0	0	28.110169491525422	234.36251812982297	HLA-DRA;HLA-DRB1;HLA-DPA1
Positive Regulation Of CD4-positive, Alpha-Beta T Cell Activation (GO:2000516)	2/12	2.415360833479079E-4	0.003904833347457845	0	0	107.84324324324324	898.1715543742162	HLA-DRA;HLA-DRB1
Positive Regulation Of T Cell Differentiation (GO:0045582)	3/64	2.6304650987746833E-4	0.004082481833298309	0	0	27.185792349726775	224.0973715653561	LEF1;HLA-DRA;HLA-DRB1
Regulation Of Immune Effector Process (GO:0002697)	2/13	2.851004202532752E-4	0.0042545755022411836	0	0	98.03439803439804	800.2223503951916	HLA-DRA;HLA-DRB1
Positive Regulation Of Collagen Biosynthetic Process (GO:0032967)	2/15	3.828449577052661E-4	0.005501623836653453	0	0	82.94386694386695	652.5924300800029	VIM;RUNX1
Positive Regulation Of Collagen Metabolic Process (GO:0010714)	2/16	4.369986555224512E-4	0.006055552797953966	0	0	77.01544401544402	595.7591622638189	VIM;RUNX1
Positive Regulation Of Regulatory T Cell Differentiation (GO:0045591)	2/17	4.946556969674145E-4	0.0066181520835640285	0	0	71.87747747747748	547.1061007477681	HLA-DRA;HLA-DRB1
Regulation Of Collagen Biosynthetic Process (GO:0032965)	2/18	5.558029199639917E-4	0.007188384431534293	0	0	67.38175675675676	505.03278857308806	VIM;RUNX1
Positive Regulation Of Alpha-Beta T Cell Activation (GO:0046635)	2/19	6.204271977547852E-4	0.007765346862221183	0	0	63.41494435612083	468.3258506932697	HLA-DRA;HLA-DRB1
Antigen Processing And Presentation Of Endogenous Peptide Antigen (GO:0002483)	2/21	7.600545888385116E-4	0.009215661889666953	0	0	56.733997155049785	407.4703926585901	HLA-DRA;HLA-DRB1
T Cell Receptor Signaling Pathway (GO:0050852)	3/95	8.38184576645425E-4	0.00985501865874015	0	0	17.997282608695652	127.49764927802104	THEMIS;HLA-DRB1;HLA-DPA1
Regulation Of Interleukin-4 Production (GO:0032673)	2/23	9.134335660938224E-4	0.010423888930717738	0	0	51.32561132561133	359.19202108855717	LEF1;HLA-DRB1
Positive Regulation Of T Cell Activation (GO:0050870)	3/107	0.0011827136872843253	0.013111226019037664	0	0	15.911057692307692	107.23963378330384	HLA-DRA;HLA-DRB1;HLA-DPA1
Positive Regulation Of T Cell Mediated Cytotoxicity (GO:0001916)	2/33	0.0018829910231392738	0.020294458804945507	0	0	34.751525719267654	218.0621331595031	HLA-DRA;HLA-DRB1
Regulation Of T Cell Mediated Cytotoxicity (GO:0001914)	2/36	0.002238480580364982	0.023473796356259808	0	0	31.680445151033386	193.31274432661914	HLA-DRA;HLA-DRB1
Positive Regulation Of Immune Effector Process (GO:0002699)	2/37	0.0023634873326999193	0.024132449607567597	0	0	30.773745173745173	186.10782653738667	HLA-DRA;HLA-DRB1
Retina Homeostasis (GO:0001895)	2/39	0.0026231913501997732	0.026097390868654154	0	0	29.107377647918188	172.99572967330536	IGKC;LYZ
Positive Regulation Of T Cell Mediated Immunity (GO:0002711)	2/43	0.0031810145747939787	0.03085584137550159	0	0	26.262359920896508	151.0231473713992	HLA-DRA;HLA-DRB1
Positive Regulation Of Biosynthetic Process (GO:0009891)	2/44	0.003328401677055519	0.03149804513896442	0	0	25.635778635778635	146.25886104643752	VIM;RUNX1
B Cell Receptor Signaling Pathway (GO:0050853)	2/46	0.0036326077287653995	0.033558376160975595	0	0	24.46805896805897	137.45677192478058	CD79B;IGKC
Negative Regulation Of T Cell Activation (GO:0050868)	2/49	0.00411231401285341	0.037106461325281934	0	0	22.90281771132835	125.82279885864904	RIPOR2;HLA-DRB1
Positive Regulation Of Leukocyte Mediated Cytotoxicity (GO:0001912)	2/51	0.004447575245014844	0.039219527160585445	0	0	21.96580253723111	118.95352403093693	HLA-DRA;HLA-DRB1
B Cell Differentiation (GO:0030183)	2/68	0.007782469103082114	0.06501809924805452	0	0	16.294021294021295	79.12183861051456	CD79B;KLF6
Regulation Of GTPase Activity (GO:0043087)	3/214	0.008315288682640276	0.06501809924805452	0	0	7.800157977883097	37.36010035967449	ARHGAP15;MAP4K4;RALGPS2
Myeloid Leukocyte Differentiation (GO:0002573)	2/71	0.008458532428141954	0.06501809924805452	0	0	15.583235409322366	74.37223129595927	HLA-DRB1;RUNX1
Positive Regulation Of Focal Adhesion Disassembly (GO:0120183)	1/5	0.009712915544850792	0.06501809924805452	0	0	131.29605263157896	608.465136485093	MAP4K4
Regulation Of Establishment Of T Cell Polarity (GO:1903903)	1/5	0.009712915544850792	0.06501809924805452	0	0	131.29605263157896	608.465136485093	RIPOR2
Regulation Of Focal Adhesion Disassembly (GO:0120182)	1/5	0.009712915544850792	0.06501809924805452	0	0	131.29605263157896	608.465136485093	MAP4K4
Regulation Of Immature T Cell Proliferation In Thymus (GO:0033084)	1/5	0.009712915544850792	0.06501809924805452	0	0	131.29605263157896	608.465136485093	TMEM131L
T-helper 1 Cell Differentiation (GO:0045063)	1/5	0.009712915544850792	0.06501809924805452	0	0	131.29605263157896	608.465136485093	LEF1
Regulation Of Neutrophil Extravasation (GO:2000389)	1/5	0.009712915544850792	0.06501809924805452	0	0	131.29605263157896	608.465136485093	RIPOR2
Peripheral Nervous System Neuron Development (GO:0048935)	1/5	0.009712915544850792	0.06501809924805452	0	0	131.29605263157896	608.465136485093	RUNX1
Positive Regulation Of T Cell Mediated Immune Response To Tumor Cell (GO:0002842)	1/5	0.009712915544850792	0.06501809924805452	0	0	131.29605263157896	608.465136485093	HLA-DRB1
Negative Regulation Of T Cell Differentiation In Thymus (GO:0033085)	1/5	0.009712915544850792	0.06501809924805452	0	0	131.29605263157896	608.465136485093	TMEM131L
Detection Of Virus (GO:0009597)	1/5	0.009712915544850792	0.06501809924805452	0	0	131.29605263157896	608.465136485093	SERINC5
Regulation Of Immune Response (GO:0050776)	2/77	0.009886772823802105	0.06501809924805452	0	0	14.332252252252252	66.16566653521436	HLA-DRA;HLA-DRB1
Regulation Of T Cell Proliferation (GO:0042129)	2/77	0.009886772823802105	0.06501809924805452	0	0	14.332252252252252	66.16566653521436	HLA-DRB1;HLA-DPA1
Positive Regulation Of GTPase Activity (GO:0043547)	3/234	0.010597774001021245	0.06766683720901026	0	0	7.117604617604617	32.36454038436694	ARHGAP25;MAP4K4;RALGPS2
Positive Regulation Of Immune Response (GO:0050778)	2/80	0.010638342963272231	0.06766683720901026	0	0	13.778932778932779	62.60169499723587	HLA-DRA;HLA-DRB1
Cellular Response To Organic Substance (GO:0071310)	2/82	0.011153056011211533	0.0695083900461363	0	0	13.433108108108108	60.395814710431644	NCOA3;LEF1
Positive Regulation Of Immune Response To Tumor Cell (GO:0002839)	1/6	0.011644446786079536	0.0695083900461363	0	0	105.03157894736842	467.6978364624713	HLA-DRB1
Cellular Hyperosmotic Response (GO:0071474)	1/6	0.011644446786079536	0.0695083900461363	0	0	105.03157894736842	467.6978364624713	RCSD1
Regulation Of T Cell Mediated Immune Response To Tumor Cell (GO:0002840)	1/6	0.011644446786079536	0.0695083900461363	0	0	105.03157894736842	467.6978364624713	HLA-DRB1
Regulation Of Type II Interferon Production (GO:0032649)	2/87	0.012487028555091704	0.07089845388575844	0	0	12.639745627980922	55.400825268730564	HLA-DRB1;HLA-DPA1
Sensory Perception Of Mechanical Stimulus (GO:0050954)	2/89	0.013039264320726256	0.07089845388575844	0	0	12.34793414103759	53.587442849429166	RIPOR2;CDC14A
Negative Regulation Of Lipid Kinase Activity (GO:0090219)	1/7	0.013572308007059051	0.07089845388575844	0	0	87.5219298245614	376.3201192636575	PIP4K2A
Hyperosmotic Response (GO:0006972)	1/7	0.013572308007059051	0.07089845388575844	0	0	87.5219298245614	376.3201192636575	RCSD1
Regulation Of Stem Cell Division (GO:2000035)	1/7	0.013572308007059051	0.07089845388575844	0	0	87.5219298245614	376.3201192636575	NCOA3
Positive Regulation Of Arp2/3 Complex-Mediated Actin Nucleation (GO:2000601)	1/7	0.013572308007059051	0.07089845388575844	0	0	87.5219298245614	376.3201192636575	FCHSD2
Regulation Of CD8-positive, Alpha-Beta T Cell Differentiation (GO:0043376)	1/7	0.013572308007059051	0.07089845388575844	0	0	87.5219298245614	376.3201192636575	RUNX1
Sialylation (GO:0097503)	1/7	0.013572308007059051	0.07089845388575844	0	0	87.5219298245614	376.3201192636575	ST6GAL1
Lymphocyte Differentiation (GO:0030098)	2/91	0.013602025387024156	0.07089845388575844	0	0	12.069237777102945	51.8679907409943	CD79B;KLF6
B Cell Activation (GO:0042113)	2/92	0.0138873260188599	0.07089845388575844	0	0	11.934534534534535	51.0413625187316	CD79B;KLF6
Sensory Perception Of Sound (GO:0007605)	2/92	0.0138873260188599	0.07089845388575844	0	0	11.934534534534535	51.0413625187316	RIPOR2;CDC14A
Negative Regulation Of Apoptotic Process (GO:0043066)	4/482	0.01407651813175762	0.07093102643015528	0	0	4.65821876867902	19.859138358322248	TNFAIP8;LEF1;MTRNR2L8;MAP4K4
Autophagosome-Lysosome Fusion (GO:0061909)	1/8	0.015496505807542107	0.07423017596699182	0	0	75.01503759398496	312.59821718825697	PIP4K2A
Cellular Response To Muramyl Dipeptide (GO:0071225)	1/8	0.015496505807542107	0.07423017596699182	0	0	75.01503759398496	312.59821718825697	VIM
Positive Regulation Of CD8-positive, Alpha-Beta T Cell Activation (GO:2001187)	1/8	0.015496505807542107	0.07423017596699182	0	0	75.01503759398496	312.59821718825697	RUNX1
Negative Regulation Of Alpha-Beta T Cell Differentiation (GO:0046639)	1/8	0.015496505807542107	0.07423017596699182	0	0	75.01503759398496	312.59821718825697	RUNX1
Plasma Membrane Bounded Cell Projection Assembly (GO:0120031)	3/275	0.016318449205544688	0.07721412550916266	0	0	6.032169117647059	24.825144432183652	TTC39C;CDC14A;MAP4K4
Positive Regulation Of Keratinocyte Migration (GO:0051549)	1/9	0.017417046832985512	0.07767602495630321	0	0	65.63486842105263	265.8412914846341	MAP4K4
Positive Regulation Of Monocyte Differentiation (GO:0045657)	1/9	0.017417046832985512	0.07767602495630321	0	0	65.63486842105263	265.8412914846341	HLA-DRB1
Positive Regulation Of Myoblast Fusion (GO:1901741)	1/9	0.017417046832985512	0.07767602495630321	0	0	65.63486842105263	265.8412914846341	RIPOR2
Amino Sugar Metabolic Process (GO:0006040)	1/9	0.017417046832985512	0.07767602495630321	0	0	65.63486842105263	265.8412914846341	ST6GAL1
Response To Interleukin-4 (GO:0070670)	1/9	0.017417046832985512	0.07767602495630321	0	0	65.63486842105263	265.8412914846341	LEF1
Negative Regulation Of Lymphocyte Migration (GO:2000402)	1/10	0.019333937749796665	0.07896387207285376	0	0	58.33918128654971	230.20018425524987	RIPOR2
L-serine Metabolic Process (GO:0006563)	1/10	0.019333937749796665	0.07896387207285376	0	0	58.33918128654971	230.20018425524987	SERINC5
N-acetylneuraminate Metabolic Process (GO:0006054)	1/10	0.019333937749796665	0.07896387207285376	0	0	58.33918128654971	230.20018425524987	ST6GAL1
Hematopoietic Stem Cell Proliferation (GO:0071425)	1/10	0.019333937749796665	0.07896387207285376	0	0	58.33918128654971	230.20018425524987	RUNX1
Protein Localization To Endosome (GO:0036010)	1/10	0.019333937749796665	0.07896387207285376	0	0	58.33918128654971	230.20018425524987	RCSD1
Positive Regulation Of Actin Nucleation (GO:0051127)	1/10	0.019333937749796665	0.07896387207285376	0	0	58.33918128654971	230.20018425524987	FCHSD2
Embryonic Appendage Morphogenesis (GO:0035113)	1/10	0.019333937749796665	0.07896387207285376	0	0	58.33918128654971	230.20018425524987	MBNL1
Serine Family Amino Acid Biosynthetic Process (GO:0009070)	1/10	0.019333937749796665	0.07896387207285376	0	0	58.33918128654971	230.20018425524987	SERINC5
Regulation Of Keratinocyte Migration (GO:0051547)	1/11	0.021247185233602552	0.0831141652540563	0	0	52.502631578947366	202.2155053364779	MAP4K4
Negative Regulation Of CD4-positive, Alpha-Beta T Cell Activation (GO:2000515)	1/11	0.021247185233602552	0.0831141652540563	0	0	52.502631578947366	202.2155053364779	RUNX1
Cellular Response To Cytokine Stimulus (GO:0071345)	3/308	0.021968197160969528	0.0831141652540563	0	0	5.370491803278688	20.505394057118814	RIPOR2;LEF1;HLA-DPA1
Regulation Of Small GTPase Mediated Signal Transduction (GO:0051056)	2/118	0.022186730165475285	0.0831141652540563	0	0	9.24743709226468	35.216653187978686	ARHGAP15;ARHGAP25
Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508)	4/557	0.0226665350773218	0.0831141652540563	0	0	4.010953242056316	15.188941127908357	KLF6;LEF1;HLA-DRB1;RUNX1
Granulocyte Differentiation (GO:0030851)	1/12	0.02315679597121641	0.0831141652540563	0	0	47.72727272727273	179.71546945510647	LEF1
Regulation Of Interleukin-5 Production (GO:0032674)	1/12	0.02315679597121641	0.0831141652540563	0	0	47.72727272727273	179.71546945510647	LEF1
Positive Regulation Of Viral Entry Into Host Cell (GO:0046598)	1/12	0.02315679597121641	0.0831141652540563	0	0	47.72727272727273	179.71546945510647	HLA-DRB1
Positive Regulation By Symbiont Of Entry Into Host (GO:0075294)	1/12	0.02315679597121641	0.0831141652540563	0	0	47.72727272727273	179.71546945510647	HLA-DRB1
Response To Muramyl Dipeptide (GO:0032495)	1/12	0.02315679597121641	0.0831141652540563	0	0	47.72727272727273	179.71546945510647	VIM
Detection Of Bacterium (GO:0016045)	1/12	0.02315679597121641	0.0831141652540563	0	0	47.72727272727273	179.71546945510647	HLA-DRB1
Positive Regulation Of Cellular Extravasation (GO:0002693)	1/12	0.02315679597121641	0.0831141652540563	0	0	47.72727272727273	179.71546945510647	RIPOR2
Response To Cytokine (GO:0034097)	2/125	0.02469784517648419	0.0831141652540563	0	0	8.718083937596132	32.26597109042055	LEF1;AFF3
Positive Regulation Of Insulin Secretion Involved In Cellular Response To Glucose Stimulus (GO:0035774)	1/13	0.025062776635888108	0.0831141652540563	0	0	43.74780701754386	161.27067055781572	HLA-DRB1
Positive Regulation Of Keratinocyte Differentiation (GO:0045618)	1/13	0.025062776635888108	0.0831141652540563	0	0	43.74780701754386	161.27067055781572	NCOA3
GTP Metabolic Process (GO:0046039)	1/13	0.025062776635888108	0.0831141652540563	0	0	43.74780701754386	161.27067055781572	GIMAP7
Regulation Of Myoblast Fusion (GO:1901739)	1/13	0.025062776635888108	0.0831141652540563	0	0	43.74780701754386	161.27067055781572	RIPOR2
Microvillus Organization (GO:0032528)	1/13	0.025062776635888108	0.0831141652540563	0	0	43.74780701754386	161.27067055781572	MAP4K4
Cellular Response To Interleukin-4 (GO:0071353)	1/13	0.025062776635888108	0.0831141652540563	0	0	43.74780701754386	161.27067055781572	LEF1
Positive Regulation Of Alpha-Beta T Cell Differentiation (GO:0046638)	1/13	0.025062776635888108	0.0831141652540563	0	0	43.74780701754386	161.27067055781572	RUNX1
Response To Chemokine (GO:1990868)	1/13	0.025062776635888108	0.0831141652540563	0	0	43.74780701754386	161.27067055781572	RIPOR2
Secondary Palate Development (GO:0062009)	1/13	0.025062776635888108	0.0831141652540563	0	0	43.74780701754386	161.27067055781572	LEF1
Cytosolic Transport (GO:0016482)	2/127	0.02543581392360963	0.08363640510475032	0	0	8.57772972972973	31.49396760950185	PIP4K2A;RCSD1
Regulation Of Exit From Mitosis (GO:0007096)	1/14	0.026965133912219295	0.08718726631617572	0	0	40.38056680161943	145.90349135778567	CDC14A
Microvillus Assembly (GO:0030033)	1/14	0.026965133912219295	0.08718726631617572	0	0	40.38056680161943	145.90349135778567	MAP4K4
Regulation Of Interleukin-13 Production (GO:0032656)	1/15	0.028863874472676125	0.09105027069429542	0	0	37.494360902255636	132.92367662225746	LEF1
Regulation Of Monocyte Differentiation (GO:0045655)	1/15	0.028863874472676125	0.09105027069429542	0	0	37.494360902255636	132.92367662225746	HLA-DRB1
Positive Regulation Of Syncytium Formation By Plasma Membrane Fusion (GO:0060143)	1/15	0.028863874472676125	0.09105027069429542	0	0	37.494360902255636	132.92367662225746	RIPOR2
Negative Regulation Of Inflammatory Response To Antigenic Stimulus (GO:0002862)	1/16	0.030759004984448314	0.09323823385910895	0	0	34.99298245614035	121.8306048026202	HLA-DRB1
Intracellular Cholesterol Transport (GO:0032367)	1/16	0.030759004984448314	0.09323823385910895	0	0	34.99298245614035	121.8306048026202	PIP4K2A
Regulation Of Plasminogen Activation (GO:0010755)	1/16	0.030759004984448314	0.09323823385910895	0	0	34.99298245614035	121.8306048026202	RUNX1
Positive Regulation By Host Of Viral Transcription (GO:0043923)	1/16	0.030759004984448314	0.09323823385910895	0	0	34.99298245614035	121.8306048026202	LEF1
Positive Regulation Of Autophagosome Assembly (GO:2000786)	1/16	0.030759004984448314	0.09323823385910895	0	0	34.99298245614035	121.8306048026202	PIP4K2A
Positive Regulation Of Transferase Activity (GO:0051347)	2/143	0.03165610141897486	0.09437270030781178	0	0	7.598236534406747	26.23537628353784	SERINC5;HLA-DRB1
Positive Regulation Of DNA-templated Transcription (GO:0045893)	6/1243	0.031954634207896786	0.09437270030781178	0	0	2.7521128830748878	9.476730255379668	KLF6;NCOA3;LEF1;SSBP2;HLA-DRB1;RUNX1
Regulation Of Establishment Of Cell Polarity (GO:2000114)	1/17	0.03265053210550882	0.09437270030781178	0	0	32.80427631578947	112.25276043705767	RIPOR2
Regulation Of Inflammatory Response To Antigenic Stimulus (GO:0002861)	1/17	0.03265053210550882	0.09437270030781178	0	0	32.80427631578947	112.25276043705767	HLA-DRB1
Polyol Metabolic Process (GO:0019751)	1/17	0.03265053210550882	0.09437270030781178	0	0	32.80427631578947	112.25276043705767	INPP4B
Negative Regulation Of Rho Protein Signal Transduction (GO:0035024)	1/17	0.03265053210550882	0.09437270030781178	0	0	32.80427631578947	112.25276043705767	RIPOR2
Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944)	5/938	0.03451949892352369	0.09437270030781178	0	0	2.9991803795473175	10.095933753522491	KLF6;NCOA3;LEF1;SSBP2;RUNX1
Regulation Of Establishment Or Maintenance Of Cell Polarity (GO:0032878)	1/18	0.03453846248378679	0.09437270030781178	0	0	30.873065015479877	103.9089106040704	RIPOR2
Positive Regulation Of Neutrophil Chemotaxis (GO:0090023)	1/18	0.03453846248378679	0.09437270030781178	0	0	30.873065015479877	103.9089106040704	RIPOR2
T-helper Cell Differentiation (GO:0042093)	1/18	0.03453846248378679	0.09437270030781178	0	0	30.873065015479877	103.9089106040704	LEF1
Neuromuscular Synaptic Transmission (GO:0007274)	1/18	0.03453846248378679	0.09437270030781178	0	0	30.873065015479877	103.9089106040704	FCHSD2
Positive Regulation Of Epidermal Cell Differentiation (GO:0045606)	1/18	0.03453846248378679	0.09437270030781178	0	0	30.873065015479877	103.9089106040704	NCOA3
Positive Regulation Of Extracellular Matrix Organization (GO:1903055)	1/18	0.03453846248378679	0.09437270030781178	0	0	30.873065015479877	103.9089106040704	RUNX1
Positive Regulation Of Focal Adhesion Assembly (GO:0051894)	1/18	0.03453846248378679	0.09437270030781178	0	0	30.873065015479877	103.9089106040704	MAP4K4
Negative Regulation Of Execution Phase Of Apoptosis (GO:1900118)	1/19	0.036422802764502916	0.09746239636294574	0	0	29.156432748538013	96.58244018092803	MTRNR2L8
Regulation Of Tissue Remodeling (GO:0034103)	1/19	0.036422802764502916	0.09746239636294574	0	0	29.156432748538013	96.58244018092803	RUNX1
Skeletal Muscle Contraction (GO:0003009)	1/19	0.036422802764502916	0.09746239636294574	0	0	29.156432748538013	96.58244018092803	RCSD1
Negative Regulation Of Programmed Cell Death (GO:0043069)	3/381	0.03782142635503326	0.0977748757569059	0	0	4.317239858906525	14.138440319830368	TNFAIP8;LEF1;MAP4K4
Negative Regulation Of Small GTPase Mediated Signal Transduction (GO:0051058)	1/20	0.03830355957487035	0.0977748757569059	0	0	27.62049861495845	90.10393439678077	ARHGAP25
Limb Morphogenesis (GO:0035108)	1/20	0.03830355957487035	0.0977748757569059	0	0	27.62049861495845	90.10393439678077	MBNL1
Phosphatidylserine Metabolic Process (GO:0006658)	1/20	0.03830355957487035	0.0977748757569059	0	0	27.62049861495845	90.10393439678077	SERINC5
Cellular Response To Estradiol Stimulus (GO:0071392)	1/20	0.03830355957487035	0.0977748757569059	0	0	27.62049861495845	90.10393439678077	NCOA3
Myoblast Differentiation (GO:0045445)	1/20	0.03830355957487035	0.0977748757569059	0	0	27.62049861495845	90.10393439678077	MBNL1
Regulation Of Cardiac Muscle Cell Proliferation (GO:0060043)	1/20	0.03830355957487035	0.0977748757569059	0	0	27.62049861495845	90.10393439678077	RUNX1
Regulation Of Macromolecule Metabolic Process (GO:0060255)	2/162	0.03973523401790007	0.09993671117409711	0	0	6.689527027027027	21.577183001416312	AFF3;AFF1
Positive Regulation Of Granulocyte Chemotaxis (GO:0071624)	1/21	0.04018073954422461	0.09993671117409711	0	0	26.23815789473684	84.33908236365446	RIPOR2
Positive Regulation Of Vacuole Organization (GO:0044090)	1/21	0.04018073954422461	0.09993671117409711	0	0	26.23815789473684	84.33908236365446	PIP4K2A
Macrophage Differentiation (GO:0030225)	1/21	0.04018073954422461	0.09993671117409711	0	0	26.23815789473684	84.33908236365446	HLA-DRB1
Inositol Phosphate Metabolic Process (GO:0043647)	1/22	0.04205434927500464	0.10327270581456836	0	0	24.9874686716792	79.18010249314726	INPP4B
Positive Regulation Of Viral Life Cycle (GO:1903902)	1/22	0.04205434927500464	0.10327270581456836	0	0	24.9874686716792	79.18010249314726	HLA-DRB1
Regulation Of Extracellular Matrix Organization (GO:1903053)	1/23	0.04392439537404202	0.10391869149468477	0	0	23.85047846889952	74.53955237955424	RUNX1
Positive Regulation Of Neutrophil Migration (GO:1902624)	1/23	0.04392439537404202	0.10391869149468477	0	0	23.85047846889952	74.53955237955424	RIPOR2
Adaptive Immune Response Based On Somatic Recombination Of Immune Receptors Built From Immunoglobulin Superfamily Domains (GO:0002460)	1/23	0.04392439537404202	0.10391869149468477	0	0	23.85047846889952	74.53955237955424	HLA-DRB1
Protein N-linked Glycosylation Via Asparagine (GO:0018279)	1/23	0.04392439537404202	0.10391869149468477	0	0	23.85047846889952	74.53955237955424	ST6GAL1
Regulation Of T Cell Migration (GO:2000404)	1/23	0.04392439537404202	0.10391869149468477	0	0	23.85047846889952	74.53955237955424	RIPOR2
Positive Regulation Of Cell-Substrate Junction Organization (GO:0150117)	1/23	0.04392439537404202	0.10391869149468477	0	0	23.85047846889952	74.53955237955424	MAP4K4
Regulation Of Execution Phase Of Apoptosis (GO:1900117)	1/24	0.04579088442720472	0.1076779585318511	0	0	22.812356979405035	70.34578626791965	MTRNR2L8
Positive Regulation Of Hydrolase Activity (GO:0051345)	2/176	0.046135390104852514	0.10783452626917335	0	0	6.146940043491767	18.909062933381232	MAP4K4;RALGPS2
Negative Regulation Of Cytokine Production (GO:0001818)	2/178	0.04707904453375824	0.10812680310869513	0	0	6.076474201474201	18.569263347293592	LEF1;HLA-DRB1
Positive Regulation Of Interleukin-2 Production (GO:0032743)	1/25	0.04765382301955378	0.10812680310869513	0	0	21.86074561403509	66.53957181391064	RUNX1
