Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Positive Regulation Of Defense Response (GO:0031349)	3/124	7.554931958965652E-4	0.014678153520276124	0	0	18.92879847425302	136.06284934553165	NKG7;CYBA;S100A9
Innate Immune Response Activating Cell Surface Receptor Signaling Pathway (GO:0002220)	2/30	8.611074752315914E-4	0.015614748884199524	0	0	52.75925925925926	372.337457949904	TYROBP;KLRD1
Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0042269)	2/32	9.800983780770412E-4	0.0166616724273097	0	0	49.237037037037034	341.1071815115415	KLRB1;KLRD1
Positive Regulation Of Neuron Death (GO:1901216)	2/34	0.0011065494758484935	0.017704791613575896	0	0	46.155092592592595	314.1550386183129	TYROBP;ITGB2
Endoderm Formation (GO:0001706)	2/35	0.001172559709151643	0.017718680049402608	0	0	44.754208754208754	302.02673756563706	DUSP2;ITGB2
Regulation Of T Cell Mediated Cytotoxicity (GO:0001914)	2/36	0.0012404195444664348	0.01775758505762475	0	0	43.43572984749456	290.6851787186678	HLA-C;KLRD1
Positive Regulation Of Response To External Stimulus (GO:0032103)	3/155	0.0014388064354274505	0.01956776752181333	0	0	15.044787449392713	98.45220704376891	NKG7;CYBA;S100A9
Positive Regulation Of Cell Death (GO:0010942)	2/50	0.0023818121959682833	0.030850138919208243	0	0	30.74537037037037	185.6987673947897	TYROBP;ITGB2
Defense Response To Bacterium (GO:0042742)	3/204	0.003142504001105735	0.03773719856624281	0	0	11.34902411021814	65.40142236300478	GNLY;LYZ;S100A9
Regulation Of Neuron Death (GO:1901214)	2/58	0.0031910131140572965	0.03773719856624281	0	0	26.34259259259259	151.40185980157577	TYROBP;ITGB2
Antimicrobial Humoral Immune Response Mediated By Antimicrobial Peptide (GO:0061844)	2/65	0.003990196889134073	0.045222231410186164	0	0	23.40740740740741	129.300521952108	GNLY;S100A9
Apoptotic Process (GO:0006915)	3/228	0.004292980427108994	0.04646306805312352	0	0	10.126153846153846	55.19537660087055	GZMA;ITGB2;PRF1
Phagocytosis (GO:0006909)	2/69	0.004484382353335256	0.04646306805312352	0	0	22.005527915975676	118.9872894457198	TYROBP;ITGB2
Neutrophil Chemotaxis (GO:0030593)	2/70	0.004612142784685055	0.04646306805312352	0	0	21.68082788671024	116.62253297360674	ITGB2;S100A9
Granulocyte Chemotaxis (GO:0071621)	2/73	0.00500546109415908	0.046820536152001824	0	0	20.761606677099635	109.97891737161149	ITGB2;S100A9
Positive Regulation Of Interleukin-6 Production (GO:0032755)	2/76	0.005413734751782822	0.046820536152001824	0	0	19.916916916916918	103.9427263100929	TYROBP;CYBA
Neutrophil Migration (GO:1990266)	2/77	0.005553127209595407	0.046820536152001824	0	0	19.65037037037037	102.05211653662691	ITGB2;S100A9
Positive Regulation Of Tumor Necrosis Factor Production (GO:0032760)	2/78	0.005694162398555968	0.046820536152001824	0	0	19.39083820662768	100.21793610616197	TYROBP;CYBA
Positive Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903557)	2/82	0.006274636253247692	0.046820536152001824	0	0	18.41759259259259	93.40002789897535	TYROBP;CYBA
CD4-positive, Alpha-Beta T Cell Activation (GO:0035710)	1/5	0.007229641611706164	0.046820536152001824	0	0	178.27678571428572	878.8271482248972	NKG7
Protein Import (GO:0017038)	1/5	0.007229641611706164	0.046820536152001824	0	0	178.27678571428572	878.8271482248972	PRF1
Positive Regulation Of Killing Of Cells Of Another Organism (GO:0051712)	1/5	0.007229641611706164	0.046820536152001824	0	0	178.27678571428572	878.8271482248972	PRF1
His-Purkinje System Development (GO:0003164)	1/5	0.007229641611706164	0.046820536152001824	0	0	178.27678571428572	878.8271482248972	HOPX
Zymogen Inhibition (GO:0097341)	1/5	0.007229641611706164	0.046820536152001824	0	0	178.27678571428572	878.8271482248972	CST7
Natural Killer Cell Degranulation (GO:0043320)	1/5	0.007229641611706164	0.046820536152001824	0	0	178.27678571428572	878.8271482248972	NKG7
Hydrogen Peroxide Biosynthetic Process (GO:0050665)	1/5	0.007229641611706164	0.046820536152001824	0	0	178.27678571428572	878.8271482248972	CYBA
Regulation Of Natural Killer Cell Mediated Immunity (GO:0002715)	1/5	0.007229641611706164	0.046820536152001824	0	0	178.27678571428572	878.8271482248972	KLRB1
Astrocyte Differentiation (GO:0048708)	1/5	0.007229641611706164	0.046820536152001824	0	0	178.27678571428572	878.8271482248972	S100A9
Autocrine Signaling (GO:0035425)	1/5	0.007229641611706164	0.046820536152001824	0	0	178.27678571428572	878.8271482248972	S100A9
Regulation Of Transforming Growth Factor Beta1 Production (GO:0032908)	1/6	0.008669508668721345	0.05091114726643785	0	0	142.61428571428573	677.1245223853919	TYROBP
Positive Regulation Of Cell Killing (GO:0031343)	1/6	0.008669508668721345	0.05091114726643785	0	0	142.61428571428573	677.1245223853919	PRF1
Regulation Of Osteoclast Development (GO:2001204)	1/6	0.008669508668721345	0.05091114726643785	0	0	142.61428571428573	677.1245223853919	TYROBP
Positive Regulation Of Inflammatory Response (GO:0050729)	2/104	0.009922410600023494	0.05091114726643785	0	0	14.429193899782135	66.56128539159991	NKG7;S100A9
Positive Regulation Of Isomerase Activity (GO:0010912)	1/7	0.01010736011907222	0.05091114726643785	0	0	118.83928571428571	546.0060757050519	ITGB2
Regulation Of Dopamine Metabolic Process (GO:0042053)	1/7	0.01010736011907222	0.05091114726643785	0	0	118.83928571428571	546.0060757050519	ITGB2
Regulation Of Endodeoxyribonuclease Activity (GO:0032071)	1/7	0.01010736011907222	0.05091114726643785	0	0	118.83928571428571	546.0060757050519	GZMA
Immunological Synapse Formation (GO:0001771)	1/7	0.01010736011907222	0.05091114726643785	0	0	118.83928571428571	546.0060757050519	PRF1
Inhibition Of Cysteine-Type Endopeptidase Activity (GO:0097340)	1/7	0.01010736011907222	0.05091114726643785	0	0	118.83928571428571	546.0060757050519	CST7
Cytochrome Complex Assembly (GO:0017004)	1/7	0.01010736011907222	0.05091114726643785	0	0	118.83928571428571	546.0060757050519	CYBA
Negative Regulation Of T Cell Mediated Cytotoxicity (GO:0001915)	1/7	0.01010736011907222	0.05091114726643785	0	0	118.83928571428571	546.0060757050519	KLRD1
Leukocyte Aggregation (GO:0070486)	1/7	0.01010736011907222	0.05091114726643785	0	0	118.83928571428571	546.0060757050519	S100A9
Cell-Matrix Adhesion (GO:0007160)	2/109	0.010855687237518667	0.053216101727908985	0	0	13.75147109726549	62.1988136660782	CD63;ITGB2
Negative Regulation Of Long-Term Synaptic Potentiation (GO:1900272)	1/8	0.011543198536568492	0.053216101727908985	0	0	101.85714285714286	454.4518266085444	TYROBP
T Cell Mediated Cytotoxicity (GO:0001913)	1/8	0.011543198536568492	0.053216101727908985	0	0	101.85714285714286	454.4518266085444	PRF1
Endosome To Melanosome Transport (GO:0035646)	1/8	0.011543198536568492	0.053216101727908985	0	0	101.85714285714286	454.4518266085444	CD63
Endosome To Pigment Granule Transport (GO:0043485)	1/8	0.011543198536568492	0.053216101727908985	0	0	101.85714285714286	454.4518266085444	CD63
Regulation Of Interleukin-6 Production (GO:0032675)	2/114	0.011826372804514063	0.053612890047130414	0	0	13.13425925925926	58.28226751281752	TYROBP;CYBA
Peptidyl-Cysteine Modification (GO:0018198)	1/9	0.012977026524684581	0.05515236272990947	0	0	89.12053571428571	387.1908225092229	S100A9
Granulocyte Migration (GO:0097530)	1/9	0.012977026524684581	0.05515236272990947	0	0	89.12053571428571	387.1908225092229	ITGB2
Regulation Of Leukocyte Mediated Cytotoxicity (GO:0001910)	1/9	0.012977026524684581	0.05515236272990947	0	0	89.12053571428571	387.1908225092229	KLRB1
Negative Regulation Of Transforming Growth Factor Beta Production (GO:0071635)	1/9	0.012977026524684581	0.05515236272990947	0	0	89.12053571428571	387.1908225092229	TYROBP
Negative Regulation Of Natural Killer Cell Mediated Immunity (GO:0002716)	1/10	0.014408846721137443	0.05724335307879916	0	0	79.21428571428571	335.8616722924233	KLRD1
Regulation Of Toll-Like Receptor 2 Signaling Pathway (GO:0034135)	1/10	0.014408846721137443	0.05724335307879916	0	0	79.21428571428571	335.8616722924233	CYBA
Negative Regulation Of Oxidoreductase Activity (GO:0051354)	1/10	0.014408846721137443	0.05724335307879916	0	0	79.21428571428571	335.8616722924233	GZMA
Negative Regulation Of B Cell Proliferation (GO:0030889)	1/10	0.014408846721137443	0.05724335307879916	0	0	79.21428571428571	335.8616722924233	TYROBP
Regulation Of Tumor Necrosis Factor Production (GO:0032680)	2/127	0.014521291773665962	0.05724335307879916	0	0	11.760592592592593	49.77246620135527	TYROBP;CYBA
Macrophage Activation Involved In Immune Response (GO:0002281)	1/11	0.01583866177167553	0.060677690167545685	0	0	71.28928571428571	295.5155744703354	TYROBP
Neutrophil Activation Involved In Immune Response (GO:0002283)	1/11	0.01583866177167553	0.060677690167545685	0	0	71.28928571428571	295.5155744703354	TYROBP
Gamma-Delta T Cell Activation (GO:0046629)	1/12	0.017266474337105393	0.061256651638085524	0	0	64.8051948051948	263.043544162992	TRDC
Regulation Of Leukocyte Adhesion To Vascular Endothelial Cell (GO:1904994)	1/12	0.017266474337105393	0.061256651638085524	0	0	64.8051948051948	263.043544162992	ITGB2
Positive Regulation Of Protein Localization To Cell Surface (GO:2000010)	1/12	0.017266474337105393	0.061256651638085524	0	0	64.8051948051948	263.043544162992	TYROBP
Positive Regulation Of Reactive Oxygen Species Biosynthetic Process (GO:1903428)	1/12	0.017266474337105393	0.061256651638085524	0	0	64.8051948051948	263.043544162992	CYBA
Defense Response To Tumor Cell (GO:0002357)	1/12	0.017266474337105393	0.061256651638085524	0	0	64.8051948051948	263.043544162992	PRF1
Positive Regulation Of Leukocyte Degranulation (GO:0043302)	1/13	0.018692287080739334	0.061256651638085524	0	0	59.401785714285715	236.3979776770167	ITGB2
Negative Regulation Of Neuroinflammatory Response (GO:0150079)	1/13	0.018692287080739334	0.061256651638085524	0	0	59.401785714285715	236.3979776770167	CST7
Antigen Processing And Presentation Of Endogenous Peptide Antigen Via MHC Class I Via ER Pathway (GO:0002484)	1/13	0.018692287080739334	0.061256651638085524	0	0	59.401785714285715	236.3979776770167	HLA-C
Antigen Processing And Presentation Of Endogenous Peptide Antigen Via MHC Class I Via ER Pathway, TAP-independent (GO:0002486)	1/13	0.018692287080739334	0.061256651638085524	0	0	59.401785714285715	236.3979776770167	HLA-C
Antigen Processing And Presentation Of Endogenous Peptide Antigen Via MHC Class Ib (GO:0002476)	1/13	0.018692287080739334	0.061256651638085524	0	0	59.401785714285715	236.3979776770167	HLA-C
Antigen Processing And Presentation Of Peptide Antigen Via MHC Class Ib (GO:0002428)	1/13	0.018692287080739334	0.061256651638085524	0	0	59.401785714285715	236.3979776770167	HLA-C
Regulation Of Oxidoreductase Activity (GO:0051341)	1/13	0.018692287080739334	0.061256651638085524	0	0	59.401785714285715	236.3979776770167	GZMA
Negative Regulation Of Leukocyte Mediated Cytotoxicity (GO:0001911)	1/14	0.02011610266484507	0.06217704460043022	0	0	54.82967032967033	214.17755847607222	KLRD1
Regulation Of Transposition (GO:0010528)	1/14	0.02011610266484507	0.06217704460043022	0	0	54.82967032967033	214.17755847607222	MYBL1
Regulation Of Microglial Cell Activation (GO:1903978)	1/14	0.02011610266484507	0.06217704460043022	0	0	54.82967032967033	214.17755847607222	CST7
Negative Regulation Of T Cell Mediated Immunity (GO:0002710)	1/14	0.02011610266484507	0.06217704460043022	0	0	54.82967032967033	214.17755847607222	KLRD1
Endoderm Development (GO:0007492)	1/14	0.02011610266484507	0.06217704460043022	0	0	54.82967032967033	214.17755847607222	DUSP2
Negative Regulation Of Macrophage Activation (GO:0043031)	1/15	0.02153792376580922	0.06299263725053879	0	0	50.910714285714285	195.39226686727991	CST7
Alpha-Beta T Cell Activation (GO:0046631)	1/15	0.02153792376580922	0.06299263725053879	0	0	50.910714285714285	195.39226686727991	NKG7
Defense Response To Protozoan (GO:0042832)	1/15	0.02153792376580922	0.06299263725053879	0	0	50.910714285714285	195.39226686727991	NKG7
Positive Regulation Of Syncytium Formation By Plasma Membrane Fusion (GO:0060143)	1/15	0.02153792376580922	0.06299263725053879	0	0	50.910714285714285	195.39226686727991	TYROBP
Astrocyte Development (GO:0014002)	1/15	0.02153792376580922	0.06299263725053879	0	0	50.910714285714285	195.39226686727991	S100A9
Lymphocyte Mediated Immunity (GO:0002449)	1/16	0.022957753046661738	0.06437637967723703	0	0	47.51428571428571	179.32364557493287	KLRD1
Male Meiosis I (GO:0007141)	1/16	0.022957753046661738	0.06437637967723703	0	0	47.51428571428571	179.32364557493287	MYBL1
Negative Regulation Of Interleukin-10 Production (GO:0032693)	1/16	0.022957753046661738	0.06437637967723703	0	0	47.51428571428571	179.32364557493287	TYROBP
Negative Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0045953)	1/16	0.022957753046661738	0.06437637967723703	0	0	47.51428571428571	179.32364557493287	KLRD1
Positive Regulation Of Leukocyte Adhesion To Vascular Endothelial Cell (GO:1904996)	1/17	0.024375593187505682	0.06618182588645585	0	0	44.542410714285715	165.43821595589523	ITGB2
Myeloid Cell Activation Involved In Immune Response (GO:0002275)	1/17	0.024375593187505682	0.06618182588645585	0	0	44.542410714285715	165.43821595589523	TYROBP
Positive Regulation Of Natural Killer Cell Activation (GO:0032816)	1/18	0.025791446852810002	0.06618182588645585	0	0	41.92016806722689	153.33191684558912	TYROBP
Positive Regulation Of Nervous System Process (GO:0031646)	1/18	0.025791446852810002	0.06618182588645585	0	0	41.92016806722689	153.33191684558912	CST7
Positive Regulation Of Osteoclast Differentiation (GO:0045672)	1/18	0.025791446852810002	0.06618182588645585	0	0	41.92016806722689	153.33191684558912	TYROBP
Vesicle Transport Along Actin Filament (GO:0030050)	1/18	0.025791446852810002	0.06618182588645585	0	0	41.92016806722689	153.33191684558912	MYO1F
Regulation Of Lymphocyte Activation (GO:0051249)	1/18	0.025791446852810002	0.06618182588645585	0	0	41.92016806722689	153.33191684558912	KLRD1
Response To Axon Injury (GO:0048678)	1/18	0.025791446852810002	0.06618182588645585	0	0	41.92016806722689	153.33191684558912	TYROBP
Neutrophil Activation (GO:0042119)	1/18	0.025791446852810002	0.06618182588645585	0	0	41.92016806722689	153.33191684558912	TYROBP
Superoxide Anion Generation (GO:0042554)	1/19	0.027205316711375317	0.06727132859540078	0	0	39.589285714285715	142.69335919589085	CYBA
Receptor Clustering (GO:0043113)	1/19	0.027205316711375317	0.06727132859540078	0	0	39.589285714285715	142.69335919589085	ITGB2
Regulation Of Integrin-Mediated Signaling Pathway (GO:2001044)	1/19	0.027205316711375317	0.06727132859540078	0	0	39.589285714285715	142.69335919589085	CD63
Regulation Of Vascular Endothelial Growth Factor Signaling Pathway (GO:1900746)	1/19	0.027205316711375317	0.06727132859540078	0	0	39.589285714285715	142.69335919589085	CD63
T Cell Mediated Immunity (GO:0002456)	1/20	0.028617205427454835	0.06888389271033377	0	0	37.50375939849624	133.2788782141628	PRF1
Actin Filament-Based Transport (GO:0099515)	1/20	0.028617205427454835	0.06888389271033377	0	0	37.50375939849624	133.2788782141628	MYO1F
Negative Regulation Of B Cell Activation (GO:0050869)	1/20	0.028617205427454835	0.06888389271033377	0	0	37.50375939849624	133.2788782141628	TYROBP
Positive Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0045954)	1/21	0.030027115673516156	0.07040840916548616	0	0	35.62678571428572	124.89519987020886	KLRD1
Chaperone-Mediated Protein Complex Assembly (GO:0051131)	1/21	0.030027115673516156	0.07040840916548616	0	0	35.62678571428572	124.89519987020886	HOPX
Antigen Processing And Presentation Of Endogenous Peptide Antigen (GO:0002483)	1/21	0.030027115673516156	0.07040840916548616	0	0	35.62678571428572	124.89519987020886	HLA-C
Cellular Response To Low-Density Lipoprotein Particle Stimulus (GO:0071404)	1/22	0.031435050111481094	0.07185154311195678	0	0	33.92857142857143	117.38714910240454	ITGB2
Natural Killer Cell Activation Involved In Immune Response (GO:0002323)	1/22	0.031435050111481094	0.07185154311195678	0	0	33.92857142857143	117.38714910240454	NKG7
Positive Regulation Of Receptor Internalization (GO:0002092)	1/22	0.031435050111481094	0.07185154311195678	0	0	33.92857142857143	117.38714910240454	CD63
Glial Cell Development (GO:0021782)	1/23	0.03284101139028785	0.0732193040832647	0	0	32.38474025974026	110.62877274373585	S100A9
Positive Regulation Of Neuron Apoptotic Process (GO:0043525)	1/23	0.03284101139028785	0.0732193040832647	0	0	32.38474025974026	110.62877274373585	TYROBP
Positive Regulation Of Protein Targeting To Membrane (GO:0090314)	1/23	0.03284101139028785	0.0732193040832647	0	0	32.38474025974026	110.62877274373585	ITGB2
Positive Regulation Of Natural Killer Cell Mediated Immunity (GO:0002717)	1/24	0.03424500218236718	0.07511806930325704	0	0	30.975155279503106	104.51682262493934	KLRD1
Natural Killer Cell Mediated Cytotoxicity (GO:0042267)	1/24	0.03424500218236718	0.07511806930325704	0	0	30.975155279503106	104.51682262493934	NKG7
Osteoclast Differentiation (GO:0030316)	1/25	0.03564702513498977	0.07634638454108046	0	0	29.683035714285715	98.96590013795105	TYROBP
Ventricular Cardiac Muscle Tissue Development (GO:0003229)	1/25	0.03564702513498977	0.07634638454108046	0	0	29.683035714285715	98.96590013795105	HOPX
Negative Regulation Of Transposition (GO:0010529)	1/25	0.03564702513498977	0.07634638454108046	0	0	29.683035714285715	98.96590013795105	MYBL1
Regulation Of Reactive Oxygen Species Biosynthetic Process (GO:1903426)	1/26	0.03704708290694648	0.07692218740984307	0	0	28.494285714285713	93.90478962861957	CYBA
Meiosis I (GO:0007127)	1/26	0.03704708290694648	0.07692218740984307	0	0	28.494285714285713	93.90478962861957	MYBL1
Plasma Membrane Invagination (GO:0099024)	1/26	0.03704708290694648	0.07692218740984307	0	0	28.494285714285713	93.90478962861957	ITGB2
Negative Regulation Of Catalytic Activity (GO:0043086)	1/26	0.03704708290694648	0.07692218740984307	0	0	28.494285714285713	93.90478962861957	GZMA
Regulation Of Peptidase Activity (GO:0052547)	1/27	0.038445178147396245	0.07910100197808025	0	0	27.396978021978022	89.27365552728025	CST7
Positive Regulation Of Intracellular Signal Transduction (GO:1902533)	3/525	0.039650622563142175	0.07910100197808025	0	0	4.299071618037135	13.875892616329946	S100A4;HCST;S100A9
Regulation Of Protein Targeting To Membrane (GO:0090313)	1/28	0.039841313496312473	0.07910100197808025	0	0	26.38095238095238	85.02187553087816	ITGB2
Pyroptosis (GO:0070269)	1/28	0.039841313496312473	0.07910100197808025	0	0	26.38095238095238	85.02187553087816	GZMA
Apoptotic Cell Clearance (GO:0043277)	1/28	0.039841313496312473	0.07910100197808025	0	0	26.38095238095238	85.02187553087816	TYROBP
Positive Regulation Of Fibroblast Proliferation (GO:0048146)	1/28	0.039841313496312473	0.07910100197808025	0	0	26.38095238095238	85.02187553087816	S100A6
Heterotypic Cell-Cell Adhesion (GO:0034113)	1/29	0.04123549160645291	0.0801146694068228	0	0	25.4375	81.10634814419134	ITGB2
Negative Regulation Of DNA Binding (GO:0043392)	1/29	0.04123549160645291	0.0801146694068228	0	0	25.4375	81.10634814419134	GZMA
Defense Response To Fungus (GO:0050832)	1/29	0.04123549160645291	0.0801146694068228	0	0	25.4375	81.10634814419134	S100A9
Regulation Of Potassium Ion Transport (GO:0043266)	1/30	0.04262771511114425	0.08165308810021997	0	0	24.559113300492612	77.49015815040234	CD63
Phagocytosis, Engulfment (GO:0006911)	1/30	0.04262771511114425	0.08165308810021997	0	0	24.559113300492612	77.49015815040234	ITGB2
Regulation Of Protein Localization To Cell Surface (GO:2000008)	1/31	0.04401798665976609	0.08200611213326285	0	0	23.739285714285714	74.14151494993529	TYROBP
Regulation Of Long-Term Synaptic Potentiation (GO:1900271)	1/31	0.04401798665976609	0.08200611213326285	0	0	23.739285714285714	74.14151494993529	TYROBP
Leukocyte Cell-Cell Adhesion (GO:0007159)	1/31	0.04401798665976609	0.08200611213326285	0	0	23.739285714285714	74.14151494993529	ITGB2
Endodermal Cell Differentiation (GO:0035987)	1/31	0.04401798665976609	0.08200611213326285	0	0	23.739285714285714	74.14151494993529	ITGB2
Regulation Of Potassium Ion Transmembrane Transport (GO:1901379)	1/33	0.046792684404636686	0.08595308956227442	0	0	22.253348214285715	68.14038432553451	CD63
Positive Regulation Of T Cell Mediated Cytotoxicity (GO:0001916)	1/33	0.046792684404636686	0.08595308956227442	0	0	22.253348214285715	68.14038432553451	HLA-C
Regulation Of Inflammatory Response (GO:0050727)	2/240	0.04708459685580474	0.08595308956227442	0	0	6.14161220043573	18.767596060529893	NKG7;S100A9
Superoxide Metabolic Process (GO:0006801)	1/34	0.048177115857800386	0.08736117008881136	0	0	21.57792207792208	65.4430572478459	CYBA
Positive Regulation Of Programmed Cell Death (GO:0043068)	2/245	0.04885484578479733	0.08800343081764818	0	0	6.013717421124828	18.154821795150237	GZMA;PRF1
Macrophage Activation (GO:0042116)	1/35	0.049559605875515014	0.0886856105140795	0	0	20.942226890756302	62.922578788316876	ITGB2
Regulation Of Receptor Internalization (GO:0002090)	1/36	0.050940157073959394	0.09056027924259448	0	0	20.34285714285714	60.56279579598777	CD63
Negative Regulation Of Type I Interferon Production (GO:0032480)	1/38	0.05369545349748796	0.0936193467048935	0	0	19.24131274131274	56.26981345523857	TYROBP
Positive Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001244)	1/39	0.055070203944055	0.0936193467048935	0	0	18.73402255639098	54.31267540736575	S100A9
Negative Regulation Of Lymphocyte Proliferation (GO:0050672)	1/39	0.055070203944055	0.0936193467048935	0	0	18.73402255639098	54.31267540736575	TYROBP
Positive Regulation Of Pattern Recognition Receptor Signaling Pathway (GO:0062208)	1/39	0.055070203944055	0.0936193467048935	0	0	18.73402255639098	54.31267540736575	CYBA
Vesicle Cytoskeletal Trafficking (GO:0099518)	1/39	0.055070203944055	0.0936193467048935	0	0	18.73402255639098	54.31267540736575	MYO1F
Regulation Of Monoatomic Cation Transmembrane Transport (GO:1904062)	1/39	0.055070203944055	0.0936193467048935	0	0	18.73402255639098	54.31267540736575	CD63
Retina Homeostasis (GO:0001895)	1/39	0.055070203944055	0.0936193467048935	0	0	18.73402255639098	54.31267540736575	LYZ
Endothelial Cell Migration (GO:0043542)	1/40	0.056443026022856134	0.09535716197650229	0	0	18.252747252747252	52.467951621626554	S100A9
Negative Regulation Of Proteolysis (GO:0045861)	1/41	0.05781392235692849	0.096474766141623	0	0	17.795535714285716	50.72663120626347	CST7
Positive Regulation Of Response To Biotic Stimulus (GO:0002833)	1/41	0.05781392235692849	0.096474766141623	0	0	17.795535714285716	50.72663120626347	CYBA
Positive Regulation Of T Cell Mediated Immunity (GO:0002711)	1/43	0.060549948166425505	0.09981567212889537	0	0	16.946428571428573	47.52264366272739	HLA-C
Positive Regulation Of Receptor-Mediated Endocytosis (GO:0048260)	1/43	0.060549948166425505	0.09981567212889537	0	0	16.946428571428573	47.52264366272739	CD63
Positive Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903039)	1/44	0.06191508284166097	0.1002434674579273	0	0	16.551495016611295	46.04611785804375	ITGB2
Regulation Of B Cell Proliferation (GO:0030888)	1/44	0.06191508284166097	0.1002434674579273	0	0	16.551495016611295	46.04611785804375	TYROBP
Positive Regulation Of Biosynthetic Process (GO:0009891)	1/44	0.06191508284166097	0.1002434674579273	0	0	16.551495016611295	46.04611785804375	CYBA
Establishment Of Protein Localization To Extracellular Region (GO:0035592)	1/45	0.06327830215734968	0.10184436796922552	0	0	16.17451298701299	44.64509756246689	PRF1
Epithelial Cell Migration (GO:0010631)	1/46	0.06463960869794699	0.10222077654559059	0	0	15.814285714285715	43.31418865156708	S100A9
Regulation Of Fibroblast Proliferation (GO:0048145)	1/46	0.06463960869794699	0.10222077654559059	0	0	15.814285714285715	43.31418865156708	S100A6
Regulation Of Interleukin-10 Production (GO:0032653)	1/46	0.06463960869794699	0.10222077654559059	0	0	15.814285714285715	43.31418865156708	TYROBP
Epithelial To Mesenchymal Transition (GO:0001837)	1/47	0.06599900505557625	0.1025813107149528	0	0	15.46972049689441	42.048488795650734	S100A4
Negative Regulation Of Hydrolase Activity (GO:0051346)	1/47	0.06599900505557625	0.1025813107149528	0	0	15.46972049689441	42.048488795650734	CST7
Positive Regulation Of Lymphocyte Activation (GO:0051251)	1/47	0.06599900505557625	0.1025813107149528	0	0	15.46972049689441	42.048488795650734	TYROBP
Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001242)	1/48	0.06735649381055159	0.103508284273842	0	0	15.139817629179332	40.84353327133134	S100A9
Regulation Of DNA Binding (GO:0051101)	1/48	0.06735649381055159	0.103508284273842	0	0	15.139817629179332	40.84353327133134	GZMA
Receptor Internalization (GO:0031623)	1/51	0.07141754026053976	0.10913242107228548	0	0	14.229285714285714	37.55409844816487	ITGB2
Regulation Of Macromolecule Biosynthetic Process (GO:0010556)	1/53	0.07411541375319	0.11199662522704266	0	0	13.680631868131869	35.598806618662685	S100A9
Negative Regulation Of Cysteine-Type Endopeptidase Activity (GO:2000117)	1/53	0.07411541375319	0.11199662522704266	0	0	13.680631868131869	35.598806618662685	CST7
Mesenchymal Cell Differentiation (GO:0048762)	1/54	0.07546151096326235	0.11340072365749923	0	0	13.421832884097036	34.683795119411634	S100A4
Positive Regulation Of Cytokine Production (GO:0001819)	2/320	0.07809486204508446	0.11671320041902733	0	0	4.577917540181691	11.67291611055847	TYROBP;CYBA
