Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Positive Regulation Of Erythrocyte Differentiation (GO:0045648)	3/26	1.2375963688097377E-4	0.008387095391702916	0	0	36.05434782608695	324.38707087904345	STAT1;HMGB2;HIF1A
Cellular Response To Cytokine Stimulus (GO:0071345)	7/308	1.5550243890799E-4	0.009785546334138513	0	0	6.711354309165527	58.85085347674001	STAT1;IRF1;CCR7;GAPDH;TANK;HIF1A;NFKB1
Positive Regulation Of Carbohydrate Metabolic Process (GO:0045913)	3/34	2.7876658406918837E-4	0.016192472196466644	0	0	26.739247311827956	218.86436890068782	PMAIP1;HIF1A;NFKB1
Response To Lipopolysaccharide (GO:0032496)	5/159	3.286575734920681E-4	0.016192472196466644	0	0	9.170222634508349	73.549717079301	MAPK8;HMGB2;PDE4B;PELI1;NFKB1
Regulation Of Erythrocyte Differentiation (GO:0045646)	3/36	3.308337111650393E-4	0.016192472196466644	0	0	25.116161616161616	201.278274259451	STAT1;HMGB2;HIF1A
Positive Regulation Of Myeloid Cell Differentiation (GO:0045639)	3/36	3.308337111650393E-4	0.016192472196466644	0	0	25.116161616161616	201.278274259451	STAT1;HMGB2;HIF1A
Cytoplasmic Translation (GO:0002181)	4/93	4.137374366172834E-4	0.01918435166630667	0	0	12.556417154613072	97.81799282968461	RPL4;RPS4X;RPL7A;ZC3H15
Type II Interferon-Mediated Signaling Pathway (GO:0060333)	2/9	4.91070345932343E-4	0.021631648738319707	0	0	77.95694716242662	593.9479909744274	STAT1;IRF1
Activation Of GTPase Activity (GO:0090630)	4/102	5.870751929339996E-4	0.022919622796060055	0	0	11.398102903133084	84.80596212338662	RHOG;CCR7;RASGRP1;ARHGAP25
Regulation Of Phospholipase Activity (GO:0010517)	2/10	6.123478582810164E-4	0.022919622796060055	0	0	68.20890410958904	504.62379927214783	RGS2;RASGRP1
Regulation Of Programmed Necrotic Cell Death (GO:0062098)	2/10	6.123478582810164E-4	0.022919622796060055	0	0	68.20890410958904	504.62379927214783	CYLD;PELI1
Macromolecule Biosynthetic Process (GO:0009059)	5/183	6.243711090867665E-4	0.022919622796060055	0	0	7.924157303370786	58.47049963823657	RPL4;RPS4X;EEF1A1;RPL7A;EEF2
Negative Regulation Of Nitrogen Compound Metabolic Process (GO:0051172)	2/11	7.466087214173855E-4	0.02531963781033984	0	0	60.627092846270926	436.5132078500547	HSP90AB1;NFKB1
Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001242)	3/48	7.759707387958862E-4	0.02531963781033984	0	0	18.40740740740741	131.82272910651656	CYLD;PMAIP1;HERPUD1
Cellular Response To Mechanical Stimulus (GO:0071260)	3/48	7.759707387958862E-4	0.02531963781033984	0	0	18.40740740740741	131.82272910651656	MAPK8;IRF1;NFKB1
Interferon-Mediated Signaling Pathway (GO:0140888)	3/49	8.243601906460737E-4	0.025840044889695643	0	0	18.006340579710145	127.861277823397	STAT1;IRF1;TANK
Positive Regulation Of Protein Metabolic Process (GO:0051247)	5/196	8.505803652680744E-4	0.025840044889695643	0	0	7.379955123410621	52.17326918279406	RPS4X;NSF;MAPK8;EEF2;RASGRP1
Relaxation Of Cardiac Muscle (GO:0055119)	2/12	8.937564748422882E-4	0.02624664847786853	0	0	54.56164383561644	383.02695294361916	RGS2;PIK3CA
Cellular Response To Molecule Of Bacterial Origin (GO:0071219)	4/117	9.817794570742546E-4	0.027901538763948977	0	0	9.877601894553159	68.41369171641738	MAPK8;HMGB2;PDE4B;NFKB1
Relaxation Of Muscle (GO:0090075)	2/13	0.0010536951813892102	0.029009545462621692	0	0	49.59900373599004	340.0235929512583	RGS2;PIK3CA
Cellular Response To Lipopolysaccharide (GO:0071222)	4/124	0.0012180782014401203	0.03251899683238624	0	0	9.2981220657277	62.39487059265503	MAPK8;HMGB2;PDE4B;NFKB1
Apoptotic Process (GO:0006915)	5/228	0.0016636528213932003	0.041930291526246694	0	0	6.310698270339526	40.38051492191644	PIK3CA;IRF1;PMAIP1;EMP3;GAPDH
Non-Membrane-Bounded Organelle Assembly (GO:0140694)	4/135	0.0016657891071721162	0.041930291526246694	0	0	8.512633050209654	54.459198188468214	DAZAP2;CSDE1;PRRC2C;CENPC
Positive Regulation Of Nitric-Oxide Synthase Activity (GO:0051000)	2/17	0.001819458958372403	0.0443820146454087	0	0	36.36529680365297	229.43651599154194	DHFR;HIF1A
Positive Regulation Of GTPase Activity (GO:0043547)	5/234	0.0018639438613849285	0.0443820146454087	0	0	6.143480973175296	38.61215070562769	RHOG;CCR7;RASGRP1;ARHGAP25;ZC3H15
Cellular Response To Type II Interferon (GO:0071346)	3/66	0.001956199521718063	0.04535294154298983	0	0	13.136243386243386	81.92748837064639	STAT1;IRF1;GAPDH
Negative Regulation Of Protein Metabolic Process (GO:0051248)	4/147	0.0022724901071278255	0.05129755337749852	0	0	7.793558554121934	47.43844856253159	DHFR;HSP90AB1;GAPDH;NFKB1
Defense Response To Symbiont (GO:0140546)	4/148	0.0023290603122587297	0.05129755337749852	0	0	7.739045383411581	46.91634047274402	STAT1;IRF1;PMAIP1;TANK
Regulation Of Cellular Localization (GO:0060341)	3/72	0.002508917046494559	0.05293263625817585	0	0	11.990338164251208	71.79699474861694	RSL1D1;MAPK8;HSP90AB1
Regulation Of Necroptotic Process (GO:0060544)	2/20	0.002523462795508951	0.05293263625817585	0	0	30.299847792998477	181.25742230270302	CYLD;PELI1
Peptide Biosynthetic Process (GO:0043043)	4/158	0.002949138375144821	0.05977413853039249	0	0	7.232851655386867	42.140345739967245	RPL4;RPS4X;EEF1A1;RPL7A
Positive Regulation Of JNK Cascade (GO:0046330)	3/77	0.00303635404660003	0.05977413853039249	0	0	11.177364864864865	64.79627738088867	GADD45B;CCR7;RASGRP1
Cellular Response To Interferon-Beta (GO:0035458)	2/22	0.003053162581007562	0.05977413853039249	0	0	27.267123287671232	157.91965264488547	STAT1;IRF1
Cellular Response To Interleukin-1 (GO:0071347)	3/81	0.003503834774820655	0.06585189187461653	0	0	10.602029914529915	59.94278788763751	TANK;HIF1A;NFKB1
Positive Regulation Of Intracellular Signal Transduction (GO:1902533)	7/525	0.0035130975233904392	0.06585189187461653	0	0	3.856717011128776	21.79529956680826	HSP90AB1;PIK3CA;PELI1;DDX21;PMAIP1;CCR7;GAPDH
Regulation Of Endoplasmic Reticulum Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902235)	2/24	0.0036303021660876083	0.06663117100673298	0	0	24.785803237858033	139.25753329434883	PMAIP1;HERPUD1
Response To dsRNA (GO:0043331)	2/25	0.003936436342553872	0.0681847178959419	0	0	23.706968433591424	131.27685044097217	RFTN1;PMAIP1
Positive Regulation Of Amide Metabolic Process (GO:0034250)	3/85	0.004013057148453636	0.0681847178959419	0	0	10.082825203252032	55.63906566752386	RPS4X;EEF2;ABCG1
Response To Interleukin-1 (GO:0070555)	3/85	0.004013057148453636	0.0681847178959419	0	0	10.082825203252032	55.63906566752386	TANK;HIF1A;NFKB1
Positive Regulation Of Cellular Biosynthetic Process (GO:0031328)	4/174	0.004162054145320872	0.0681847178959419	0	0	6.5468102734051365	35.88795457506241	RPS4X;HSP90AB1;EEF2;HIF1A
Positive Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043123)	4/175	0.004247488845421904	0.0681847178959419	0	0	6.5081953710567495	35.54403607219829	PELI1;DDX21;CCR7;GAPDH
Positive Regulation Of Monooxygenase Activity (GO:0032770)	2/26	0.004254160807984774	0.0681847178959419	0	0	22.718036529680365	124.03724806860926	DHFR;HIF1A
Regulation Of Type II Interferon Production (GO:0032649)	3/87	0.004283664937060669	0.0681847178959419	0	0	9.841765873015873	53.666621216997314	PDE4B;CCR7;RASGRP1
Positive Regulation Of Hydrolase Activity (GO:0051345)	4/176	0.004334102386121165	0.0681847178959419	0	0	6.470029479200786	35.204988070259965	MAPK8;HMGB2;RASGRP1;ZC3H15
Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508)	7/557	0.0048464981137981995	0.07306070319949308	0	0	3.626336898395722	19.32655841391659	STAT1;IRF1;HMGB2;RHOG;ILF2;HIF1A;NFKB1
Regulation Of Nitric-Oxide Synthase Activity (GO:0050999)	2/28	0.004924025645457407	0.07306070319949308	0	0	20.968387776606956	111.41823048812017	DHFR;HIF1A
Gene Expression (GO:0010467)	5/296	0.005094385490969037	0.07306070319949308	0	0	4.8193421698576335	25.4442771369091	RPL4;RPS4X;EEF1A1;RPL7A;RBM8A
Regulation Of Endothelial Cell Proliferation (GO:0001936)	3/93	0.005161010943096318	0.07306070319949308	0	0	9.18287037037037	48.3627144572033	STAT1;HMGB2;HIF1A
Positive Regulation Of Protein Kinase B Signaling (GO:0051897)	3/93	0.005161010943096318	0.07306070319949308	0	0	9.18287037037037	48.3627144572033	HSP90AB1;PIK3CA;CCR7
Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903320)	2/29	0.005275989753705234	0.07306070319949308	0	0	20.190766108574326	105.89226955569333	HSP90AB1;HIF1A
Response To Interferon-Beta (GO:0035456)	2/29	0.005275989753705234	0.07306070319949308	0	0	20.190766108574326	105.89226955569333	STAT1;IRF1
T Cell Receptor Signaling Pathway (GO:0050852)	3/95	0.005475700670936087	0.07306070319949308	0	0	8.982336956521738	46.77493616393642	PIK3CA;RFTN1;PDE4B
Defense Response To Virus (GO:0051607)	4/189	0.005570741107465022	0.07306070319949308	0	0	6.0114198705748	31.200634805588464	STAT1;IRF1;PMAIP1;TANK
Regulation Of Macroautophagy (GO:0016241)	3/96	0.005637279828150711	0.07306070319949308	0	0	8.885304659498209	46.01124963529802	MAPK8;PIK3CA;GAPDH
Regulation Of Protein Metabolic Process (GO:0051246)	3/96	0.005637279828150711	0.07306070319949308	0	0	8.885304659498209	46.01124963529802	MAPK8;HSP90AB1;NFKB1
Regulation Of Macrophage Derived Foam Cell Differentiation (GO:0010743)	2/30	0.005639191620392201	0.07306070319949308	0	0	19.468688845401175	100.8091541783213	NFKB1;ABCG1
Regulation Of Protein Localization (GO:0032880)	3/97	0.005801699932149695	0.074076777394549	0	0	8.790336879432624	45.2667567037336	RSL1D1;MAPK8;HSP90AB1
Positive Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001238)	2/31	0.006013544320434341	0.0756847506614665	0	0	18.796410014171	96.11997192358464	CYLD;PMAIP1
Positive Regulation Of DNA-templated Transcription (GO:0045893)	11/1243	0.006413632060464048	0.07958323725730741	0	0	2.6078404017857144	13.167845587876613	PER1;STAT1;IRF1;HMGB2;RHOG;HIVEP1;DDX21;GABPB1;ILF2;HIF1A;NFKB1
Positive Regulation Of Nitrogen Compound Metabolic Process (GO:0051173)	2/33	0.00679535691271887	0.08200971835760718	0	0	17.58197083517455	87.7606835832977	MAPK8;NFKB1
Positive Regulation Of Small Molecule Metabolic Process (GO:0062013)	2/33	0.00679535691271887	0.08200971835760718	0	0	17.58197083517455	87.7606835832977	PMAIP1;HIF1A
Negative Regulation Of JNK Cascade (GO:0046329)	2/34	0.007202645338937849	0.08482112054952073	0	0	17.03167808219178	84.02249521013059	CYLD;PER1
Positive Regulation Of Stress-Activated MAPK Cascade (GO:0032874)	3/105	0.007220867243148757	0.08482112054952073	0	0	8.097630718954248	39.92763734963329	GADD45B;CCR7;RASGRP1
Regulation Of Cardiac Muscle Contraction (GO:0055117)	2/35	0.007620741663681861	0.08834043954873315	0	0	16.514736405147364	80.54041381952409	RGS2;PDE4B
Positive Regulation Of Translation (GO:0045727)	3/108	0.007801420506993014	0.08926040865793307	0	0	7.865079365079365	38.172765083938984	RPS4X;CSDE1;EEF2
Response To Lipid (GO:0033993)	3/110	0.00820335171529717	0.09120520542499043	0	0	7.7172897196261685	37.0677821577057	HMGB2;PELI1;ABCG1
Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944)	9/938	0.008278369493643242	0.09120520542499043	0	0	2.7883354535668854	13.367584792931217	PER1;STAT1;IRF1;HMGB2;HIVEP1;DDX21;GABPB1;HIF1A;NFKB1
T Cell Activation (GO:0042110)	3/111	0.008408816615217533	0.09120520542499043	0	0	7.645447530864198	36.53357627011817	RHOH;CCR7;RASGRP1
Negative Regulation Of Stress-Activated MAPK Cascade (GO:0032873)	2/37	0.008489020255220449	0.09120520542499043	0	0	15.569471624266145	74.25052502396473	CYLD;PER1
Type I Interferon-Mediated Signaling Pathway (GO:0060337)	2/37	0.008489020255220449	0.09120520542499043	0	0	15.569471624266145	74.25052502396473	STAT1;TANK
Cellular Response To Type I Interferon (GO:0071357)	2/38	0.008939034814588506	0.09488300809219849	0	0	15.136225266362253	71.40253408974247	STAT1;TANK
Regulation Of Small Molecule Metabolic Process (GO:0062012)	2/40	0.009870398658249511	0.10230377903432729	0	0	14.338139870223504	66.21661312898964	HIF1A;ABCG1
Endothelial Cell Migration (GO:0043542)	2/40	0.009870398658249511	0.10230377903432729	0	0	14.338139870223504	66.21661312898964	PIK3CA;STAT1
Cellular Response To Lipid (GO:0071396)	4/228	0.010638192881562382	0.1088208413131902	0	0	4.954979879275654	22.511983133363355	MAPK8;HMGB2;PDE4B;NFKB1
Translational Elongation (GO:0006414)	2/42	0.01084299310463691	0.1088208413131902	0	0	13.61986301369863	61.61947734581496	EEF1A1;EEF2
Positive Regulation Of Macromolecule Biosynthetic Process (GO:0010557)	3/122	0.010869732162952029	0.1088208413131902	0	0	6.934873949579832	31.357927296632358	RPS4X;EEF2;NFKB1
Response To Cytokine (GO:0034097)	3/125	0.01160564676717949	0.11488286294252957	0	0	6.763319672131147	30.139134654888192	STAT1;CCR7;NFKB1
Response To Unfolded Protein (GO:0006986)	2/44	0.011856165694245737	0.11605868862922773	0	0	12.969993476842792	57.52071790790576	HSP90AB1;HERPUD1
Regulation Of Cellular Metabolic Process (GO:0031323)	2/45	0.012377766878122391	0.11853057195245463	0	0	12.667728575979611	55.63480693587288	RSL1D1;HIF1A
I-kappaB kinase/NF-kappaB Signaling (GO:0007249)	2/45	0.012377766878122391	0.11853057195245463	0	0	12.667728575979611	55.63480693587288	TANK;NFKB1
Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900015)	2/46	0.012909271198759906	0.12099008432029232	0	0	12.37920298879203	53.84717511186808	PER1;HIF1A
Epithelial Cell Migration (GO:0010631)	2/46	0.012909271198759906	0.12099008432029232	0	0	12.37920298879203	53.84717511186808	PIK3CA;STAT1
Antigen Receptor-Mediated Signaling Pathway (GO:0050851)	3/134	0.013982774599498985	0.12849450659350778	0	0	6.2958015267175576	26.88262610056308	PIK3CA;RFTN1;PDE4B
Regulation Of DNA Binding (GO:0051101)	2/48	0.014001671547079167	0.12849450659350778	0	0	11.839785586658726	50.53905491345373	MAPK8;HMGB2
Negative Regulation Of DNA-templated Transcription (GO:0045892)	9/1025	0.014227287594820654	0.12921897289728862	0	0	2.5378937007874014	10.792630247531784	PER1;ZEB1;STAT1;IRF1;HMGB2;HIVEP1;BACH1;HIF1A;NFKB1
Regulation Of Protein Kinase B Signaling (GO:0051896)	3/136	0.014545818597054899	0.12959073799552473	0	0	6.200501253132832	26.230921118708753	HSP90AB1;PIK3CA;CCR7
Positive Regulation Of miRNA Metabolic Process (GO:2000630)	2/49	0.014562409831506182	0.12959073799552473	0	0	11.587292334596327	49.006271499764715	HIF1A;NFKB1
Negative Regulation Of Cellular Biosynthetic Process (GO:0031327)	3/137	0.01483211449643231	0.13067092871356867	0	0	6.1539179104477615	25.913905552735145	DHFR;GAPDH;NFKB1
Cell Chemotaxis (GO:0060326)	2/50	0.015132735762129949	0.131174578638795	0	0	11.345319634703197	47.54704276850611	HMGB2;RHOG
Regulation Of Stress-Activated MAPK Cascade (GO:0032872)	2/51	0.01571257156160938	0.131174578638795	0	0	11.113223371540396	46.1564856237522	PER1;RASGRP1
Actin Filament Organization (GO:0007015)	3/144	0.01692567078441774	0.131174578638795	0	0	5.846335697399527	23.846757983848356	RHOG;TAGLN2;ARHGAP25
Regulation Of Cell Adhesion (GO:0030155)	3/144	0.01692567078441774	0.131174578638795	0	0	5.846335697399527	23.846757983848356	PDE3B;CCR7;CYTIP
Negative Regulation Of Glucocorticoid Receptor Signaling Pathway (GO:2000323)	1/5	0.018611603098580447	0.131174578638795	0	0	67.30067567567568	268.1238775998327	PER1
Regulation Of Hormone Biosynthetic Process (GO:0046885)	1/5	0.018611603098580447	0.131174578638795	0	0	67.30067567567568	268.1238775998327	HIF1A
Regulation Of Hyaluronan Biosynthetic Process (GO:1900125)	1/5	0.018611603098580447	0.131174578638795	0	0	67.30067567567568	268.1238775998327	NFKB1
Negative Regulation Of Relaxation Of Muscle (GO:1901078)	1/5	0.018611603098580447	0.131174578638795	0	0	67.30067567567568	268.1238775998327	PDE4B
Negative Regulation Of Vitamin Metabolic Process (GO:0046137)	1/5	0.018611603098580447	0.131174578638795	0	0	67.30067567567568	268.1238775998327	NFKB1
Regulation Of Protein Deubiquitination (GO:0090085)	1/5	0.018611603098580447	0.131174578638795	0	0	67.30067567567568	268.1238775998327	TANK
Regulation Of Relaxation Of Cardiac Muscle (GO:1901897)	1/5	0.018611603098580447	0.131174578638795	0	0	67.30067567567568	268.1238775998327	PDE4B
Regulation Of Superoxide Metabolic Process (GO:0090322)	1/5	0.018611603098580447	0.131174578638795	0	0	67.30067567567568	268.1238775998327	DHFR
Regulation Of Vitamin D Biosynthetic Process (GO:0060556)	1/5	0.018611603098580447	0.131174578638795	0	0	67.30067567567568	268.1238775998327	NFKB1
Positive Regulation Of Antigen Processing And Presentation (GO:0002579)	1/5	0.018611603098580447	0.131174578638795	0	0	67.30067567567568	268.1238775998327	CCR7
Positive Regulation Of Dendritic Cell Antigen Processing And Presentation (GO:0002606)	1/5	0.018611603098580447	0.131174578638795	0	0	67.30067567567568	268.1238775998327	CCR7
Positive Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:1902043)	1/5	0.018611603098580447	0.131174578638795	0	0	67.30067567567568	268.1238775998327	PMAIP1
snoRNA Localization (GO:0048254)	1/5	0.018611603098580447	0.131174578638795	0	0	67.30067567567568	268.1238775998327	NOP58
Establishment Of Lymphocyte Polarity (GO:0001767)	1/5	0.018611603098580447	0.131174578638795	0	0	67.30067567567568	268.1238775998327	CCR7
Interleukin-27-Mediated Signaling Pathway (GO:0070106)	1/5	0.018611603098580447	0.131174578638795	0	0	67.30067567567568	268.1238775998327	STAT1
Intracellular Oxygen Homeostasis (GO:0032364)	1/5	0.018611603098580447	0.131174578638795	0	0	67.30067567567568	268.1238775998327	HIF1A
Positive Regulation Of Tau-Protein Kinase Activity (GO:1902949)	1/5	0.018611603098580447	0.131174578638795	0	0	67.30067567567568	268.1238775998327	HSP90AB1
Protein Localization To Membrane Raft (GO:1903044)	1/5	0.018611603098580447	0.131174578638795	0	0	67.30067567567568	268.1238775998327	RFTN1
Mesenchymal Cell Differentiation Involved In Kidney Development (GO:0072161)	1/5	0.018611603098580447	0.131174578638795	0	0	67.30067567567568	268.1238775998327	STAT1
Negative Regulation Of Actin Filament Depolymerization (GO:0030835)	1/5	0.018611603098580447	0.131174578638795	0	0	67.30067567567568	268.1238775998327	PIK3CA
Regulation Of Calcidiol 1-Monooxygenase Activity (GO:0060558)	1/5	0.018611603098580447	0.131174578638795	0	0	67.30067567567568	268.1238775998327	NFKB1
Positive Regulation Of Type II Interferon Production (GO:0032729)	2/58	0.020031256172460335	0.1373418293444438	0	0	9.720645792563602	38.01221031741861	PDE4B;RASGRP1
Regulation Of Glucocorticoid Receptor Signaling Pathway (GO:2000322)	1/6	0.022292714638201434	0.1373418293444438	0	0	53.83783783783784	204.7719659635136	PER1
Regulation Of Oxidative Stress-Induced Neuron Intrinsic Apoptotic Signaling Pathway (GO:1903376)	1/6	0.022292714638201434	0.1373418293444438	0	0	53.83783783783784	204.7719659635136	HIF1A
Bleb Assembly (GO:0032060)	1/6	0.022292714638201434	0.1373418293444438	0	0	53.83783783783784	204.7719659635136	EMP3
Cellular Response To Interleukin-9 (GO:0071355)	1/6	0.022292714638201434	0.1373418293444438	0	0	53.83783783783784	204.7719659635136	STAT1
Regulation Of Transforming Growth Factor Beta2 Production (GO:0032909)	1/6	0.022292714638201434	0.1373418293444438	0	0	53.83783783783784	204.7719659635136	HIF1A
Positive Regulation Of ER-associated Ubiquitin-Dependent Protein Catabolic Process (GO:1903071)	1/6	0.022292714638201434	0.1373418293444438	0	0	53.83783783783784	204.7719659635136	HERPUD1
Positive Regulation Of Cell Killing (GO:0031343)	1/6	0.022292714638201434	0.1373418293444438	0	0	53.83783783783784	204.7719659635136	MAPK8
Positive Regulation Of Deacetylase Activity (GO:0090045)	1/6	0.022292714638201434	0.1373418293444438	0	0	53.83783783783784	204.7719659635136	MAPK8
Positive Regulation Of Endoplasmic Reticulum Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902237)	1/6	0.022292714638201434	0.1373418293444438	0	0	53.83783783783784	204.7719659635136	PMAIP1
Positive Regulation Of Hormone Metabolic Process (GO:0032352)	1/6	0.022292714638201434	0.1373418293444438	0	0	53.83783783783784	204.7719659635136	HIF1A
Positive Regulation Of Humoral Immune Response (GO:0002922)	1/6	0.022292714638201434	0.1373418293444438	0	0	53.83783783783784	204.7719659635136	CCR7
Toll-Like Receptor 3 Signaling Pathway (GO:0034138)	1/6	0.022292714638201434	0.1373418293444438	0	0	53.83783783783784	204.7719659635136	RFTN1
Interleukin-9-Mediated Signaling Pathway (GO:0038113)	1/6	0.022292714638201434	0.1373418293444438	0	0	53.83783783783784	204.7719659635136	STAT1
Positive Regulation Of Striated Muscle Contraction (GO:0045989)	1/6	0.022292714638201434	0.1373418293444438	0	0	53.83783783783784	204.7719659635136	RGS2
Intracellular Sequestering Of Iron Ion (GO:0006880)	1/6	0.022292714638201434	0.1373418293444438	0	0	53.83783783783784	204.7719659635136	FTL
Macrophage Derived Foam Cell Differentiation (GO:0010742)	1/6	0.022292714638201434	0.1373418293444438	0	0	53.83783783783784	204.7719659635136	STAT1
Negative Regulation Of Dendritic Cell Apoptotic Process (GO:2000669)	1/6	0.022292714638201434	0.1373418293444438	0	0	53.83783783783784	204.7719659635136	CCR7
Phosphatidylinositol-Mediated Signaling (GO:0048015)	2/62	0.02269660409810638	0.13790143593401188	0	0	9.070776255707763	34.337786028540854	INPP5A;PIK3CA
Positive Regulation Of Apoptotic Signaling Pathway (GO:2001235)	2/62	0.02269660409810638	0.13790143593401188	0	0	9.070776255707763	34.337786028540854	CYLD;PMAIP1
Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122)	7/763	0.024132497549334407	0.13861175289298047	0	0	2.610157952069717	9.720739545517505	PER1;ZEB1;STAT1;HMGB2;HIVEP1;BACH1;NFKB1
Regulation Of Cytokine Production (GO:0001817)	3/167	0.024916110961303285	0.13861175289298047	0	0	5.020579268292683	18.537186902028665	PER1;CCR7;GAPDH
Response To Reactive Oxygen Species (GO:0000302)	2/66	0.025499718417367062	0.13861175289298047	0	0	8.502140410958905	31.195100245231515	MAPK8;HIF1A
Regulation Of Cell Cycle (GO:0051726)	4/298	0.0257180801928386	0.13861175289298047	0	0	3.7618089489316855	13.77033122187565	CYLD;HSP90AB1;GADD45B;IRF1
Regulation Of Chaperone-Mediated Autophagy (GO:1904714)	1/7	0.025960203436256272	0.13861175289298047	0	0	44.862612612612615	163.80194724861406	EEF1A1
Regulation Of Chemokine-Mediated Signaling Pathway (GO:0070099)	1/7	0.025960203436256272	0.13861175289298047	0	0	44.862612612612615	163.80194724861406	HIF1A
Regulation Of Dendritic Cell Chemotaxis (GO:2000508)	1/7	0.025960203436256272	0.13861175289298047	0	0	44.862612612612615	163.80194724861406	CCR7
Negative Regulation Of Mitochondrial Membrane Potential (GO:0010917)	1/7	0.025960203436256272	0.13861175289298047	0	0	44.862612612612615	163.80194724861406	PMAIP1
Negative Regulation Of Monooxygenase Activity (GO:0032769)	1/7	0.025960203436256272	0.13861175289298047	0	0	44.862612612612615	163.80194724861406	NFKB1
Negative Regulation Of Muscle Hypertrophy (GO:0014741)	1/7	0.025960203436256272	0.13861175289298047	0	0	44.862612612612615	163.80194724861406	RGS2
Negative Regulation Of Phospholipase Activity (GO:0010519)	1/7	0.025960203436256272	0.13861175289298047	0	0	44.862612612612615	163.80194724861406	RGS2
Cellular Response To Angiotensin (GO:1904385)	1/7	0.025960203436256272	0.13861175289298047	0	0	44.862612612612615	163.80194724861406	NFKB1
Cellular Response To Epinephrine Stimulus (GO:0071872)	1/7	0.025960203436256272	0.13861175289298047	0	0	44.862612612612615	163.80194724861406	PDE4B
Regulation Of Transcription From RNA Polymerase II Promoter In Response To Hypoxia (GO:0061418)	1/7	0.025960203436256272	0.13861175289298047	0	0	44.862612612612615	163.80194724861406	HIF1A
Regulation Of Transforming Growth Factor Beta Activation (GO:1901388)	1/7	0.025960203436256272	0.13861175289298047	0	0	44.862612612612615	163.80194724861406	HSP90AB1
Response To Epinephrine (GO:0071871)	1/7	0.025960203436256272	0.13861175289298047	0	0	44.862612612612615	163.80194724861406	PDE4B
Positive Regulation Of Dendritic Cell Chemotaxis (GO:2000510)	1/7	0.025960203436256272	0.13861175289298047	0	0	44.862612612612615	163.80194724861406	CCR7
