Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Positive Regulation Of Biosynthetic Process (GO:0009891)	2/44	0.005209260128078335	0.12563540217615818	0	0	20.171225937183383	106.04653797163398	PLCG2;VIM
Epithelial To Mesenchymal Transition (GO:0001837)	2/47	0.005924913318962612	0.12563540217615818	0	0	18.823640661938533	96.53872061345717	DDX17;TGFBR3
Regulation Of Interleukin-2 Production (GO:0032663)	2/47	0.005924913318962612	0.12563540217615818	0	0	18.823640661938533	96.53872061345717	PLCG2;CARD11
Regulation Of Interleukin-12 Production (GO:0032655)	2/50	0.006682897030368853	0.12563540217615818	0	0	17.64450354609929	88.36726791367238	PLCG2;LTB
Response To Lipopolysaccharide (GO:0032496)	3/159	0.00695076648841087	0.12563540217615818	0	0	8.275501672240802	41.120167894276996	VIM;S100A9;S100A8
Mesenchymal Cell Differentiation (GO:0048762)	2/54	0.00775829587859827	0.12563540217615818	0	0	16.28396072013093	79.12364418473429	DDX17;TGFBR3
Cellular Response To Peptide (GO:1901653)	2/56	0.008323329616071126	0.12563540217615818	0	0	15.679275019700551	75.08323312024795	ITGA4;VIM
Response To Metal Ion (GO:0010038)	2/64	0.010761429775338484	0.12563540217615818	0	0	13.650652024708304	61.861845398567624	AQP3;CRIP1
Protein Localization To Membrane (GO:0072657)	3/192	0.011608202414154029	0.12563540217615818	0	0	6.819185645272602	30.38658668393174	SLC9A3R1;ITGA4;PACS1
Activation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0006919)	2/67	0.011747519336629814	0.12563540217615818	0	0	13.018657937806873	57.85638933991884	S100A9;S100A8
B Cell Differentiation (GO:0030183)	2/68	0.012084741370869519	0.12563540217615818	0	0	12.820760799484203	56.61406510399833	ITGA4;PLCG2
Regulation Of Establishment Of T Cell Polarity (GO:1903903)	1/5	0.012191219830698688	0.12563540217615818	0	0	103.890625	457.8500644039375	RIPOR2
Ventricular Compact Myocardium Morphogenesis (GO:0003223)	1/5	0.012191219830698688	0.12563540217615818	0	0	103.890625	457.8500644039375	TGFBR3
Astrocyte Differentiation (GO:0048708)	1/5	0.012191219830698688	0.12563540217615818	0	0	103.890625	457.8500644039375	S100A9
Autocrine Signaling (GO:0035425)	1/5	0.012191219830698688	0.12563540217615818	0	0	103.890625	457.8500644039375	S100A9
Regulation Of Neutrophil Extravasation (GO:2000389)	1/5	0.012191219830698688	0.12563540217615818	0	0	103.890625	457.8500644039375	RIPOR2
Positive Regulation Of I-kappaB Phosphorylation (GO:1903721)	1/5	0.012191219830698688	0.12563540217615818	0	0	103.890625	457.8500644039375	PLCG2
Regulation Of DNA Damage Response, Signal Transduction By P53 Class Mediator Resulting In Transcription Of P21 Class Mediator (GO:1902162)	1/5	0.012191219830698688	0.12563540217615818	0	0	103.890625	457.8500644039375	PYHIN1
Response To Gonadotropin (GO:0034698)	1/5	0.012191219830698688	0.12563540217615818	0	0	103.890625	457.8500644039375	TGFBR3
Response To Molecule Of Bacterial Origin (GO:0002237)	2/69	0.012426189553535315	0.12563540217615818	0	0	12.628771038424897	55.41440290662888	S100A9;S100A8
Neutrophil Chemotaxis (GO:0030593)	2/70	0.012771842039635313	0.12563540217615818	0	0	12.442428035043804	54.25536138345729	S100A9;S100A8
Cellular Response To Hypoxia (GO:0071456)	2/72	0.013475672927299263	0.12563540217615818	0	0	12.085714285714285	52.051590913095914	AQP3;NOP53
Granulocyte Chemotaxis (GO:0071621)	2/73	0.013833808022784779	0.12563540217615818	0	0	11.914893617021276	51.00336814079256	S100A9;S100A8
Cellular Response To Decreased Oxygen Levels (GO:0036294)	2/73	0.013833808022784779	0.12563540217615818	0	0	11.914893617021276	51.00336814079256	AQP3;NOP53
Gland Development (GO:0048732)	2/74	0.014196060809148764	0.12563540217615818	0	0	11.748817966903074	49.98876213432602	TGFBR3;SLC9A3R1
Positive Regulation Of Interleukin-23 Production (GO:0032747)	1/6	0.014611943812165882	0.12563540217615818	0	0	83.10833333333333	351.20883684468544	PLCG2
Gamma-Aminobutyric Acid Transport (GO:0015812)	1/6	0.014611943812165882	0.12563540217615818	0	0	83.10833333333333	351.20883684468544	SLC9A3R1
Gland Morphogenesis (GO:0022612)	1/6	0.014611943812165882	0.12563540217615818	0	0	83.10833333333333	351.20883684468544	SLC9A3R1
Heart Trabecula Formation (GO:0060347)	1/6	0.014611943812165882	0.12563540217615818	0	0	83.10833333333333	351.20883684468544	TGFBR3
Hemostasis (GO:0007599)	1/6	0.014611943812165882	0.12563540217615818	0	0	83.10833333333333	351.20883684468544	FLI1
Cellular Hyperosmotic Response (GO:0071474)	1/6	0.014611943812165882	0.12563540217615818	0	0	83.10833333333333	351.20883684468544	RCSD1
Regulation Of Vascular Associated Smooth Muscle Cell Differentiation (GO:1905063)	1/6	0.014611943812165882	0.12563540217615818	0	0	83.10833333333333	351.20883684468544	NFATC3
Regulation Of I-kappaB Phosphorylation (GO:1903719)	1/6	0.014611943812165882	0.12563540217615818	0	0	83.10833333333333	351.20883684468544	PLCG2
Regulation Of T-helper Cell Differentiation (GO:0045622)	1/6	0.014611943812165882	0.12563540217615818	0	0	83.10833333333333	351.20883684468544	JUNB
Definitive Hemopoiesis (GO:0060216)	1/6	0.014611943812165882	0.12563540217615818	0	0	83.10833333333333	351.20883684468544	TGFBR3
Neutrophil Migration (GO:1990266)	2/77	0.015307311120860473	0.12563540217615818	0	0	11.277163120567376	47.132054246317594	S100A9;S100A8
Positive Regulation Of Growth (GO:0045927)	2/81	0.0168453327551208	0.12563540217615818	0	0	10.704012927551846	43.71178115625118	S100A9;S100A8
Establishment Of Golgi Localization (GO:0051683)	1/7	0.01702685745129035	0.12563540217615818	0	0	69.25347222222223	282.06685294018627	SLC9A3R1
Negative Regulation Of Lipid Kinase Activity (GO:0090219)	1/7	0.01702685745129035	0.12563540217615818	0	0	69.25347222222223	282.06685294018627	PIP4K2A
Hyperosmotic Response (GO:0006972)	1/7	0.01702685745129035	0.12563540217615818	0	0	69.25347222222223	282.06685294018627	RCSD1
Negative Regulation Of Vascular Associated Smooth Muscle Cell Differentiation (GO:1905064)	1/7	0.01702685745129035	0.12563540217615818	0	0	69.25347222222223	282.06685294018627	NFATC3
Cellular Response To Interferon-Alpha (GO:0035457)	1/7	0.01702685745129035	0.12563540217615818	0	0	69.25347222222223	282.06685294018627	PYHIN1
Coronary Vasculature Morphogenesis (GO:0060977)	1/7	0.01702685745129035	0.12563540217615818	0	0	69.25347222222223	282.06685294018627	TGFBR3
Sialylation (GO:0097503)	1/7	0.01702685745129035	0.12563540217615818	0	0	69.25347222222223	282.06685294018627	ST6GAL1
Positive Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000060)	2/83	0.017638116440070954	0.12563540217615818	0	0	10.43866561597058	42.14812721093974	PYHIN1;NOP53
Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122)	3/232	0.01918766547231244	0.12563540217615818	0	0	5.616669831023353	22.205434697103495	PLCG2;LTB;CARD11
Positive Regulation Of Macrophage Cytokine Production (GO:0060907)	1/8	0.01943597418461227	0.12563540217615818	0	0	59.357142857142854	233.9045135601692	PLCG2
Positive Regulation Of Membrane Invagination (GO:1905155)	1/8	0.01943597418461227	0.12563540217615818	0	0	59.357142857142854	233.9045135601692	PLCG2
Glycerol Transmembrane Transport (GO:0015793)	1/8	0.01943597418461227	0.12563540217615818	0	0	59.357142857142854	233.9045135601692	AQP3
Regulation Of Interleukin-23 Production (GO:0032667)	1/8	0.01943597418461227	0.12563540217615818	0	0	59.357142857142854	233.9045135601692	PLCG2
Acid Secretion (GO:0046717)	1/8	0.01943597418461227	0.12563540217615818	0	0	59.357142857142854	233.9045135601692	SLC9A3R1
Negative Regulation Of Smooth Muscle Cell Differentiation (GO:0051151)	1/8	0.01943597418461227	0.12563540217615818	0	0	59.357142857142854	233.9045135601692	NFATC3
Autophagosome-Lysosome Fusion (GO:0061909)	1/8	0.01943597418461227	0.12563540217615818	0	0	59.357142857142854	233.9045135601692	PIP4K2A
Maintenance Of Apical/Basal Cell Polarity (GO:0035090)	1/8	0.01943597418461227	0.12563540217615818	0	0	59.357142857142854	233.9045135601692	SLC9A3R1
Maintenance Of Epithelial Cell Apical/Basal Polarity (GO:0045199)	1/8	0.01943597418461227	0.12563540217615818	0	0	59.357142857142854	233.9045135601692	SLC9A3R1
Regulation Of Skeletal Muscle Cell Differentiation (GO:2001014)	1/8	0.01943597418461227	0.12563540217615818	0	0	59.357142857142854	233.9045135601692	DDX17
Cellular Response To Muramyl Dipeptide (GO:0071225)	1/8	0.01943597418461227	0.12563540217615818	0	0	59.357142857142854	233.9045135601692	VIM
Response To Vitamin (GO:0033273)	1/8	0.01943597418461227	0.12563540217615818	0	0	59.357142857142854	233.9045135601692	AQP3
Response To Vitamin D (GO:0033280)	1/8	0.01943597418461227	0.12563540217615818	0	0	59.357142857142854	233.9045135601692	AQP3
Positive Regulation Of Dendritic Cell Cytokine Production (GO:0002732)	1/8	0.01943597418461227	0.12563540217615818	0	0	59.357142857142854	233.9045135601692	PLCG2
Inflammatory Response (GO:0006954)	3/236	0.020065394889640858	0.12563540217615818	0	0	5.5191267027430495	21.572933935890795	NFATC3;S100A9;S100A8
Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014066)	2/90	0.020534833163503945	0.12563540217615818	0	0	9.604932301740812	37.32123861128528	SLC9A3R1;NOP53
Lymphocyte Differentiation (GO:0030098)	2/91	0.020963865245223062	0.12563540217615818	0	0	9.496533588333731	36.70367522158317	ITGA4;PLCG2
rRNA Metabolic Process (GO:0016072)	2/91	0.020963865245223062	0.12563540217615818	0	0	9.496533588333731	36.70367522158317	TRIR;NOP53
Positive Regulation Of Binding (GO:0051099)	2/91	0.020963865245223062	0.12563540217615818	0	0	9.496533588333731	36.70367522158317	EPB41;PYHIN1
Regulation Of Inflammatory Response (GO:0050727)	3/240	0.020965094511738974	0.12563540217615818	0	0	5.424876169510181	20.966584325348762	AOAH;S100A9;S100A8
B Cell Activation (GO:0042113)	2/92	0.021396640282656202	0.12563540217615818	0	0	9.390543735224586	36.10214602295439	ITGA4;PLCG2
Positive Regulation Of Myoblast Fusion (GO:1901741)	1/9	0.021839307484116888	0.12563540217615818	0	0	51.934895833333336	198.60131834764672	RIPOR2
Positive Regulation Of Phagocytosis, Engulfment (GO:0060100)	1/9	0.021839307484116888	0.12563540217615818	0	0	51.934895833333336	198.60131834764672	PLCG2
Negative Regulation Of Transcription By RNA Polymerase I (GO:0016479)	1/9	0.021839307484116888	0.12563540217615818	0	0	51.934895833333336	198.60131834764672	NOP53
Amino Sugar Metabolic Process (GO:0006040)	1/9	0.021839307484116888	0.12563540217615818	0	0	51.934895833333336	198.60131834764672	ST6GAL1
Regulation Of Viral-Induced Cytoplasmic Pattern Recognition Receptor Signaling Pathway (GO:0039531)	1/9	0.021839307484116888	0.12563540217615818	0	0	51.934895833333336	198.60131834764672	NOP53
Retrograde Transport, Endosome To Golgi (GO:0042147)	2/94	0.022273338845784817	0.12563540217615818	0	0	9.185476410730805	34.94490389272714	TBC1D10C;RCSD1
Establishment Of Epithelial Cell Apical/Basal Polarity (GO:0045198)	1/10	0.024236870821197704	0.12563540217615818	0	0	46.16203703703704	171.71724838044534	SLC9A3R1
Negative Regulation Of Lymphocyte Migration (GO:2000402)	1/10	0.024236870821197704	0.12563540217615818	0	0	46.16203703703704	171.71724838044534	RIPOR2
N-acetylneuraminate Metabolic Process (GO:0006054)	1/10	0.024236870821197704	0.12563540217615818	0	0	46.16203703703704	171.71724838044534	ST6GAL1
Acidic Amino Acid Transport (GO:0015800)	1/10	0.024236870821197704	0.12563540217615818	0	0	46.16203703703704	171.71724838044534	SLC9A3R1
Regulation Of Phagocytosis, Engulfment (GO:0060099)	1/10	0.024236870821197704	0.12563540217615818	0	0	46.16203703703704	171.71724838044534	PLCG2
calcineurin-NFAT Signaling Cascade (GO:0033173)	1/10	0.024236870821197704	0.12563540217615818	0	0	46.16203703703704	171.71724838044534	NFATC3
Protein Localization To Endosome (GO:0036010)	1/10	0.024236870821197704	0.12563540217615818	0	0	46.16203703703704	171.71724838044534	RCSD1
Response To Prostaglandin E (GO:0034695)	1/10	0.024236870821197704	0.12563540217615818	0	0	46.16203703703704	171.71724838044534	TGFBR3
Regulation Of Organelle Organization (GO:0033043)	2/100	0.024991188433223118	0.12563540217615818	0	0	8.620495006513243	31.803005852102093	S100A9;S100A8
Activation Of GTPase Activity (GO:0090630)	2/102	0.025925863751877533	0.12563540217615818	0	0	8.447234042553191	30.853642359468502	RAP1GAP2;TBC1D10C
Negative Regulation Of Platelet-Derived Growth Factor Receptor Signaling Pathway (GO:0010642)	1/11	0.02662867767591582	0.12563540217615818	0	0	41.54375	150.62793852241148	SLC9A3R1
Calcineurin-Mediated Signaling (GO:0097720)	1/11	0.02662867767591582	0.12563540217615818	0	0	41.54375	150.62793852241148	NFATC3
Macrophage Activation Involved In Immune Response (GO:0002281)	1/11	0.02662867767591582	0.12563540217615818	0	0	41.54375	150.62793852241148	PLCG2
Cellular Response To UV-B (GO:0071493)	1/11	0.02662867767591582	0.12563540217615818	0	0	41.54375	150.62793852241148	CRIP1
Regulation Of T-helper 17 Cell Differentiation (GO:2000319)	1/11	0.02662867767591582	0.12563540217615818	0	0	41.54375	150.62793852241148	JUNB
Response To Calcium Ion (GO:0051592)	2/106	0.027837367975082936	0.12563540217615818	0	0	8.120703764320785	29.083293476214518	PLCG2;AQP3
Positive Regulation Of Cell Growth (GO:0030307)	2/106	0.027837367975082936	0.12563540217615818	0	0	8.120703764320785	29.083293476214518	S100A9;S100A8
Positive Regulation Of Neuroinflammatory Response (GO:0150078)	1/12	0.029014741507151904	0.12563540217615818	0	0	37.765151515151516	133.68679532449664	PLCG2
Regulation Of Lymphocyte Migration (GO:2000401)	1/12	0.029014741507151904	0.12563540217615818	0	0	37.765151515151516	133.68679532449664	STK10
Positive Regulation Of Reactive Oxygen Species Biosynthetic Process (GO:1903428)	1/12	0.029014741507151904	0.12563540217615818	0	0	37.765151515151516	133.68679532449664	PLCG2
Positive Regulation Of Vascular Endothelial Cell Proliferation (GO:1905564)	1/12	0.029014741507151904	0.12563540217615818	0	0	37.765151515151516	133.68679532449664	ITGA4
Regulation Of Platelet-Derived Growth Factor Receptor Signaling Pathway (GO:0010640)	1/12	0.029014741507151904	0.12563540217615818	0	0	37.765151515151516	133.68679532449664	SLC9A3R1
Positive Regulation Of Calcium-Mediated Signaling (GO:0050850)	1/12	0.029014741507151904	0.12563540217615818	0	0	37.765151515151516	133.68679532449664	PLCG2
Response To Muramyl Dipeptide (GO:0032495)	1/12	0.029014741507151904	0.12563540217615818	0	0	37.765151515151516	133.68679532449664	VIM
Positive Regulation Of Cellular Extravasation (GO:0002693)	1/12	0.029014741507151904	0.12563540217615818	0	0	37.765151515151516	133.68679532449664	RIPOR2
Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043280)	2/109	0.02930727550627544	0.12563540217615818	0	0	7.891827401073773	27.85751529943482	S100A9;S100A8
Regulation Of Macrophage Cytokine Production (GO:0010935)	1/13	0.03139507576319159	0.12563540217615818	0	0	34.61631944444444	119.81068935137382	PLCG2
Regulation Of Myoblast Fusion (GO:1901739)	1/13	0.03139507576319159	0.12563540217615818	0	0	34.61631944444444	119.81068935137382	RIPOR2
Microvillus Organization (GO:0032528)	1/13	0.03139507576319159	0.12563540217615818	0	0	34.61631944444444	119.81068935137382	SLC9A3R1
Regulation Of Transcription Of Nucleolar Large rRNA By RNA Polymerase I (GO:1901836)	1/13	0.03139507576319159	0.12563540217615818	0	0	34.61631944444444	119.81068935137382	NOP53
Positive Regulation Of T Cell Receptor Signaling Pathway (GO:0050862)	1/13	0.03139507576319159	0.12563540217615818	0	0	34.61631944444444	119.81068935137382	CARD11
Response To Chemokine (GO:1990868)	1/13	0.03139507576319159	0.12563540217615818	0	0	34.61631944444444	119.81068935137382	RIPOR2
Regulation Of T-helper 17 Type Immune Response (GO:2000316)	1/13	0.03139507576319159	0.12563540217615818	0	0	34.61631944444444	119.81068935137382	JUNB
Positive Regulation Of Cardiac Muscle Cell Proliferation (GO:0060045)	1/13	0.03139507576319159	0.12563540217615818	0	0	34.61631944444444	119.81068935137382	TGFBR3
Secondary Palate Development (GO:0062009)	1/13	0.03139507576319159	0.12563540217615818	0	0	34.61631944444444	119.81068935137382	TGFBR3
Establishment Of Apical/Basal Cell Polarity (GO:0035089)	1/14	0.03376969386509401	0.12563540217615818	0	0	31.951923076923077	108.25923449477123	SLC9A3R1
Formation Of Cytoplasmic Translation Initiation Complex (GO:0001732)	1/14	0.03376969386509401	0.12563540217615818	0	0	31.951923076923077	108.25923449477123	EIF3F
Pathway-Restricted SMAD Protein Phosphorylation (GO:0060389)	1/14	0.03376969386509401	0.12563540217615818	0	0	31.951923076923077	108.25923449477123	TGFBR3
Microvillus Assembly (GO:0030033)	1/14	0.03376969386509401	0.12563540217615818	0	0	31.951923076923077	108.25923449477123	SLC9A3R1
Polarized Epithelial Cell Differentiation (GO:0030859)	1/14	0.03376969386509401	0.12563540217615818	0	0	31.951923076923077	108.25923449477123	SLC9A3R1
Regulation Of Transposition (GO:0010528)	1/14	0.03376969386509401	0.12563540217615818	0	0	31.951923076923077	108.25923449477123	MYBL1
Renal Water Homeostasis (GO:0003091)	1/14	0.03376969386509401	0.12563540217615818	0	0	31.951923076923077	108.25923449477123	AQP3
Positive Regulation Of Syncytium Formation By Plasma Membrane Fusion (GO:0060143)	1/15	0.03613860922017235	0.12563540217615818	0	0	29.668154761904763	98.50994756608033	RIPOR2
Astrocyte Development (GO:0014002)	1/15	0.03613860922017235	0.12563540217615818	0	0	29.668154761904763	98.50994756608033	S100A9
miRNA Metabolic Process (GO:0010586)	1/15	0.03613860922017235	0.12563540217615818	0	0	29.668154761904763	98.50994756608033	DDX17
Positive Regulation Of DNA Damage Response, Signal Transduction By P53 Class Mediator (GO:0043517)	1/15	0.03613860922017235	0.12563540217615818	0	0	29.668154761904763	98.50994756608033	PYHIN1
Positive Regulation Of Collagen Biosynthetic Process (GO:0032967)	1/15	0.03613860922017235	0.12563540217615818	0	0	29.668154761904763	98.50994756608033	VIM
Positive Regulation Of Endothelial Cell Apoptotic Process (GO:2000353)	1/15	0.03613860922017235	0.12563540217615818	0	0	29.668154761904763	98.50994756608033	ITGA4
Cellular Response To Lipopolysaccharide (GO:0071222)	2/124	0.03710465714410881	0.12563540217615818	0	0	6.916288803627485	22.782343762963354	PLCG2;VIM
Positive Regulation Of Defense Response (GO:0031349)	2/124	0.03710465714410881	0.12563540217615818	0	0	6.916288803627485	22.782343762963354	S100A9;S100A8
Positive Regulation Of Myeloid Leukocyte Cytokine Production Involved In Immune Response (GO:0061081)	1/16	0.03850183520662026	0.12563540217615818	0	0	27.68888888888889	90.18407814256837	PLCG2
Alternative mRNA Splicing, Via Spliceosome (GO:0000380)	1/16	0.03850183520662026	0.12563540217615818	0	0	27.68888888888889	90.18407814256837	DDX17
Antifungal Innate Immune Response (GO:0061760)	1/16	0.03850183520662026	0.12563540217615818	0	0	27.68888888888889	90.18407814256837	PLCG2
Intracellular Cholesterol Transport (GO:0032367)	1/16	0.03850183520662026	0.12563540217615818	0	0	27.68888888888889	90.18407814256837	PIP4K2A
Nuclear Migration (GO:0007097)	1/16	0.03850183520662026	0.12563540217615818	0	0	27.68888888888889	90.18407814256837	SLC9A3R1
Male Meiosis I (GO:0007141)	1/16	0.03850183520662026	0.12563540217615818	0	0	27.68888888888889	90.18407814256837	MYBL1
Response To UV-B (GO:0010224)	1/16	0.03850183520662026	0.12563540217615818	0	0	27.68888888888889	90.18407814256837	CRIP1
Positive Regulation Of Autophagosome Assembly (GO:2000786)	1/16	0.03850183520662026	0.12563540217615818	0	0	27.68888888888889	90.18407814256837	PIP4K2A
Positive Regulation Of Cardiac Muscle Tissue Growth (GO:0055023)	1/16	0.03850183520662026	0.12563540217615818	0	0	27.68888888888889	90.18407814256837	TGFBR3
Positive Regulation Of Collagen Metabolic Process (GO:0010714)	1/16	0.03850183520662026	0.12563540217615818	0	0	27.68888888888889	90.18407814256837	VIM
Regulation Of Cellular Respiration (GO:0043457)	1/17	0.04085938516720612	0.12563540217615818	0	0	25.95703125	83.00068948212059	NOP53
Regulation Of Establishment Of Cell Polarity (GO:2000114)	1/17	0.04085938516720612	0.12563540217615818	0	0	25.95703125	83.00068948212059	RIPOR2
Androgen Receptor Signaling Pathway (GO:0030521)	1/17	0.04085938516720612	0.12563540217615818	0	0	25.95703125	83.00068948212059	DDX17
Intracellular Estrogen Receptor Signaling Pathway (GO:0030520)	1/17	0.04085938516720612	0.12563540217615818	0	0	25.95703125	83.00068948212059	DDX17
Leukocyte Tethering Or Rolling (GO:0050901)	1/17	0.04085938516720612	0.12563540217615818	0	0	25.95703125	83.00068948212059	ITGA4
Muscle Tissue Morphogenesis (GO:0060415)	1/17	0.04085938516720612	0.12563540217615818	0	0	25.95703125	83.00068948212059	TGFBR3
Myeloid Cell Activation Involved In Immune Response (GO:0002275)	1/17	0.04085938516720612	0.12563540217615818	0	0	25.95703125	83.00068948212059	PLCG2
ncRNA Metabolic Process (GO:0034660)	1/17	0.04085938516720612	0.12563540217615818	0	0	25.95703125	83.00068948212059	DDX17
Response To Interferon-Alpha (GO:0035455)	1/17	0.04085938516720612	0.12563540217615818	0	0	25.95703125	83.00068948212059	PYHIN1
Negative Regulation Of Rho Protein Signal Transduction (GO:0035024)	1/17	0.04085938516720612	0.12563540217615818	0	0	25.95703125	83.00068948212059	RIPOR2
Positive Regulation Of Cell Cycle Phase Transition (GO:1901989)	1/17	0.04085938516720612	0.12563540217615818	0	0	25.95703125	83.00068948212059	PLCG2
Regulation Of Aerobic Respiration (GO:1903715)	1/17	0.04085938516720612	0.12563540217615818	0	0	25.95703125	83.00068948212059	NOP53
Regulation Of Collagen Biosynthetic Process (GO:0032965)	1/18	0.04321127244441888	0.12563540217615818	0	0	24.42892156862745	76.74721626832032	VIM
Regulation Of Epidermal Cell Differentiation (GO:0045604)	1/18	0.04321127244441888	0.12563540217615818	0	0	24.42892156862745	76.74721626832032	AQP3
Regulation Of Establishment Or Maintenance Of Cell Polarity (GO:0032878)	1/18	0.04321127244441888	0.12563540217615818	0	0	24.42892156862745	76.74721626832032	RIPOR2
Positive Regulation Of Neutrophil Chemotaxis (GO:0090023)	1/18	0.04321127244441888	0.12563540217615818	0	0	24.42892156862745	76.74721626832032	RIPOR2
Heart Trabecula Morphogenesis (GO:0061384)	1/18	0.04321127244441888	0.12563540217615818	0	0	24.42892156862745	76.74721626832032	TGFBR3
Vesicle Transport Along Actin Filament (GO:0030050)	1/18	0.04321127244441888	0.12563540217615818	0	0	24.42892156862745	76.74721626832032	MYO1F
Maintenance Of Protein Location In Nucleus (GO:0051457)	1/18	0.04321127244441888	0.12563540217615818	0	0	24.42892156862745	76.74721626832032	SYNE1
Regulation Of Vascular Endothelial Cell Proliferation (GO:1905562)	1/18	0.04321127244441888	0.12563540217615818	0	0	24.42892156862745	76.74721626832032	ITGA4
Positive Regulation Of NLRP3 Inflammasome Complex Assembly (GO:1900227)	1/18	0.04321127244441888	0.12563540217615818	0	0	24.42892156862745	76.74721626832032	PLCG2
Renal Absorption (GO:0070293)	1/18	0.04321127244441888	0.12563540217615818	0	0	24.42892156862745	76.74721626832032	SLC9A3R1
Response To Axon Injury (GO:0048678)	1/18	0.04321127244441888	0.12563540217615818	0	0	24.42892156862745	76.74721626832032	PLCG2
Regulation Of RIG-I Signaling Pathway (GO:0039535)	1/18	0.04321127244441888	0.12563540217615818	0	0	24.42892156862745	76.74721626832032	NOP53
Positive Regulation Of Cytokine Production (GO:0001819)	3/320	0.04355984032899561	0.12563540217615818	0	0	4.039363598957619	12.657829132913115	PLCG2;LTB;CARD11
Regulation Of Protein Kinase B Signaling (GO:0051896)	2/136	0.043850459980440806	0.12563540217615818	0	0	6.293108923467767	19.67836325318117	SLC9A3R1;NOP53
Protein Localization To Plasma Membrane (GO:0072659)	2/137	0.04443191457135611	0.12563540217615818	0	0	6.246178092986604	19.449332300761156	SLC9A3R1;PACS1
