Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Cellular Response To Type II Interferon (GO:0071346)	3/66	7.965654826368659E-4	0.031300888125360485	0	0	18.206959706959708	129.91032109566703	IRF1;CCL5;GAPDH
Regulation Of Viral Genome Replication (GO:0045069)	3/67	8.322878765925323E-4	0.031300888125360485	0	0	17.92157451923077	127.08783795160562	IFITM1;IFITM2;CCL5
Neutrophil Chemotaxis (GO:0030593)	3/70	9.455179028946291E-4	0.031300888125360485	0	0	17.116532721010334	119.19572946641831	CCL5;PDE4B;PPIB
Positive Regulation By Host Of Viral Process (GO:0044794)	2/17	9.834258801979265E-4	0.031300888125360485	0	0	50.138364779874216	347.18151684375505	CFL1;PPIB
Response To Interferon-Alpha (GO:0035455)	2/17	9.834258801979265E-4	0.031300888125360485	0	0	50.138364779874216	347.18151684375505	IFITM1;IFITM2
Granulocyte Chemotaxis (GO:0071621)	3/73	0.001068071594490535	0.031300888125360485	0	0	16.380494505494507	112.07371362357779	CCL5;PDE4B;PPIB
Negative Regulation Of Viral Entry Into Host Cell (GO:0046597)	2/18	0.0011044055879804073	0.031300888125360485	0	0	47.00235849056604	320.01311451477966	IFITM1;IFITM2
Neutrophil Activation (GO:0042119)	2/18	0.0011044055879804073	0.031300888125360485	0	0	47.00235849056604	320.01311451477966	TYROBP;CCL5
Dendritic Cell Migration (GO:0036336)	2/18	0.0011044055879804073	0.031300888125360485	0	0	47.00235849056604	320.01311451477966	CCL5;CXCR4
Neutrophil Migration (GO:1990266)	3/77	0.001246476066820691	0.031300888125360485	0	0	15.491943866943867	103.60136539508393	CCL5;PDE4B;PPIB
Gene Expression (GO:0010467)	5/296	0.0013041806374935326	0.031300888125360485	0	0	6.753951890034364	44.86096618698877	RPL4;RBM3;GZMA;RPLP0;RPS4Y1
Negative Regulation Of Viral Life Cycle (GO:1903901)	2/20	0.001366658495614331	0.031300888125360485	0	0	41.77568134171908	275.5267677897696	IFITM1;IFITM2
Negative Regulation Of B Cell Activation (GO:0050869)	2/20	0.001366658495614331	0.031300888125360485	0	0	41.77568134171908	275.5267677897696	TYROBP;LAPTM5
Response To Fibroblast Growth Factor (GO:0071774)	2/20	0.001366658495614331	0.031300888125360485	0	0	41.77568134171908	275.5267677897696	CCL5;ZFP36L1
Positive Regulation Of Embryonic Development (GO:0040019)	2/20	0.001366658495614331	0.031300888125360485	0	0	41.77568134171908	275.5267677897696	CFL1;RACK1
Chaperone-Mediated Protein Complex Assembly (GO:0051131)	2/21	0.001507858208877355	0.03268268679204154	0	0	39.574975173783514	257.1211876509781	HSP90AB1;HOPX
Macromolecule Biosynthetic Process (GO:0009059)	4/183	0.00160760071235222	0.03268268679204154	0	0	8.660751451418557	55.71472193302558	RPL4;RPLP0;RPS4Y1;EEF2
Cellular Response To Interferon-Beta (GO:0035458)	2/22	0.0016557246776615132	0.03268268679204154	0	0	37.594339622641506	240.73597386560573	IFITM2;IRF1
Modulation By Host Of Viral Process (GO:0044788)	2/22	0.0016557246776615132	0.03268268679204154	0	0	37.594339622641506	240.73597386560573	CFL1;PPIB
Positive Regulation Of Amide Metabolic Process (GO:0034250)	3/85	0.0016571503162161906	0.03268268679204154	0	0	13.974906191369605	89.47651458269102	RBM3;CIRBP;EEF2
Defense Response To Virus (GO:0051607)	4/189	0.001808854591279769	0.03344562848778321	0	0	8.377318494965554	52.90328113653603	IFITM1;IFITM2;IRF1;DDIT4
Positive Regulation Of mRNA Splicing, Via Spliceosome (GO:0048026)	2/23	0.0018102215186427363	0.03344562848778321	0	0	35.80233602875112	226.06690717673766	RBM3;CIRBP
Positive Regulation Of Cytokine Production (GO:0001819)	5/320	0.0018371542408782326	0.03344562848778321	0	0	6.231746031746032	39.257117897305676	TYROBP;IRF1;PDE4B;LAPTM5;GAPDH
Protein Kinase B Signaling (GO:0043491)	2/24	0.0019713124920084967	0.034372878736039496	0	0	34.17324185248714	212.86702757999905	CCL5;ZFP36L1
Positive Regulation Of Gene Expression (GO:0010628)	6/480	0.001984912715743126	0.034372878736039496	0	0	5.029966416946525	31.2973581389548	RBM3;TYROBP;CIRBP;EEF2;GAPDH;ACTG1
Regulation Of B Cell Activation (GO:0050864)	2/25	0.002138961500427788	0.03539647826659387	0	0	32.68580803937654	200.93387537332222	LAPTM5;ZFP36L1
Cytoplasmic Translation (GO:0002181)	3/93	0.0021437303738923046	0.03539647826659387	0	0	12.727564102564102	78.21352622515597	RPL4;RPLP0;RACK1
Protein Stabilization (GO:0050821)	4/208	0.002560888825761861	0.04132343332479367	0	0	7.589773164167628	45.29121908303959	HSP90AB1;TYROBP;PPIB;GAPDH
Positive Regulation Of mRNA Processing (GO:0050685)	2/28	0.0026808978945138846	0.042298611224552404	0	0	28.9100145137881	171.19364328325966	RBM3;CIRBP
Glycolytic Process (GO:0006096)	2/29	0.0028744209090306376	0.04436606185677723	0	0	27.837875611460518	162.90457697750804	LDHA;GAPDH
Positive Regulation Of Intracellular Signal Transduction (GO:1902533)	6/525	0.0031007070680832095	0.046840468475299546	0	0	4.583225197593488	26.47328213494804	HSP90AB1;CCL5;RACK1;LAPTM5;S100A4;GAPDH
Regulation Of Protein Localization To Cell Surface (GO:2000008)	2/31	0.003280570706943304	0.048525108373536366	0	0	25.915419648666234	148.2294073291968	HSP90AB1;TYROBP
Platelet Aggregation (GO:0070527)	2/35	0.004168303230906306	0.060397863141703624	0	0	22.769582618639223	124.78291919154653	CLIC1;ACTG1
Positive Regulation Of RNA Splicing (GO:0033120)	2/36	0.004405748557315177	0.0625616295138755	0	0	22.098779134295228	119.88245371315708	RBM3;CIRBP
Positive Regulation Of Macromolecule Biosynthetic Process (GO:0010557)	3/122	0.004611486168973858	0.06348123262078575	0	0	9.611829347123464	51.70400139189269	RBM3;CIRBP;EEF2
Type I Interferon-Mediated Signaling Pathway (GO:0060337)	2/37	0.004649329713071633	0.06348123262078575	0	0	21.466307277628033	115.29622797888811	IFITM1;IFITM2
Cellular Response To Type I Interferon (GO:0071357)	2/38	0.004899012414955321	0.0648786141478472	0	0	20.868972746331238	110.99625699529578	IFITM1;IFITM2
Response To Cytokine (GO:0034097)	3/125	0.004934429808427815	0.0648786141478472	0	0	9.37405422446406	49.79045918148615	IFITM1;IFITM2;CXCR4
Carbohydrate Catabolic Process (GO:0016052)	2/41	0.005684328982989609	0.07337951959859312	0	0	19.260764392839864	99.5789645542479	LDHA;GAPDH
Translational Elongation (GO:0006414)	2/42	0.005958077735070184	0.0755399141410684	0	0	18.778301886792452	96.20137910485468	RACK1;EEF2
Regulation Of Viral Entry Into Host Cell (GO:0046596)	2/44	0.006523338230495677	0.07985465764917123	0	0	17.88230008984726	89.9903332561638	IFITM1;IFITM2
Positive Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001961)	2/44	0.006523338230495677	0.07985465764917123	0	0	17.88230008984726	89.9903332561638	LAPTM5;CXCR4
Regulation Of Cell Migration (GO:0030334)	5/434	0.006715469779643816	0.08081328039910354	0	0	4.549184149184149	22.76112180706769	IFITM1;CCL5;RACK1;CXCR4;ACTG1
Homotypic Cell-Cell Adhesion (GO:0034109)	2/46	0.007112060214566488	0.08415937920570345	0	0	17.067753001715264	84.41648020216196	CLIC1;ACTG1
Regulation Of Interleukin-2 Production (GO:0032663)	2/47	0.00741513632721611	0.08630732446431866	0	0	16.68763102725367	81.84001272353673	PDE4B;LAPTM5
Negative Regulation Of Protein Metabolic Process (GO:0051248)	3/147	0.007720110191260506	0.08704801224721363	0	0	7.933092948717949	38.5859821433043	HSP90AB1;RACK1;GAPDH
Cellular Defense Response (GO:0006968)	2/48	0.007723978551513321	0.08704801224721363	0	0	16.32403609515997	79.3907365306209	TYROBP;GNLY
Pyruvate Metabolic Process (GO:0006090)	2/50	0.008358830212753155	0.0927307726727303	0	0	15.642295597484276	74.83957451132376	LDHA;GAPDH
Cellular Response To Growth Factor Stimulus (GO:0071363)	3/155	0.008921607732202916	0.09699411413227986	0	0	7.5125253036437245	35.453703725790575	CCL5;RACK1;ZFP36L1
Rho Protein Signal Transduction (GO:0007266)	2/52	0.009016354271451367	0.09699411413227986	0	0	15.015094339622642	70.70180308721763	ARHGDIB;CFL1
Regulation Of Proteasomal Protein Catabolic Process (GO:0061136)	2/53	0.00935353747989604	0.09813506480244724	0	0	14.719940806511284	68.77157326825663	HSP90AB1;PSME1
Peptide Biosynthetic Process (GO:0043043)	3/158	0.009398851276854102	0.09813506480244724	0	0	7.366004962779156	34.378381189914926	RPL4;RPLP0;RPS4Y1
Cellular Response To Fibroblast Growth Factor Stimulus (GO:0044344)	2/55	0.010044585446735558	0.10335732850988762	0	0	14.16304734781061	65.16023716345555	CCL5;ZFP36L1
Negative Regulation Of Peptidase Activity (GO:0010466)	2/60	0.011868028526351857	0.1115443814309253	0	0	12.938841899804814	57.369623908828444	CST7;GAPDH
Regulation Of T Cell Activation (GO:0050863)	2/62	0.012635073062263389	0.1115443814309253	0	0	12.5062893081761	54.668476764579644	CCL5;LAPTM5
Proteolysis (GO:0006508)	4/330	0.012826495658873437	0.1115443814309253	0	0	4.720076987850355	20.561798911716444	SRGN;GZMA;CXCR4;CTSW
Negative Regulation Of Cytokine Production (GO:0001818)	3/178	0.012960265293102766	0.1115443814309253	0	0	6.5175824175824175	28.32454711821305	SRGN;TYROBP;LAPTM5
Positive Regulation Of Type I Interferon Production (GO:0032481)	2/64	0.013423267675246632	0.1115443814309253	0	0	12.101643335362143	52.16734881176619	IRF1;GAPDH
Negative Regulation Of Erythrocyte Differentiation (GO:0045647)	1/5	0.013675819832555556	0.1115443814309253	0	0	92.31944444444444	396.2466860772184	ZFP36L1
CD4-positive, Alpha-Beta T Cell Activation (GO:0035710)	1/5	0.013675819832555556	0.1115443814309253	0	0	92.31944444444444	396.2466860772184	NKG7
His-Purkinje System Development (GO:0003164)	1/5	0.013675819832555556	0.1115443814309253	0	0	92.31944444444444	396.2466860772184	HOPX
Regulation Of Keratinocyte Apoptotic Process (GO:1902172)	1/5	0.013675819832555556	0.1115443814309253	0	0	92.31944444444444	396.2466860772184	ZFP36L1
Negative Regulation Of Relaxation Of Muscle (GO:1901078)	1/5	0.013675819832555556	0.1115443814309253	0	0	92.31944444444444	396.2466860772184	PDE4B
Zymogen Inhibition (GO:0097341)	1/5	0.013675819832555556	0.1115443814309253	0	0	92.31944444444444	396.2466860772184	CST7
Negative Regulation Of Trophoblast Cell Migration (GO:1901164)	1/5	0.013675819832555556	0.1115443814309253	0	0	92.31944444444444	396.2466860772184	ARHGDIB
Positive Regulation Of Tau-Protein Kinase Activity (GO:1902949)	1/5	0.013675819832555556	0.1115443814309253	0	0	92.31944444444444	396.2466860772184	HSP90AB1
Regulation Of Natural Killer Cell Mediated Immunity (GO:0002715)	1/5	0.013675819832555556	0.1115443814309253	0	0	92.31944444444444	396.2466860772184	KLRB1
Regulation Of Relaxation Of Cardiac Muscle (GO:1901897)	1/5	0.013675819832555556	0.1115443814309253	0	0	92.31944444444444	396.2466860772184	PDE4B
Chemokine (C-X-C Motif) Ligand 12 Signaling Pathway (GO:0038146)	1/5	0.013675819832555556	0.1115443814309253	0	0	92.31944444444444	396.2466860772184	CXCR4
Natural Killer Cell Degranulation (GO:0043320)	1/5	0.013675819832555556	0.1115443814309253	0	0	92.31944444444444	396.2466860772184	NKG7
Antimicrobial Humoral Immune Response Mediated By Antimicrobial Peptide (GO:0061844)	2/65	0.013825219106931585	0.1115443814309253	0	0	11.908954776879305	50.98534224482072	GNLY;GAPDH
Regulation Of Translational Initiation (GO:0006446)	2/65	0.013825219106931585	0.1115443814309253	0	0	11.908954776879305	50.98534224482072	CCL5;BZW1
Activation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0006919)	2/67	0.01464467700093528	0.11188559726555847	0	0	11.541364296081277	48.74701055518876	RACK1;LAPTM5
Regulation Of Endopeptidase Activity (GO:0052548)	2/69	0.01548467208363574	0.11188559726555847	0	0	11.195719515629401	46.66269134161318	PSME1;GAPDH
Negative Regulation Of Cellular Process (GO:0048523)	5/537	0.01582281188604117	0.11188559726555847	0	0	3.6490601503759397	15.13010755241072	IFITM1;IRF1;RACK1;TXNIP;HOPX
Regulation Of Cellular Biosynthetic Process (GO:0031326)	2/70	0.01591229546023724	0.11188559726555847	0	0	11.030521642619313	45.6736747027883	RBM3;CCL5
Regulation Of Cell Differentiation (GO:0045595)	3/193	0.016073442820334315	0.11188559726555847	0	0	5.998481781376518	24.777250165287395	HSP90AB1;HOPX;ZFP36L1
Positive Regulation Of Gastrulation (GO:2000543)	1/6	0.016388876219180396	0.11188559726555847	0	0	73.85185185185185	303.6162219440683	RACK1
Positive Regulation Of Membrane Depolarization (GO:1904181)	1/6	0.016388876219180396	0.11188559726555847	0	0	73.85185185185185	303.6162219440683	RACK1
Positive Regulation Of Multicellular Organism Growth (GO:0040018)	1/6	0.016388876219180396	0.11188559726555847	0	0	73.85185185185185	303.6162219440683	PPIB
Positive Regulation Of Receptor Catabolic Process (GO:2000646)	1/6	0.016388876219180396	0.11188559726555847	0	0	73.85185185185185	303.6162219440683	LAPTM5
Intracellular Sequestering Of Iron Ion (GO:0006880)	1/6	0.016388876219180396	0.11188559726555847	0	0	73.85185185185185	303.6162219440683	FTL
Regulation Of Natural Killer Cell Chemotaxis (GO:2000501)	1/6	0.016388876219180396	0.11188559726555847	0	0	73.85185185185185	303.6162219440683	CCL5
Neurotrophin TRK Receptor Signaling Pathway (GO:0048011)	1/6	0.016388876219180396	0.11188559726555847	0	0	73.85185185185185	303.6162219440683	DDIT4
Regulation Of Osteoclast Development (GO:2001204)	1/6	0.016388876219180396	0.11188559726555847	0	0	73.85185185185185	303.6162219440683	TYROBP
Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Independent Decay (GO:0031086)	1/6	0.016388876219180396	0.11188559726555847	0	0	73.85185185185185	303.6162219440683	ZFP36L1
Regulation Of Transforming Growth Factor Beta1 Production (GO:0032908)	1/6	0.016388876219180396	0.11188559726555847	0	0	73.85185185185185	303.6162219440683	TYROBP
Positive Regulation Of Activation Of Janus Kinase Activity (GO:0010536)	1/6	0.016388876219180396	0.11188559726555847	0	0	73.85185185185185	303.6162219440683	CCL5
Positive Regulation Of Protein Metabolic Process (GO:0051247)	3/196	0.01674224276627196	0.11241204764289964	0	0	5.904344360302909	24.14770710657335	RBM3;CIRBP;EEF2
Regulation Of Cellular Localization (GO:0060341)	2/72	0.016782643732601916	0.11241204764289964	0	0	10.714285714285714	43.79367897594362	HSP90AB1;RACK1
Regulation Of Rho Protein Signal Transduction (GO:0035023)	2/73	0.017225308933891778	0.11392580275097994	0	0	10.562848790858357	42.89969557500649	P2RY8;ARHGDIB
Regulation Of mRNA Stability (GO:0043488)	2/74	0.017672928580879252	0.11392580275097994	0	0	10.415618448637316	42.034532902180224	CIRBP;ZFP36L1
Regulation Of Cyclic-Nucleotide Phosphodiesterase Activity (GO:0051342)	1/7	0.019094606376572693	0.11392580275097994	0	0	61.54012345679013	243.59730906690254	RACK1
Regulation Of Endodeoxyribonuclease Activity (GO:0032071)	1/7	0.019094606376572693	0.11392580275097994	0	0	61.54012345679013	243.59730906690254	GZMA
Inhibition Of Cysteine-Type Endopeptidase Activity (GO:0097340)	1/7	0.019094606376572693	0.11392580275097994	0	0	61.54012345679013	243.59730906690254	CST7
Cellular Response To Epinephrine Stimulus (GO:0071872)	1/7	0.019094606376572693	0.11392580275097994	0	0	61.54012345679013	243.59730906690254	PDE4B
Regulation Of Transforming Growth Factor Beta Activation (GO:1901388)	1/7	0.019094606376572693	0.11392580275097994	0	0	61.54012345679013	243.59730906690254	HSP90AB1
Positive Regulation By Host Of Viral Genome Replication (GO:0044829)	1/7	0.019094606376572693	0.11392580275097994	0	0	61.54012345679013	243.59730906690254	PPIB
Regulation Of Golgi To Plasma Membrane Protein Transport (GO:0042996)	1/7	0.019094606376572693	0.11392580275097994	0	0	61.54012345679013	243.59730906690254	RACK1
Response To Epinephrine (GO:0071871)	1/7	0.019094606376572693	0.11392580275097994	0	0	61.54012345679013	243.59730906690254	PDE4B
Negative Regulation Of T Cell Apoptotic Process (GO:0070233)	1/7	0.019094606376572693	0.11392580275097994	0	0	61.54012345679013	243.59730906690254	CCL5
Regulation Of Activation Of Janus Kinase Activity (GO:0010533)	1/7	0.019094606376572693	0.11392580275097994	0	0	61.54012345679013	243.59730906690254	CCL5
Regulation Of Alpha-Beta T Cell Proliferation (GO:0046640)	1/7	0.019094606376572693	0.11392580275097994	0	0	61.54012345679013	243.59730906690254	IRF1
Regulation Of Innate Immune Response (GO:0045088)	2/78	0.019512362498099525	0.11449402788141044	0	0	9.865441906653427	38.83735460690692	IRF1;CCL5
Proteolysis Involved In Protein Catabolic Process (GO:0051603)	2/78	0.019512362498099525	0.11449402788141044	0	0	9.865441906653427	38.83735460690692	GZMA;CTSW
Cellular Response To Organic Substance (GO:0071310)	2/82	0.021428725300195565	0.11512421831321117	0	0	9.370283018867925	36.01021272034403	CCL5;CXCR4
Positive Regulation Of Multicellular Organismal Process (GO:0051240)	4/387	0.02170006210982172	0.11512421831321117	0	0	4.005938667895356	15.344508336925136	CFL1;CXCR4;PPIB;GAPDH
tRNA Transcription (GO:0009304)	1/8	0.02179302948367254	0.11512421831321117	0	0	52.74603174603175	201.8150262928954	ZFP36L1
Negative Regulation Of Long-Term Synaptic Potentiation (GO:1900272)	1/8	0.02179302948367254	0.11512421831321117	0	0	52.74603174603175	201.8150262928954	TYROBP
Positive Regulation Of Macrophage Cytokine Production (GO:0060907)	1/8	0.02179302948367254	0.11512421831321117	0	0	52.74603174603175	201.8150262928954	LAPTM5
Negative Regulation Of Oxidative Stress-Induced Neuron Death (GO:1903204)	1/8	0.02179302948367254	0.11512421831321117	0	0	52.74603174603175	201.8150262928954	RACK1
Positive Regulation Of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:1903265)	1/8	0.02179302948367254	0.11512421831321117	0	0	52.74603174603175	201.8150262928954	LAPTM5
p38MAPK Cascade (GO:0038066)	1/8	0.02179302948367254	0.11512421831321117	0	0	52.74603174603175	201.8150262928954	ZFP36L1
Regulation Of CD8-positive, Alpha-Beta T Cell Proliferation (GO:2000564)	1/8	0.02179302948367254	0.11512421831321117	0	0	52.74603174603175	201.8150262928954	IRF1
Endosome To Melanosome Transport (GO:0035646)	1/8	0.02179302948367254	0.11512421831321117	0	0	52.74603174603175	201.8150262928954	CD63
Endosome To Pigment Granule Transport (GO:0043485)	1/8	0.02179302948367254	0.11512421831321117	0	0	52.74603174603175	201.8150262928954	CD63
Positive Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000060)	2/83	0.0219196196602785	0.11512421831321117	0	0	9.254134637782437	35.354247666181834	RACK1;LAPTM5
Regulation Of Cell Division (GO:0051302)	2/83	0.0219196196602785	0.11512421831321117	0	0	9.254134637782437	35.354247666181834	RACK1;TXNIP
Positive Regulation Of Protein Localization (GO:1903829)	2/85	0.022915372980492482	0.11512421831321117	0	0	9.030234144123664	34.097688094517835	HSP90AB1;TYROBP
Positive Regulation Of Cell Motility (GO:2000147)	3/221	0.02291995101016618	0.11512421831321117	0	0	5.2206245589273115	19.711760255054017	CCL5;RACK1;CXCR4
Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901990)	2/86	0.023420175322827873	0.11512421831321117	0	0	8.922282120395328	33.49565175775767	PSME1;ZFP36L1
Negative Regulation Of Binding (GO:0051100)	2/86	0.023420175322827873	0.11512421831321117	0	0	8.922282120395328	33.49565175775767	GZMA;RACK1
Regulation Of Type II Interferon Production (GO:0032649)	2/87	0.023929557236858842	0.11512421831321117	0	0	8.81687014428413	32.910209931232174	PDE4B;LAPTM5
Regulation Of Endoplasmic Reticulum Unfolded Protein Response (GO:1900101)	1/9	0.024484164739851953	0.11512421831321117	0	0	46.15046296296296	171.20569732025402	RACK1
Negative Regulation Of Lymphocyte Apoptotic Process (GO:0070229)	1/9	0.024484164739851953	0.11512421831321117	0	0	46.15046296296296	171.20569732025402	CCL5
Positive Regulation Of Monocyte Differentiation (GO:0045657)	1/9	0.024484164739851953	0.11512421831321117	0	0	46.15046296296296	171.20569732025402	ZFP36L1
Type II Interferon-Mediated Signaling Pathway (GO:0060333)	1/9	0.024484164739851953	0.11512421831321117	0	0	46.15046296296296	171.20569732025402	IRF1
Regulation Of High Voltage-Gated Calcium Channel Activity (GO:1901841)	1/9	0.024484164739851953	0.11512421831321117	0	0	46.15046296296296	171.20569732025402	PDE4B
Regulation Of Leukocyte Mediated Cytotoxicity (GO:0001910)	1/9	0.024484164739851953	0.11512421831321117	0	0	46.15046296296296	171.20569732025402	KLRB1
Regulation Of Tau-Protein Kinase Activity (GO:1902947)	1/9	0.024484164739851953	0.11512421831321117	0	0	46.15046296296296	171.20569732025402	HSP90AB1
Regulation Of CD8-positive, Alpha-Beta T Cell Activation (GO:2001185)	1/9	0.024484164739851953	0.11512421831321117	0	0	46.15046296296296	171.20569732025402	IRF1
Positive Regulation Of T Cell Apoptotic Process (GO:0070234)	1/9	0.024484164739851953	0.11512421831321117	0	0	46.15046296296296	171.20569732025402	CCL5
Myelin Maintenance (GO:0043217)	1/9	0.024484164739851953	0.11512421831321117	0	0	46.15046296296296	171.20569732025402	CXCR4
Regulation Of Actin Filament-Based Movement (GO:1903115)	1/9	0.024484164739851953	0.11512421831321117	0	0	46.15046296296296	171.20569732025402	PDE4B
Regulation Of Cell-Cell Adhesion Mediated By Integrin (GO:0033632)	1/9	0.024484164739851953	0.11512421831321117	0	0	46.15046296296296	171.20569732025402	CCL5
Regulation Of Peptidyl-Serine Phosphorylation (GO:0033135)	2/93	0.02708045846453881	0.12188317344406256	0	0	8.233049968899026	29.712607239464162	HSP90AB1;RACK1
Negative Regulation Of Amide Metabolic Process (GO:0034249)	2/93	0.02708045846453881	0.12188317344406256	0	0	8.233049968899026	29.712607239464162	RACK1;GAPDH
Negative Regulation Of Hydrogen Peroxide-Induced Cell Death (GO:1903206)	1/10	0.027168031335252564	0.12188317344406256	0	0	41.02057613168724	147.90847858667095	RACK1
Negative Regulation Of Oxidoreductase Activity (GO:0051354)	1/10	0.027168031335252564	0.12188317344406256	0	0	41.02057613168724	147.90847858667095	GZMA
Regulation Of Mitochondrial Depolarization (GO:0051900)	1/10	0.027168031335252564	0.12188317344406256	0	0	41.02057613168724	147.90847858667095	RACK1
Negative Regulation Of B Cell Proliferation (GO:0030889)	1/10	0.027168031335252564	0.12188317344406256	0	0	41.02057613168724	147.90847858667095	TYROBP
Regulation Of mRNA Splicing, Via Spliceosome (GO:0048024)	2/94	0.02762111915609549	0.12188317344406256	0	0	8.143150123051681	29.22718768377018	RBM3;CIRBP
T Cell Receptor Signaling Pathway (GO:0050852)	2/95	0.028166138429500345	0.12188317344406256	0	0	8.05518360722256	28.754063623600064	PDE4B;TRDC
Regulation Of Protein Metabolic Process (GO:0051246)	2/96	0.028715489171835126	0.12188317344406256	0	0	7.969088719389803	28.292803980406767	RBM3;HSP90AB1
Regulation Of Protein Localization (GO:0032880)	2/97	0.029269144378967177	0.12188317344406256	0	0	7.88480635551142	27.842997021955384	HSP90AB1;RACK1
Negative Regulation Of Macromolecule Biosynthetic Process (GO:0010558)	2/98	0.029827077157263297	0.12188317344406256	0	0	7.802279874213837	27.404249305333554	RACK1;GAPDH
MAPK Cascade (GO:0000165)	2/98	0.029827077157263297	0.12188317344406256	0	0	7.802279874213837	27.404249305333554	CCL5;ZFP36L1
Regulation Of Epithelial Cell Apoptotic Process (GO:1904035)	1/11	0.029844648447595826	0.12188317344406256	0	0	36.916666666666664	129.64209444665414	ZFP36L1
Golgi To Lysosome Transport (GO:0090160)	1/11	0.029844648447595826	0.12188317344406256	0	0	36.916666666666664	129.64209444665414	LAPTM5
Negative Regulation Of Nitrogen Compound Metabolic Process (GO:0051172)	1/11	0.029844648447595826	0.12188317344406256	0	0	36.916666666666664	129.64209444665414	HSP90AB1
Regulation Of Homotypic Cell-Cell Adhesion (GO:0034110)	1/11	0.029844648447595826	0.12188317344406256	0	0	36.916666666666664	129.64209444665414	CCL5
Regulation Of mRNA 3'-End Processing (GO:0031440)	1/11	0.029844648447595826	0.12188317344406256	0	0	36.916666666666664	129.64209444665414	ZFP36L1
Neutrophil Activation Involved In Immune Response (GO:0002283)	1/11	0.029844648447595826	0.12188317344406256	0	0	36.916666666666664	129.64209444665414	TYROBP
Macrophage Activation Involved In Immune Response (GO:0002281)	1/11	0.029844648447595826	0.12188317344406256	0	0	36.916666666666664	129.64209444665414	TYROBP
Macrophage Chemotaxis (GO:0048246)	1/11	0.029844648447595826	0.12188317344406256	0	0	36.916666666666664	129.64209444665414	CCL5
