Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Cellular Response To Decreased Oxygen Levels (GO:0036294)	2/73	0.0028952732366765354	0.06995681338341153	0	0	28.038028169014083	163.87318444267802	PMAIP1;ZFP36L1
Positive Regulation Of Cell Differentiation (GO:0045597)	3/283	0.0035371355889207835	0.06995681338341153	0	0	11.107894736842105	62.697823541982174	HSP90AB1;NFKB1;ZFP36L1
Cellular Response To Peptide Hormone Stimulus (GO:0071375)	2/89	0.004268647595016652	0.06995681338341153	0	0	22.863218390804597	124.75219602446865	NFKB1;ZFP36L1
Cellular Response To Cytokine Stimulus (GO:0071345)	3/308	0.004483351518678616	0.06995681338341153	0	0	10.184469370146678	55.07134084940288	GAPDH;NFKB1;ZFP36L1
Negative Regulation Of Amide Metabolic Process (GO:0034249)	2/93	0.00465087616048945	0.06995681338341153	0	0	21.853846153846153	117.37044401027833	DHFR;GAPDH
Supramolecular Fiber Organization (GO:0097435)	3/316	0.004815599971496525	0.06995681338341153	0	0	9.920127795527156	52.93275670074607	HSP90AB1;RHOG;TAGLN2
Regulation Of Protein Metabolic Process (GO:0051246)	2/96	0.004947590636398427	0.06995681338341153	0	0	21.153191489361703	112.29921711841662	HSP90AB1;NFKB1
Negative Regulation Of Macromolecule Biosynthetic Process (GO:0010558)	2/98	0.0051501523638081805	0.06995681338341153	0	0	20.710416666666667	109.117572469987	DHFR;GAPDH
Negative Regulation Of Erythrocyte Differentiation (GO:0045647)	1/5	0.005488389443320514	0.06995681338341153	0	0	237.78571428571428	1237.7032790036255	ZFP36L1
Regulation Of Superoxide Metabolic Process (GO:0090322)	1/5	0.005488389443320514	0.06995681338341153	0	0	237.78571428571428	1237.7032790036255	DHFR
Regulation Of Hyaluronan Biosynthetic Process (GO:1900125)	1/5	0.005488389443320514	0.06995681338341153	0	0	237.78571428571428	1237.7032790036255	NFKB1
Regulation Of Vitamin D Biosynthetic Process (GO:0060556)	1/5	0.005488389443320514	0.06995681338341153	0	0	237.78571428571428	1237.7032790036255	NFKB1
Regulation Of Keratinocyte Apoptotic Process (GO:1902172)	1/5	0.005488389443320514	0.06995681338341153	0	0	237.78571428571428	1237.7032790036255	ZFP36L1
Negative Regulation Of Vitamin Metabolic Process (GO:0046137)	1/5	0.005488389443320514	0.06995681338341153	0	0	237.78571428571428	1237.7032790036255	NFKB1
Positive Regulation Of Tau-Protein Kinase Activity (GO:1902949)	1/5	0.005488389443320514	0.06995681338341153	0	0	237.78571428571428	1237.7032790036255	HSP90AB1
Regulation Of Calcidiol 1-Monooxygenase Activity (GO:0060558)	1/5	0.005488389443320514	0.06995681338341153	0	0	237.78571428571428	1237.7032790036255	NFKB1
Positive Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:1902043)	1/5	0.005488389443320514	0.06995681338341153	0	0	237.78571428571428	1237.7032790036255	PMAIP1
Negative Regulation Of Translation (GO:0017148)	2/107	0.0061082616847449875	0.06995681338341153	0	0	18.926666666666666	96.49028631861954	DHFR;GAPDH
Intracellular Sequestering Of Iron Ion (GO:0006880)	1/6	0.006582617147928667	0.06995681338341153	0	0	190.21904761904761	955.5316921910462	FTL
Positive Regulation Of Endoplasmic Reticulum Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902237)	1/6	0.006582617147928667	0.06995681338341153	0	0	190.21904761904761	955.5316921910462	PMAIP1
Bleb Assembly (GO:0032060)	1/6	0.006582617147928667	0.06995681338341153	0	0	190.21904761904761	955.5316921910462	EMP3
Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Independent Decay (GO:0031086)	1/6	0.006582617147928667	0.06995681338341153	0	0	190.21904761904761	955.5316921910462	ZFP36L1
Cellular Response To Molecule Of Bacterial Origin (GO:0071219)	2/117	0.0072609023659122255	0.06995681338341153	0	0	17.272173913043478	85.069794688056	HMGB2;NFKB1
Cellular Response To Angiotensin (GO:1904385)	1/7	0.0076756962402828215	0.06995681338341153	0	0	158.5079365079365	771.8855078560287	NFKB1
Negative Regulation Of Mitochondrial Membrane Potential (GO:0010917)	1/7	0.0076756962402828215	0.06995681338341153	0	0	158.5079365079365	771.8855078560287	PMAIP1
Negative Regulation Of Monooxygenase Activity (GO:0032769)	1/7	0.0076756962402828215	0.06995681338341153	0	0	158.5079365079365	771.8855078560287	NFKB1
Regulation Of Transforming Growth Factor Beta Activation (GO:1901388)	1/7	0.0076756962402828215	0.06995681338341153	0	0	158.5079365079365	771.8855078560287	HSP90AB1
Positive Regulation Of Macromolecule Biosynthetic Process (GO:0010557)	2/122	0.007871397345017368	0.06995681338341153	0	0	16.548333333333332	80.16872648706051	EEF2;NFKB1
Cellular Response To Lipopolysaccharide (GO:0071222)	2/124	0.008121897105125842	0.06995681338341153	0	0	16.275409836065574	78.33666458241862	HMGB2;NFKB1
p38MAPK Cascade (GO:0038066)	1/8	0.008767627745742801	0.06995681338341153	0	0	135.85714285714286	643.5130349149837	ZFP36L1
DNA Topological Change (GO:0006265)	1/8	0.008767627745742801	0.06995681338341153	0	0	135.85714285714286	643.5130349149837	HMGB2
tRNA Transcription (GO:0009304)	1/8	0.008767627745742801	0.06995681338341153	0	0	135.85714285714286	643.5130349149837	ZFP36L1
Positive Regulation Of Megakaryocyte Differentiation (GO:0045654)	1/8	0.008767627745742801	0.06995681338341153	0	0	135.85714285714286	643.5130349149837	HMGB2
Negative Regulation Of Membrane Potential (GO:0045837)	1/8	0.008767627745742801	0.06995681338341153	0	0	135.85714285714286	643.5130349149837	PMAIP1
Regulation Of miRNA Metabolic Process (GO:2000628)	1/8	0.008767627745742801	0.06995681338341153	0	0	135.85714285714286	643.5130349149837	NFKB1
Cellular Response To Oxygen-Containing Compound (GO:1901701)	3/406	0.009601170489259885	0.06995681338341153	0	0	7.6694527882982895	35.63128263478502	HMGB2;NFKB1;ZFP36L1
Regulation Of Cellular Response To Oxidative Stress (GO:1900407)	1/9	0.009858412726117614	0.06995681338341153	0	0	118.86904761904762	549.107257058779	DHFR
Regulation Of Tau-Protein Kinase Activity (GO:1902947)	1/9	0.009858412726117614	0.06995681338341153	0	0	118.86904761904762	549.107257058779	HSP90AB1
Positive Regulation Of Monocyte Differentiation (GO:0045657)	1/9	0.009858412726117614	0.06995681338341153	0	0	118.86904761904762	549.107257058779	ZFP36L1
Negative Regulation Of Transforming Growth Factor Beta Production (GO:0071635)	1/9	0.009858412726117614	0.06995681338341153	0	0	118.86904761904762	549.107257058779	HSP90AB1
Axon Regeneration (GO:0031103)	1/9	0.009858412726117614	0.06995681338341153	0	0	118.86904761904762	549.107257058779	DHFR
Actin Filament Organization (GO:0007015)	2/144	0.01082113406862944	0.07213984434317815	0	0	13.969014084507043	63.227308653074246	RHOG;TAGLN2
Positive Regulation Of Lipid Localization (GO:1905954)	1/10	0.010948052258043297	0.07213984434317815	0	0	105.65608465608466	476.99429568907004	NFKB1
Negative Regulation Of Steroid Biosynthetic Process (GO:0010894)	1/10	0.010948052258043297	0.07213984434317815	0	0	105.65608465608466	476.99429568907004	NFKB1
Negative Regulation Of Cholesterol Transport (GO:0032375)	1/10	0.010948052258043297	0.07213984434317815	0	0	105.65608465608466	476.99429568907004	NFKB1
Regulation Of Epithelial Cell Apoptotic Process (GO:1904035)	1/11	0.012036547438812547	0.07337452828934465	0	0	95.08571428571429	420.26056624547704	ZFP36L1
Central Nervous System Neuron Axonogenesis (GO:0021955)	1/11	0.012036547438812547	0.07337452828934465	0	0	95.08571428571429	420.26056624547704	HSP90AB1
Regulation Of mRNA 3'-End Processing (GO:0031440)	1/11	0.012036547438812547	0.07337452828934465	0	0	95.08571428571429	420.26056624547704	ZFP36L1
Response To Lipopolysaccharide (GO:0032496)	2/159	0.01307118020119427	0.07337452828934465	0	0	12.62484076433121	54.75829573373798	HMGB2;NFKB1
DNA Conformation Change (GO:0071103)	1/12	0.013123899368825872	0.07337452828934465	0	0	86.43722943722943	374.56020373045595	HMGB2
V(D)J Recombination (GO:0033151)	1/12	0.013123899368825872	0.07337452828934465	0	0	86.43722943722943	374.56020373045595	HMGB2
Positive Regulation Of Protein Localization To Cell Surface (GO:2000010)	1/12	0.013123899368825872	0.07337452828934465	0	0	86.43722943722943	374.56020373045595	HSP90AB1
Response To Interleukin-6 (GO:0070741)	1/12	0.013123899368825872	0.07337452828934465	0	0	86.43722943722943	374.56020373045595	NFKB1
Negative Regulation Of Alcohol Biosynthetic Process (GO:1902931)	1/12	0.013123899368825872	0.07337452828934465	0	0	86.43722943722943	374.56020373045595	NFKB1
Negative Regulation Of Cell Cycle Phase Transition (GO:1901988)	1/12	0.013123899368825872	0.07337452828934465	0	0	86.43722943722943	374.56020373045595	ZFP36L1
T Cell Differentiation In Thymus (GO:0033077)	1/13	0.014210109163131231	0.07345741769216471	0	0	79.23015873015873	337.0293803138913	ZFP36L1
ncRNA Transcription (GO:0098781)	1/13	0.014210109163131231	0.07345741769216471	0	0	79.23015873015873	337.0293803138913	ZFP36L1
Negative Regulation Of Bone Mineralization (GO:0030502)	1/13	0.014210109163131231	0.07345741769216471	0	0	79.23015873015873	337.0293803138913	SRGN
Killing By Host Of Symbiont Cells (GO:0051873)	1/13	0.014210109163131231	0.07345741769216471	0	0	79.23015873015873	337.0293803138913	GAPDH
Regulation Of Cytokine Production (GO:0001817)	2/167	0.014347817139488146	0.07345741769216471	0	0	12.007878787878788	50.963328385132165	SRGN;GAPDH
Positive Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900153)	1/14	0.01529517792933681	0.07345741769216471	0	0	73.13186813186813	305.7071272789262	ZFP36L1
Positive Regulation Of Cellular Biosynthetic Process (GO:0031328)	2/174	0.015507631415701158	0.07345741769216471	0	0	11.515116279069767	47.97684562163831	HSP90AB1;EEF2
3'-UTR-mediated mRNA Destabilization (GO:0061158)	1/15	0.016379106794774147	0.07345741769216471	0	0	67.9047619047619	279.20731867751766	ZFP36L1
Positive Regulation Of Glucose Metabolic Process (GO:0010907)	1/15	0.016379106794774147	0.07345741769216471	0	0	67.9047619047619	279.20731867751766	PMAIP1
Cellular Response To Corticosteroid Stimulus (GO:0071384)	1/15	0.016379106794774147	0.07345741769216471	0	0	67.9047619047619	279.20731867751766	ZFP36L1
Positive Regulation Of DNA Damage Response, Signal Transduction By P53 Class Mediator (GO:0043517)	1/15	0.016379106794774147	0.07345741769216471	0	0	67.9047619047619	279.20731867751766	PMAIP1
T Cell Homeostasis (GO:0043029)	1/15	0.016379106794774147	0.07345741769216471	0	0	67.9047619047619	279.20731867751766	PMAIP1
Regulation Of Monocyte Differentiation (GO:0045655)	1/15	0.016379106794774147	0.07345741769216471	0	0	67.9047619047619	279.20731867751766	ZFP36L1
Macromolecule Biosynthetic Process (GO:0009059)	2/183	0.01705641897867529	0.07345741769216471	0	0	10.93756906077348	44.52934470112142	RPL4;EEF2
Negative Regulation Of Macromolecule Metabolic Process (GO:0010605)	2/186	0.01758687710460715	0.07345741769216471	0	0	10.757608695652173	43.46721815960094	HSP90AB1;NFKB1
Positive Regulation Of Macrophage Derived Foam Cell Differentiation (GO:0010744)	1/17	0.018543549289368706	0.07345741769216471	0	0	59.410714285714285	236.908142520545	NFKB1
Cellular Response To Glucocorticoid Stimulus (GO:0071385)	1/17	0.018543549289368706	0.07345741769216471	0	0	59.410714285714285	236.908142520545	ZFP36L1
Rac Protein Signal Transduction (GO:0016601)	1/17	0.018543549289368706	0.07345741769216471	0	0	59.410714285714285	236.908142520545	RHOG
Positive Regulation Of Nitric-Oxide Synthase Activity (GO:0051000)	1/17	0.018543549289368706	0.07345741769216471	0	0	59.410714285714285	236.908142520545	DHFR
rRNA Transcription (GO:0009303)	1/17	0.018543549289368706	0.07345741769216471	0	0	59.410714285714285	236.908142520545	ZFP36L1
Central Nervous System Neuron Development (GO:0021954)	1/17	0.018543549289368706	0.07345741769216471	0	0	59.410714285714285	236.908142520545	HSP90AB1
Diol Biosynthetic Process (GO:0034312)	1/17	0.018543549289368706	0.07345741769216471	0	0	59.410714285714285	236.908142520545	DHFR
Regulation Of Cell Differentiation (GO:0045595)	2/193	0.018851822741110334	0.07345741769216471	0	0	10.359685863874345	41.13982168804639	HSP90AB1;ZFP36L1
Positive Regulation Of Intracellular Signal Transduction (GO:1902533)	3/525	0.01911167868965406	0.07345741769216471	0	0	5.885057471264368	23.28985412307073	HSP90AB1;PMAIP1;GAPDH
Regulation Of Epidermal Cell Differentiation (GO:0045604)	1/18	0.019624065171284413	0.07345741769216471	0	0	55.91316526610644	219.7945772360195	ZFP36L1
Positive Regulation Of Phosphoprotein Phosphatase Activity (GO:0032516)	1/18	0.019624065171284413	0.07345741769216471	0	0	55.91316526610644	219.7945772360195	HSP90AB1
Response To Axon Injury (GO:0048678)	1/18	0.019624065171284413	0.07345741769216471	0	0	55.91316526610644	219.7945772360195	DHFR
Positive Regulation Of Response To Endoplasmic Reticulum Stress (GO:1905898)	1/18	0.019624065171284413	0.07345741769216471	0	0	55.91316526610644	219.7945772360195	PMAIP1
Regulation Of Mitochondrial Membrane Permeability (GO:0046902)	1/18	0.019624065171284413	0.07345741769216471	0	0	55.91316526610644	219.7945772360195	PMAIP1
Positive Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904031)	1/18	0.019624065171284413	0.07345741769216471	0	0	55.91316526610644	219.7945772360195	HSP90AB1
DNA-templated Transcription (GO:0006351)	2/199	0.019966016671644302	0.07345741769216471	0	0	10.041116751269035	39.29815577116402	NFKB1;ZFP36L1
tRNA Metabolic Process (GO:0006399)	1/19	0.020703445636816073	0.07345741769216471	0	0	52.804232804232804	204.7460437251252	ZFP36L1
Telomere Maintenance Via Telomerase (GO:0007004)	1/19	0.020703445636816073	0.07345741769216471	0	0	52.804232804232804	204.7460437251252	HSP90AB1
RNA-templated DNA Biosynthetic Process (GO:0006278)	1/19	0.020703445636816073	0.07345741769216471	0	0	52.804232804232804	204.7460437251252	HSP90AB1
Regulation Of B Cell Differentiation (GO:0045577)	1/19	0.020703445636816073	0.07345741769216471	0	0	52.804232804232804	204.7460437251252	ZFP36L1
Regulation Of Lymphocyte Differentiation (GO:0045619)	1/19	0.020703445636816073	0.07345741769216471	0	0	52.804232804232804	204.7460437251252	ZFP36L1
Regulation Of Megakaryocyte Differentiation (GO:0045652)	1/19	0.020703445636816073	0.07345741769216471	0	0	52.804232804232804	204.7460437251252	HMGB2
Neuron Apoptotic Process (GO:0051402)	1/19	0.020703445636816073	0.07345741769216471	0	0	52.804232804232804	204.7460437251252	GAPDH
Protein Stabilization (GO:0050821)	2/208	0.02168829203916103	0.07422625725603287	0	0	9.598058252427185	36.769995132118694	HSP90AB1;GAPDH
Positive Regulation Of Lipid Storage (GO:0010884)	1/20	0.02178169181492411	0.07422625725603287	0	0	50.02255639097744	191.42059056605152	NFKB1
Response To Fibroblast Growth Factor (GO:0071774)	1/20	0.02178169181492411	0.07422625725603287	0	0	50.02255639097744	191.42059056605152	ZFP36L1
Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508)	3/557	0.022319458031141593	0.07422625725603287	0	0	5.536006080182405	21.049536119277608	RHOG;HMGB2;NFKB1
Chaperone-Mediated Protein Complex Assembly (GO:0051131)	1/21	0.022858804833681204	0.07422625725603287	0	0	47.51904761904762	179.54686782262274	HSP90AB1
Regulation Of Lipid Storage (GO:0010883)	1/21	0.022858804833681204	0.07422625725603287	0	0	47.51904761904762	179.54686782262274	NFKB1
Positive Regulation Of Signal Transduction By P53 Class Mediator (GO:1901798)	1/21	0.022858804833681204	0.07422625725603287	0	0	47.51904761904762	179.54686782262274	PMAIP1
Negative Regulation Of Biomineral Tissue Development (GO:0070168)	1/21	0.022858804833681204	0.07422625725603287	0	0	47.51904761904762	179.54686782262274	SRGN
Negative Regulation Of Myeloid Cell Differentiation (GO:0045638)	1/22	0.023934785813165056	0.07422625725603287	0	0	45.25396825396825	168.9069250201691	ZFP36L1
Positive Regulation Of Phosphatase Activity (GO:0010922)	1/22	0.023934785813165056	0.07422625725603287	0	0	45.25396825396825	168.9069250201691	HSP90AB1
Negative Regulation Of Cell Communication (GO:0010648)	1/22	0.023934785813165056	0.07422625725603287	0	0	45.25396825396825	168.9069250201691	HSP90AB1
Regulation Of Cholesterol Transport (GO:0032374)	1/23	0.025009635878698734	0.07422625725603287	0	0	43.1948051948052	159.3237838191313	NFKB1
Cellular Response To Interleukin-6 (GO:0071354)	1/23	0.025009635878698734	0.07422625725603287	0	0	43.1948051948052	159.3237838191313	NFKB1
Axon Extension (GO:0048675)	1/23	0.025009635878698734	0.07422625725603287	0	0	43.1948051948052	159.3237838191313	HSP90AB1
Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900151)	1/23	0.025009635878698734	0.07422625725603287	0	0	43.1948051948052	159.3237838191313	ZFP36L1
Cellular Response To Lipid (GO:0071396)	2/228	0.025728825920877788	0.07422625725603287	0	0	8.739823008849557	31.989004493355413	HMGB2;NFKB1
Stress Granule Assembly (GO:0034063)	1/24	0.026083356159203222	0.07422625725603287	0	0	41.31469979296066	150.65231192236567	DAZAP2
Protein Kinase B Signaling (GO:0043491)	1/24	0.026083356159203222	0.07422625725603287	0	0	41.31469979296066	150.65231192236567	ZFP36L1
ERK1 And ERK2 Cascade (GO:0070371)	1/24	0.026083356159203222	0.07422625725603287	0	0	41.31469979296066	150.65231192236567	ZFP36L1
Regulation Of Endoplasmic Reticulum Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902235)	1/24	0.026083356159203222	0.07422625725603287	0	0	41.31469979296066	150.65231192236567	PMAIP1
Negative Regulation Of Ossification (GO:0030279)	1/24	0.026083356159203222	0.07422625725603287	0	0	41.31469979296066	150.65231192236567	SRGN
Positive Regulation Of Cellular Response To Transforming Growth Factor Beta Stimulus (GO:1903846)	1/24	0.026083356159203222	0.07422625725603287	0	0	41.31469979296066	150.65231192236567	HSP90AB1
Positive Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030511)	1/24	0.026083356159203222	0.07422625725603287	0	0	41.31469979296066	150.65231192236567	HSP90AB1
Positive Regulation Of Cellular Process (GO:0048522)	3/594	0.026378216180167745	0.07422625725603287	0	0	5.179535132246861	18.828732891399227	HSP90AB1;RHOG;ZFP36L1
Translation (GO:0006412)	2/234	0.02699681108868059	0.07422625725603287	0	0	8.511206896551725	30.742790205835593	RPL4;EEF2
Regulation Of B Cell Activation (GO:0050864)	1/25	0.027155947776597387	0.07422625725603287	0	0	39.59126984126984	142.77242140898989	ZFP36L1
Regulation Of Keratinocyte Proliferation (GO:0010837)	1/25	0.027155947776597387	0.07422625725603287	0	0	39.59126984126984	142.77242140898989	ZFP36L1
Negative Regulation Of Proteolysis Involved In Protein Catabolic Process (GO:1903051)	1/25	0.027155947776597387	0.07422625725603287	0	0	39.59126984126984	142.77242140898989	HSP90AB1
Response To dsRNA (GO:0043331)	1/25	0.027155947776597387	0.07422625725603287	0	0	39.59126984126984	142.77242140898989	PMAIP1
Positive Regulation Of Release Of Cytochrome C From Mitochondria (GO:0090200)	1/25	0.027155947776597387	0.07422625725603287	0	0	39.59126984126984	142.77242140898989	PMAIP1
Secretory Granule Organization (GO:0033363)	1/25	0.027155947776597387	0.07422625725603287	0	0	39.59126984126984	142.77242140898989	SRGN
Telomere Maintenance Via Telomere Lengthening (GO:0010833)	1/26	0.028227411859507716	0.07439939268684534	0	0	38.005714285714284	135.5839309094672	HSP90AB1
Positive Regulation Of Monooxygenase Activity (GO:0032770)	1/26	0.028227411859507716	0.07439939268684534	0	0	38.005714285714284	135.5839309094672	DHFR
Regulation Of Keratinocyte Differentiation (GO:0045616)	1/26	0.028227411859507716	0.07439939268684534	0	0	38.005714285714284	135.5839309094672	ZFP36L1
Response To Glucocorticoid (GO:0051384)	1/26	0.028227411859507716	0.07439939268684534	0	0	38.005714285714284	135.5839309094672	ZFP36L1
Positive Regulation Of Erythrocyte Differentiation (GO:0045648)	1/26	0.028227411859507716	0.07439939268684534	0	0	38.005714285714284	135.5839309094672	HMGB2
Cellular Response To Epidermal Growth Factor Stimulus (GO:0071364)	1/27	0.029297749526199113	0.07470272628199487	0	0	36.54212454212454	129.00263688319484	ZFP36L1
Positive Regulation Of Nitric Oxide Biosynthetic Process (GO:0045429)	1/27	0.029297749526199113	0.07470272628199487	0	0	36.54212454212454	129.00263688319484	HSP90AB1
Cortical Cytoskeleton Organization (GO:0030865)	1/27	0.029297749526199113	0.07470272628199487	0	0	36.54212454212454	129.00263688319484	RHOG
Transcription By RNA Polymerase III (GO:0006383)	1/28	0.030366961903249945	0.07470272628199487	0	0	35.18694885361552	122.95727551819456	ZFP36L1
Regulation Of Glucose Metabolic Process (GO:0010906)	1/28	0.030366961903249945	0.07470272628199487	0	0	35.18694885361552	122.95727551819456	PMAIP1
Cellular Response To Osmotic Stress (GO:0071470)	1/28	0.030366961903249945	0.07470272628199487	0	0	35.18694885361552	122.95727551819456	ZFP36L1
Positive Regulation Of Nitric Oxide Metabolic Process (GO:1904407)	1/28	0.030366961903249945	0.07470272628199487	0	0	35.18694885361552	122.95727551819456	HSP90AB1
Regulation Of DNA Damage Response, Signal Transduction By P53 Class Mediator (GO:0043516)	1/28	0.030366961903249945	0.07470272628199487	0	0	35.18694885361552	122.95727551819456	PMAIP1
Negative Regulation Of Signaling (GO:0023057)	1/28	0.030366961903249945	0.07470272628199487	0	0	35.18694885361552	122.95727551819456	HSP90AB1
Regulation Of Nitric-Oxide Synthase Activity (GO:0050999)	1/28	0.030366961903249945	0.07470272628199487	0	0	35.18694885361552	122.95727551819456	DHFR
Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903320)	1/29	0.031435050111481094	0.07532164604634106	0	0	33.92857142857143	117.38714910240454	HSP90AB1
RNA Biosynthetic Process (GO:0032774)	1/29	0.031435050111481094	0.07532164604634106	0	0	33.92857142857143	117.38714910240454	ZFP36L1
Glycolytic Process (GO:0006096)	1/29	0.031435050111481094	0.07532164604634106	0	0	33.92857142857143	117.38714910240454	GAPDH
Defense Response To Fungus (GO:0050832)	1/29	0.031435050111481094	0.07532164604634106	0	0	33.92857142857143	117.38714910240454	GAPDH
DNA Geometric Change (GO:0032392)	1/30	0.03250201526892278	0.07639008684224527	0	0	32.756978653530375	112.24025378249362	HMGB2
Response To Epidermal Growth Factor (GO:0070849)	1/30	0.03250201526892278	0.07639008684224527	0	0	32.756978653530375	112.24025378249362	ZFP36L1
Regulation Of Macrophage Derived Foam Cell Differentiation (GO:0010743)	1/30	0.03250201526892278	0.07639008684224527	0	0	32.756978653530375	112.24025378249362	NFKB1
Regulation Of Protein Localization To Cell Surface (GO:2000008)	1/31	0.03356785849795628	0.07658076612893486	0	0	31.663492063492065	107.4717897739846	HSP90AB1
Cellular Response To cAMP (GO:0071320)	1/31	0.03356785849795628	0.07658076612893486	0	0	31.663492063492065	107.4717897739846	ZFP36L1
Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:1902041)	1/31	0.03356785849795628	0.07658076612893486	0	0	31.663492063492065	107.4717897739846	PMAIP1
Positive Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001238)	1/31	0.03356785849795628	0.07658076612893486	0	0	31.663492063492065	107.4717897739846	PMAIP1
Phosphatidylinositol 3-Kinase Signaling (GO:0014065)	1/32	0.034632580928246975	0.07658076612893486	0	0	30.640552995391705	103.04296619408238	ZFP36L1
NIK/NF-kappaB Signaling (GO:0038061)	1/32	0.034632580928246975	0.07658076612893486	0	0	30.640552995391705	103.04296619408238	NFKB1
Mitochondrial Membrane Organization (GO:0007006)	1/32	0.034632580928246975	0.07658076612893486	0	0	30.640552995391705	103.04296619408238	PMAIP1
Negative Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032435)	1/32	0.034632580928246975	0.07658076612893486	0	0	30.640552995391705	103.04296619408238	HSP90AB1
Positive Regulation Of DNA Binding (GO:0043388)	1/33	0.035696183669855816	0.07658076612893486	0	0	29.68154761904762	98.92003496654242	HMGB2
Positive Regulation Of Nitrogen Compound Metabolic Process (GO:0051173)	1/33	0.035696183669855816	0.07658076612893486	0	0	29.68154761904762	98.92003496654242	NFKB1
Positive Regulation Of RNA Metabolic Process (GO:0051254)	1/33	0.035696183669855816	0.07658076612893486	0	0	29.68154761904762	98.92003496654242	NFKB1
Positive Regulation Of Protein Dephosphorylation (GO:0035307)	1/33	0.035696183669855816	0.07658076612893486	0	0	29.68154761904762	98.92003496654242	HSP90AB1
Positive Regulation Of Small Molecule Metabolic Process (GO:0062013)	1/33	0.035696183669855816	0.07658076612893486	0	0	29.68154761904762	98.92003496654242	PMAIP1
Positive Regulation Of Telomerase Activity (GO:0051973)	1/33	0.035696183669855816	0.07658076612893486	0	0	29.68154761904762	98.92003496654242	HSP90AB1
Signal Transduction By P53 Class Mediator (GO:0072331)	1/33	0.035696183669855816	0.07658076612893486	0	0	29.68154761904762	98.92003496654242	PMAIP1
Negative Regulation Of Mitotic Cell Cycle (GO:0045930)	1/34	0.03675866784401453	0.07840432621064371	0	0	28.78066378066378	95.0735042734142	ZFP36L1
Regulation Of mRNA Processing (GO:0050684)	1/35	0.037820034565529	0.07974624431245829	0	0	27.932773109243698	91.47749401004982	ZFP36L1
Intrinsic Apoptotic Signaling Pathway By P53 Class Mediator (GO:0072332)	1/35	0.037820034565529	0.07974624431245829	0	0	27.932773109243698	91.47749401004982	PMAIP1
Protein Destabilization (GO:0031648)	1/36	0.038880284957489374	0.08105550931815582	0	0	27.133333333333333	88.10920425980879	DAZAP2
Positive Regulation Of Myeloid Cell Differentiation (GO:0045639)	1/36	0.038880284957489374	0.08105550931815582	0	0	27.133333333333333	88.10920425980879	HMGB2
