Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Stress-Activated MAPK Cascade (GO:0051403)	2/42	0.00259219077574495	0.023028299449641184	0	0	29.3	174.48888071240097	ZFP36;ZFP36L1
Cellular Response To Growth Factor Stimulus (GO:0071363)	3/155	0.002702278311826003	0.023052183508762366	0	0	11.849282296650717	70.07262725109973	EEF1A1;ZFP36;ZFP36L1
mRNA Destabilization (GO:0061157)	2/43	0.002715571355744258	0.023052183508762366	0	0	28.58393113342898	168.89538608185973	ZFP36;ZFP36L1
Positive Regulation Of mRNA Catabolic Process (GO:0061014)	2/45	0.00297049023593774	0.024667984133222104	0	0	27.251709986320108	158.57847101200235	ZFP36;ZFP36L1
Regulation Of mRNA Catabolic Process (GO:0061013)	2/46	0.0031020092699298118	0.02521207534283379	0	0	26.63101604278075	153.81289852825822	ZFP36;ZFP36L1
Interferon-Mediated Signaling Pathway (GO:0140888)	2/49	0.0035126896593218383	0.027955155205436295	0	0	24.927409261576972	140.8740938987485	IFITM1;IRF1
Positive Regulation Of Fat Cell Differentiation (GO:0045600)	2/50	0.0036549257227984208	0.028493502573652997	0	0	24.40686274509804	136.96349152286243	ZFP36;ZFP36L1
Positive Regulation Of Cellular Biosynthetic Process (GO:0031328)	3/174	0.0037425408485829937	0.02859301208317407	0	0	10.522594364699628	58.80015762882659	RBM3;CIRBP;EEF2
mRNA Stabilization (GO:0048255)	2/53	0.004097528707664783	0.03069129345741073	0	0	22.967704728950405	126.26199945397897	ZFP36;CIRBP
Cellular Response To Fibroblast Growth Factor Stimulus (GO:0044344)	2/55	0.004405748557315177	0.032365306709507644	0	0	22.098779134295228	119.88245371315708	ZFP36;ZFP36L1
Defense Response To Virus (GO:0051607)	3/189	0.00471522716125807	0.03398522218114307	0	0	9.666666666666666	51.78392912781091	IFITM1;IRF1;DDIT4
mRNA Transport (GO:0051028)	2/58	0.004887617251692701	0.03457536648419651	0	0	20.91176470588235	111.27255319681896	ZFP36;ZFP36L1
Regulation Of Type I Interferon Production (GO:0032479)	2/59	0.005053413168362166	0.03509825146026086	0	0	20.54385964912281	108.62958976497575	IRF1;GAPDH
Positive Regulation Of Protein Metabolic Process (GO:0051247)	3/196	0.005216771493823643	0.0355858341185827	0	0	9.312764955252002	48.94674300174067	RBM3;CIRBP;EEF2
Negative Regulation Of Viral Process (GO:0048525)	2/61	0.005392708769751116	0.03614060964991099	0	0	19.845463609172484	103.6470509502107	IFITM1;ZFP36
Positive Regulation Of Type I Interferon Production (GO:0032481)	2/64	0.005920772987811945	0.038995435885244185	0	0	18.88235294117647	96.85303138215218	IRF1;GAPDH
Cellular Response To Type II Interferon (GO:0071346)	2/66	0.006285455750878577	0.04069566265823078	0	0	18.290441176470587	92.72370111910995	IRF1;GAPDH
Regulation Of Fat Cell Differentiation (GO:0045598)	2/75	0.008049561331545305	0.05124887381083844	0	0	16.028203062046735	77.29020196043888	ZFP36;ZFP36L1
Protection From Natural Killer Cell Mediated Cytotoxicity (GO:0042270)	1/5	0.008968455482759895	0.052706922990988926	0	0	142.57142857142858	672.0876744444516	HLA-B
Cellular Response To Granulocyte Macrophage Colony-Stimulating Factor Stimulus (GO:0097011)	1/5	0.008968455482759895	0.052706922990988926	0	0	142.57142857142858	672.0876744444516	ZFP36
Chemokine (C-X-C Motif) Ligand 12 Signaling Pathway (GO:0038146)	1/5	0.008968455482759895	0.052706922990988926	0	0	142.57142857142858	672.0876744444516	CXCR4
Response To Granulocyte Macrophage Colony-Stimulating Factor (GO:0097012)	1/5	0.008968455482759895	0.052706922990988926	0	0	142.57142857142858	672.0876744444516	ZFP36
Positive Regulation Of Cell-Cell Adhesion Mediated By Integrin (GO:0033634)	1/5	0.008968455482759895	0.052706922990988926	0	0	142.57142857142858	672.0876744444516	CD3E
Response To Type II Interferon (GO:0034341)	2/80	0.009114934591071929	0.052756136572567836	0	0	14.996983408748115	70.45344423644089	IFITM1;GAPDH
Regulation Of T Cell Tolerance Induction (GO:0002664)	1/6	0.010752747305294047	0.06040513927385773	0	0	114.05142857142857	516.9488201244333	HLA-B
Neurotrophin TRK Receptor Signaling Pathway (GO:0048011)	1/6	0.010752747305294047	0.06040513927385773	0	0	114.05142857142857	516.9488201244333	DDIT4
Regulation Of Cell Population Proliferation (GO:0042127)	5/766	0.011462059633398974	0.06345661999939721	0	0	4.069984316052732	18.187591253800964	IFITM1;CNOT6L;RBFOX2;IRF1;ZFP36L1
Regulation Of Epithelial Cell Proliferation (GO:0050678)	2/91	0.011666778926586704	0.06366727928508745	0	0	13.13615333773959	58.4691483430762	ZFP36;ZFP36L1
Cytoplasmic Translation (GO:0002181)	2/93	0.012160803631517045	0.064702110106394	0	0	12.846153846153847	56.6455947582395	RPL4;RPLP0
Regulation Of Chaperone-Mediated Autophagy (GO:1904714)	1/7	0.012533916617468993	0.064702110106394	0	0	95.03809523809524	416.20194419543344	EEF1A1
Fructose Metabolic Process (GO:0006000)	1/7	0.012533916617468993	0.064702110106394	0	0	95.03809523809524	416.20194419543344	ALDOA
Regulation Of Alpha-Beta T Cell Proliferation (GO:0046640)	1/7	0.012533916617468993	0.064702110106394	0	0	95.03809523809524	416.20194419543344	IRF1
Cellular Response To Transforming Growth Factor Beta Stimulus (GO:0071560)	2/96	0.012918836068587309	0.0657999383760047	0	0	12.434292866082604	54.07759605240032	FOS;ZFP36L1
MAPK Cascade (GO:0000165)	2/98	0.013435422414686402	0.06749595046834135	0	0	12.174019607843137	52.46832740335703	ZFP36;ZFP36L1
Positive Regulation Of Cell Differentiation (GO:0045597)	3/283	0.014183363304720857	0.06749595046834135	0	0	6.390909090909091	27.197699785842985	IFITM1;ZFP36;ZFP36L1
Sphingosine-1-Phosphate Receptor Signaling Pathway (GO:0003376)	1/8	0.014311968554805366	0.06749595046834135	0	0	81.45714285714286	345.92071940977723	S1PR1
tRNA Transcription (GO:0009304)	1/8	0.014311968554805366	0.06749595046834135	0	0	81.45714285714286	345.92071940977723	ZFP36L1
Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903555)	1/8	0.014311968554805366	0.06749595046834135	0	0	81.45714285714286	345.92071940977723	ZFP36
Regulation Of CD8-positive, Alpha-Beta T Cell Proliferation (GO:2000564)	1/8	0.014311968554805366	0.06749595046834135	0	0	81.45714285714286	345.92071940977723	IRF1
Negative Regulation Of Translation (GO:0017148)	2/107	0.01586931417987478	0.06932062204226684	0	0	11.125490196078431	46.09699962057723	ZFP36;GAPDH
Positive Regulation Of miRNA-mediated Gene Silencing (GO:2000637)	1/9	0.016086908285246115	0.06932062204226684	0	0	71.27142857142857	294.3331456349383	ZFP36
Positive Regulation Of Monocyte Differentiation (GO:0045657)	1/9	0.016086908285246115	0.06932062204226684	0	0	71.27142857142857	294.3331456349383	ZFP36L1
Type II Interferon-Mediated Signaling Pathway (GO:0060333)	1/9	0.016086908285246115	0.06932062204226684	0	0	71.27142857142857	294.3331456349383	IRF1
Regulation Of CD8-positive, Alpha-Beta T Cell Activation (GO:2001185)	1/9	0.016086908285246115	0.06932062204226684	0	0	71.27142857142857	294.3331456349383	IRF1
Myelin Maintenance (GO:0043217)	1/9	0.016086908285246115	0.06932062204226684	0	0	71.27142857142857	294.3331456349383	CXCR4
Regulation Of Cell-Cell Adhesion Mediated By Integrin (GO:0033632)	1/9	0.016086908285246115	0.06932062204226684	0	0	71.27142857142857	294.3331456349383	CD3E
Response To Tumor Necrosis Factor (GO:0034612)	2/108	0.016150616130266356	0.06932062204226684	0	0	11.019977802441732	45.46619223413336	ZFP36;ZFP36L1
RNA Metabolic Process (GO:0016070)	2/111	0.017007351511754306	0.0721867586387794	0	0	10.715056664867783	43.654315078593484	RBM3;RBFOX2
Regulation Of Dendritic Cell Differentiation (GO:2001198)	1/10	0.017858741011932532	0.07415259854954595	0	0	63.34920634920635	254.99716559529233	HLA-B
Positive Regulation Of Post-Transcriptional Gene Silencing By RNA (GO:1900370)	1/10	0.017858741011932532	0.07415259854954595	0	0	63.34920634920635	254.99716559529233	ZFP36
Cellular Response To Tumor Necrosis Factor (GO:0071356)	2/119	0.019384633828883974	0.07962290454444815	0	0	9.978381096028155	39.34749669956984	ZFP36;ZFP36L1
Regulation Of mRNA 3'-End Processing (GO:0031440)	1/11	0.01962747193991364	0.07968881103147543	0	0	57.011428571428574	224.10195239289595	ZFP36L1
Response To Cytokine (GO:0034097)	2/125	0.02125412910831176	0.07968881103147543	0	0	9.488761358201817	36.54315656605238	IFITM1;CXCR4
Gamma-Delta T Cell Activation (GO:0046629)	1/12	0.021393106288118857	0.07968881103147543	0	0	51.82597402597403	199.25462501506232	CD3E
Positive Regulation Of Nuclear-Transcribed mRNA poly(A) Tail Shortening (GO:0060213)	1/12	0.021393106288118857	0.07968881103147543	0	0	51.82597402597403	199.25462501506232	ZFP36
Detection Of Bacterium (GO:0016045)	1/12	0.021393106288118857	0.07968881103147543	0	0	51.82597402597403	199.25462501506232	HLA-B
Negative Regulation Of Cell Cycle Phase Transition (GO:1901988)	1/12	0.021393106288118857	0.07968881103147543	0	0	51.82597402597403	199.25462501506232	ZFP36L1
Regulation Of Response To External Stimulus (GO:0032101)	2/127	0.02189343864405057	0.07968881103147543	0	0	9.336	35.67816157733114	IRF1;CXCR4
Negative Regulation Of Gene Expression (GO:0010629)	3/336	0.022288653108733028	0.07968881103147543	0	0	5.359268359268359	20.384928791978115	ZFP36;CD3E;GAPDH
Microvillus Organization (GO:0032528)	1/13	0.02315564927877951	0.07968881103147543	0	0	47.50476190476191	178.87996472866277	FXYD5
T Cell Differentiation In Thymus (GO:0033077)	1/13	0.02315564927877951	0.07968881103147543	0	0	47.50476190476191	178.87996472866277	ZFP36L1
ncRNA Transcription (GO:0098781)	1/13	0.02315564927877951	0.07968881103147543	0	0	47.50476190476191	178.87996472866277	ZFP36L1
Negative Regulation Of T Cell Differentiation (GO:0045581)	1/13	0.02315564927877951	0.07968881103147543	0	0	47.50476190476191	178.87996472866277	IRF1
Antigen Processing And Presentation Of Endogenous Peptide Antigen Via MHC Class I Via ER Pathway (GO:0002484)	1/13	0.02315564927877951	0.07968881103147543	0	0	47.50476190476191	178.87996472866277	HLA-B
Antigen Processing And Presentation Of Endogenous Peptide Antigen Via MHC Class I Via ER Pathway, TAP-independent (GO:0002486)	1/13	0.02315564927877951	0.07968881103147543	0	0	47.50476190476191	178.87996472866277	HLA-B
Antigen Processing And Presentation Of Endogenous Peptide Antigen Via MHC Class Ib (GO:0002476)	1/13	0.02315564927877951	0.07968881103147543	0	0	47.50476190476191	178.87996472866277	HLA-B
Negative Regulation Of Viral Transcription (GO:0032897)	1/13	0.02315564927877951	0.07968881103147543	0	0	47.50476190476191	178.87996472866277	ZFP36
Antigen Processing And Presentation Of Peptide Antigen Via MHC Class Ib (GO:0002428)	1/13	0.02315564927877951	0.07968881103147543	0	0	47.50476190476191	178.87996472866277	HLA-B
Killing By Host Of Symbiont Cells (GO:0051873)	1/13	0.02315564927877951	0.07968881103147543	0	0	47.50476190476191	178.87996472866277	GAPDH
Formation Of Cytoplasmic Translation Initiation Complex (GO:0001732)	1/14	0.024915106126970902	0.08204802190088693	0	0	43.848351648351645	161.9004351330391	EIF3L
miRNA-mediated Gene Silencing By Inhibition Of Translation (GO:0035278)	1/14	0.024915106126970902	0.08204802190088693	0	0	43.848351648351645	161.9004351330391	ZFP36
Microvillus Assembly (GO:0030033)	1/14	0.024915106126970902	0.08204802190088693	0	0	43.848351648351645	161.9004351330391	FXYD5
Regulation Of Bone Remodeling (GO:0046850)	1/14	0.024915106126970902	0.08204802190088693	0	0	43.848351648351645	161.9004351330391	S1PR1
Regulation Of Nuclear-Transcribed mRNA poly(A) Tail Shortening (GO:0060211)	1/14	0.024915106126970902	0.08204802190088693	0	0	43.848351648351645	161.9004351330391	ZFP36
DNA Alkylation (GO:0006305)	1/15	0.02667148204996858	0.08351234543514753	0	0	40.714285714285715	147.55510087647235	FOS
Alpha-Beta T Cell Activation (GO:0046631)	1/15	0.02667148204996858	0.08351234543514753	0	0	40.714285714285715	147.55510087647235	CD3E
Regulation Of miRNA-mediated Gene Silencing (GO:0060964)	1/15	0.02667148204996858	0.08351234543514753	0	0	40.714285714285715	147.55510087647235	ZFP36
Dendritic Cell Chemotaxis (GO:0002407)	1/15	0.02667148204996858	0.08351234543514753	0	0	40.714285714285715	147.55510087647235	CXCR4
Regulation Of Monocyte Differentiation (GO:0045655)	1/15	0.02667148204996858	0.08351234543514753	0	0	40.714285714285715	147.55510087647235	ZFP36L1
Neurotrophin Signaling Pathway (GO:0038179)	1/15	0.02667148204996858	0.08351234543514753	0	0	40.714285714285715	147.55510087647235	DDIT4
Regulation Of Stem Cell Proliferation (GO:0072091)	1/16	0.028424782266975358	0.0860213027986364	0	0	37.99809523809524	135.29198627979454	ZFP36L1
Mitochondrial Electron Transport, Cytochrome C To Oxygen (GO:0006123)	1/16	0.028424782266975358	0.0860213027986364	0	0	37.99809523809524	135.29198627979454	COX4I1
Negative Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0045953)	1/16	0.028424782266975358	0.0860213027986364	0	0	37.99809523809524	135.29198627979454	HLA-B
protein-RNA Complex Assembly (GO:0022618)	2/150	0.029802731629662748	0.0860213027986364	0	0	7.875993640699523	27.66958820495867	EIF3L;RPLP0
Positive Regulation Of Glial Cell Differentiation (GO:0045687)	1/17	0.03017501197648502	0.0860213027986364	0	0	35.621428571428574	124.70139957851625	CXCR4
Positive Regulation By Host Of Viral Process (GO:0044794)	1/17	0.03017501197648502	0.0860213027986364	0	0	35.621428571428574	124.70139957851625	EEF1A1
T Cell Migration (GO:0072678)	1/17	0.03017501197648502	0.0860213027986364	0	0	35.621428571428574	124.70139957851625	S1PR1
rRNA Transcription (GO:0009303)	1/17	0.03017501197648502	0.0860213027986364	0	0	35.621428571428574	124.70139957851625	ZFP36L1
Regulation Of Viral Transcription (GO:0046782)	1/17	0.03017501197648502	0.0860213027986364	0	0	35.621428571428574	124.70139957851625	ZFP36
Response To Interferon-Alpha (GO:0035455)	1/17	0.03017501197648502	0.0860213027986364	0	0	35.621428571428574	124.70139957851625	IFITM1
Positive Regulation Of Cell Adhesion Mediated By Integrin (GO:0033630)	1/17	0.03017501197648502	0.0860213027986364	0	0	35.621428571428574	124.70139957851625	CD3E
Intracellular Estrogen Receptor Signaling Pathway (GO:0030520)	1/17	0.03017501197648502	0.0860213027986364	0	0	35.621428571428574	124.70139957851625	RBFOX2
3'-UTR-mediated mRNA Stabilization (GO:0070935)	1/18	0.03192217639649051	0.08772857110402428	0	0	33.52436974789916	115.47316040046559	ZFP36
Heart Trabecula Morphogenesis (GO:0061384)	1/18	0.03192217639649051	0.08772857110402428	0	0	33.52436974789916	115.47316040046559	S1PR1
Dendritic Cell Migration (GO:0036336)	1/18	0.03192217639649051	0.08772857110402428	0	0	33.52436974789916	115.47316040046559	CXCR4
Regulation Of Adaptive Immune Response (GO:0002819)	1/18	0.03192217639649051	0.08772857110402428	0	0	33.52436974789916	115.47316040046559	IRF1
Negative Regulation Of Viral Entry Into Host Cell (GO:0046597)	1/18	0.03192217639649051	0.08772857110402428	0	0	33.52436974789916	115.47316040046559	IFITM1
tRNA Metabolic Process (GO:0006399)	1/19	0.0336662807139245	0.0893091613383275	0	0	31.66031746031746	107.36832116912788	ZFP36L1
Regulation Of B Cell Differentiation (GO:0045577)	1/19	0.0336662807139245	0.0893091613383275	0	0	31.66031746031746	107.36832116912788	ZFP36L1
Regulation Of Lymphocyte Differentiation (GO:0045619)	1/19	0.0336662807139245	0.0893091613383275	0	0	31.66031746031746	107.36832116912788	ZFP36L1
Neuron Apoptotic Process (GO:0051402)	1/19	0.0336662807139245	0.0893091613383275	0	0	31.66031746031746	107.36832116912788	GAPDH
Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage By P53 Class Mediator (GO:0042771)	1/19	0.0336662807139245	0.0893091613383275	0	0	31.66031746031746	107.36832116912788	DDIT4
DNA Methylation (GO:0006306)	1/20	0.0354073301248565	0.0920108850863618	0	0	29.992481203007518	100.19997336732251	FOS
Regulation Of Toll-Like Receptor Signaling Pathway (GO:0034121)	1/20	0.0354073301248565	0.0920108850863618	0	0	29.992481203007518	100.19997336732251	IRF1
Negative Regulation Of Viral Life Cycle (GO:1903901)	1/20	0.0354073301248565	0.0920108850863618	0	0	29.992481203007518	100.19997336732251	IFITM1
Cellular Response To Oxygen-Containing Compound (GO:1901701)	3/406	0.03617024381127769	0.09213971421072453	0	0	4.4125874125874125	14.647665515135017	ZFP36;FOS;ZFP36L1
Regulation Of Cytokine Production (GO:0001817)	2/167	0.03627206560092319	0.09213971421072453	0	0	7.058467023172906	23.410869643496575	HLA-B;GAPDH
Brain Development (GO:0007420)	2/169	0.03706606128159555	0.09213971421072453	0	0	6.973230010567101	22.97716608022168	DDIT4;CXCR4
Negative Regulation Of Interleukin-2 Production (GO:0032703)	1/21	0.03714532981270047	0.09213971421072453	0	0	28.49142857142857	93.81991597487813	ZFP36
Modulation By Host Of Viral Genome Replication (GO:0044827)	1/21	0.03714532981270047	0.09213971421072453	0	0	28.49142857142857	93.81991597487813	EEF1A1
Response To Cadmium Ion (GO:0046686)	1/21	0.03714532981270047	0.09213971421072453	0	0	28.49142857142857	93.81991597487813	FOS
Antigen Processing And Presentation Of Endogenous Peptide Antigen (GO:0002483)	1/21	0.03714532981270047	0.09213971421072453	0	0	28.49142857142857	93.81991597487813	HLA-B
Regulation Of Regulatory T Cell Differentiation (GO:0045589)	1/22	0.038880284957489374	0.0940017016060819	0	0	27.133333333333333	88.10920425980879	IRF1
Cellular Response To Cadmium Ion (GO:0071276)	1/22	0.038880284957489374	0.0940017016060819	0	0	27.133333333333333	88.10920425980879	FOS
Cellular Response To Interferon-Beta (GO:0035458)	1/22	0.038880284957489374	0.0940017016060819	0	0	27.133333333333333	88.10920425980879	IRF1
Ribosomal Large Subunit Assembly (GO:0000027)	1/22	0.038880284957489374	0.0940017016060819	0	0	27.133333333333333	88.10920425980879	RPLP0
Positive Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043123)	2/175	0.039488193009992255	0.09487100459004429	0	0	6.729343760625637	21.747580674362865	EEF1D;GAPDH
Stress Granule Assembly (GO:0034063)	1/24	0.04234108228264462	0.09922879406116714	0	0	24.771428571428572	78.32719402267635	CIRBP
Protein Kinase B Signaling (GO:0043491)	1/24	0.04234108228264462	0.09922879406116714	0	0	24.771428571428572	78.32719402267635	ZFP36L1
ERK1 And ERK2 Cascade (GO:0070371)	1/24	0.04234108228264462	0.09922879406116714	0	0	24.771428571428572	78.32719402267635	ZFP36L1
Positive Regulation Of p38MAPK Cascade (GO:1900745)	1/24	0.04234108228264462	0.09922879406116714	0	0	24.771428571428572	78.32719402267635	GADD45B
ATP Biosynthetic Process (GO:0006754)	1/25	0.044066934781374086	0.10079981488913115	0	0	23.738095238095237	74.11141474490151	ALDOA
Regulation Of B Cell Activation (GO:0050864)	1/25	0.044066934781374086	0.10079981488913115	0	0	23.738095238095237	74.11141474490151	ZFP36L1
Regulation Of Biomineral Tissue Development (GO:0070167)	1/25	0.044066934781374086	0.10079981488913115	0	0	23.738095238095237	74.11141474490151	S1PR1
Lamellipodium Assembly (GO:0030032)	1/25	0.044066934781374086	0.10079981488913115	0	0	23.738095238095237	74.11141474490151	S1PR1
miRNA-mediated Gene Silencing (GO:0035195)	1/26	0.04578976337343589	0.10411720005150303	0	0	22.78742857142857	70.2694731674912	ZFP36
Regulation Of Chemotaxis (GO:0050920)	1/28	0.04922636939208551	0.10869637634552985	0	0	21.097354497354498	63.53100866506492	CXCR4
Regulation Of Sodium Ion Transmembrane Transport (GO:1902305)	1/28	0.04922636939208551	0.10869637634552985	0	0	21.097354497354498	63.53100866506492	FXYD5
Transcription By RNA Polymerase III (GO:0006383)	1/28	0.04922636939208551	0.10869637634552985	0	0	21.097354497354498	63.53100866506492	ZFP36L1
Cellular Response To Osmotic Stress (GO:0071470)	1/28	0.04922636939208551	0.10869637634552985	0	0	21.097354497354498	63.53100866506492	ZFP36L1
