Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Positive Regulation Of Pattern Recognition Receptor Signaling Pathway (GO:0062208)	1/39	0.06608937289376358	0.16889506406184027	0	0	15.423374613003096	41.901411617706714	CYBA
Retina Homeostasis (GO:0001895)	1/39	0.06608937289376358	0.16889506406184027	0	0	15.423374613003096	41.901411617706714	LYZ
Positive Regulation Of Actin Filament Polymerization (GO:0030838)	1/41	0.06936165042401604	0.17044123956240673	0	0	14.650735294117647	39.094331947548184	PFN1
Positive Regulation Of Response To Biotic Stimulus (GO:0002833)	1/41	0.06936165042401604	0.17044123956240673	0	0	14.650735294117647	39.094331947548184	CYBA
mRNA Transcription (GO:0009299)	1/43	0.07262278903093851	0.17044123956240673	0	0	13.951680672268907	36.58795480887935	S100A10
Positive Regulation Of miRNA Transcription (GO:1902895)	1/43	0.07262278903093851	0.17044123956240673	0	0	13.951680672268907	36.58795480887935	FOS
Positive Regulation Of Stress Fiber Assembly (GO:0051496)	1/43	0.07262278903093851	0.17044123956240673	0	0	13.951680672268907	36.58795480887935	S100A10
Positive Regulation Of Cell-Matrix Adhesion (GO:0001954)	1/43	0.07262278903093851	0.17044123956240673	0	0	13.951680672268907	36.58795480887935	S100A10
Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0030518)	1/43	0.07262278903093851	0.17044123956240673	0	0	13.951680672268907	36.58795480887935	RBFOX2
Energy Derivation By Oxidation Of Organic Compounds (GO:0015980)	1/43	0.07262278903093851	0.17044123956240673	0	0	13.951680672268907	36.58795480887935	UQCR11
Regulation Of mRNA Catabolic Process (GO:0061013)	1/46	0.07749369193278241	0.1755309512099779	0	0	13.019607843137255	33.298411835161396	VIM
Regulation Of Nervous System Development (GO:0051960)	1/46	0.07749369193278241	0.1755309512099779	0	0	13.019607843137255	33.298411835161396	S100A10
Epithelial To Mesenchymal Transition (GO:0001837)	1/47	0.07911179655930953	0.1755309512099779	0	0	12.735933503836318	32.3097041276766	S100A4
Regulation Of Signal Transduction By P53 Class Mediator (GO:1901796)	1/47	0.07911179655930953	0.1755309512099779	0	0	12.735933503836318	32.3097041276766	RPL37
Positive Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000379)	1/48	0.08072714397087608	0.1755309512099779	0	0	12.46433041301627	31.36873609624054	CYBA
Positive Regulation Of Cell Migration (GO:0030335)	2/272	0.0818024130295892	0.1755309512099779	0	0	4.420875420875421	11.067434103187825	PFN1;S100A11
Positive Regulation Of miRNA Metabolic Process (GO:2000630)	1/49	0.08233973871315534	0.1755309512099779	0	0	12.204044117647058	30.472295281297292	FOS
Negative Regulation Of DNA Metabolic Process (GO:0051053)	1/49	0.08233973871315534	0.1755309512099779	0	0	12.204044117647058	30.472295281297292	S100A11
Antibacterial Humoral Response (GO:0019731)	1/49	0.08233973871315534	0.1755309512099779	0	0	12.204044117647058	30.472295281297292	RPL39
Regulation Of Epithelial Cell Migration (GO:0010632)	1/50	0.08394958536129378	0.1755309512099779	0	0	11.95438175270108	29.617445035780882	PFN1
Intracellular Iron Ion Homeostasis (GO:0006879)	1/50	0.08394958536129378	0.1755309512099779	0	0	11.95438175270108	29.617445035780882	FTH1
Ribosome Assembly (GO:0042255)	1/50	0.08394958536129378	0.1755309512099779	0	0	11.95438175270108	29.617445035780882	RPS27
Regulation Of Substrate Adhesion-Dependent Cell Spreading (GO:1900024)	1/51	0.08555668842409522	0.17569677087090982	0	0	11.714705882352941	28.801495903666925	S100A10
SMAD Protein Signal Transduction (GO:0060395)	1/51	0.08555668842409522	0.17569677087090982	0	0	11.714705882352941	28.801495903666925	FOS
Regulation Of Cell Development (GO:0060284)	1/52	0.08716105247078709	0.17612850648740552	0	0	11.484429065743944	28.02198043525966	S100A10
Proton Motive Force-Driven Mitochondrial ATP Synthesis (GO:0042776)	1/53	0.08876268201595139	0.17612850648740552	0	0	11.263009049773755	27.276631028095615	ATP5F1E
Regulation Of Alternative mRNA Splicing, Via Spliceosome (GO:0000381)	1/53	0.08876268201595139	0.17612850648740552	0	0	11.263009049773755	27.276631028095615	RBFOX2
Mesenchymal Cell Differentiation (GO:0048762)	1/54	0.09036158158919066	0.17612850648740552	0	0	11.049944506104328	26.563360328124432	S100A4
Regulation Of Exocytosis (GO:0017157)	1/54	0.09036158158919066	0.17612850648740552	0	0	11.049944506104328	26.563360328124432	S100A10
Regulation Of Focal Adhesion Assembly (GO:0051893)	1/54	0.09036158158919066	0.17612850648740552	0	0	11.049944506104328	26.563360328124432	S100A10
Cellular Response To Peptide (GO:1901653)	1/56	0.0935512088610093	0.1808132608237995	0	0	10.647058823529411	25.225504768896332	VIM
Regulation Of Bone Mineralization (GO:0030500)	1/58	0.09672997032273795	0.1838668857374358	0	0	10.272445820433436	23.994707599817854	SRGN
Regulation Of Phagocytosis (GO:0050764)	1/58	0.09672997032273795	0.1838668857374358	0	0	10.272445820433436	23.994707599817854	CYBA
Regulation Of miRNA Transcription (GO:1902893)	1/59	0.09831528761952092	0.1852944954625702	0	0	10.094827586206897	23.41571720766855	FOS
Proton Motive Force-Driven ATP Synthesis (GO:0015986)	1/60	0.09989790190155959	0.1852944954625702	0	0	9.923230309072782	22.859218788988557	ATP5F1E
Positive Regulation Of Phagocytosis (GO:0050766)	1/60	0.09989790190155959	0.1852944954625702	0	0	9.923230309072782	22.859218788988557	CYBA
Positive Regulation Of Cell Junction Assembly (GO:1901890)	1/61	0.10147781768075458	0.18671918453258843	0	0	9.757352941176471	22.323994636443867	S100A10
Oxidative Phosphorylation (GO:0006119)	1/63	0.10462957154754433	0.19099048774551744	0	0	9.441650853889943	21.31291281406773	ATP5F1E
Antimicrobial Humoral Immune Response Mediated By Antimicrobial Peptide (GO:0061844)	1/65	0.10777058484168102	0.19517507491013097	0	0	9.145680147058824	20.374293754857693	RPL39
Response To Reactive Oxygen Species (GO:0000302)	1/66	0.10933707486660585	0.19521589316962976	0	0	9.004524886877828	19.929892668037816	FOS
Regulation Of Neurogenesis (GO:0050767)	1/67	0.11090089306674515	0.19521589316962976	0	0	8.867647058823529	19.501005206610056	S100A10
Protein-Containing Complex Assembly (GO:0065003)	2/328	0.11213454357516103	0.19521589316962976	0	0	3.6510503811117307	7.988702133089143	RPL38;CYBA
Aerobic Electron Transport Chain (GO:0019646)	1/68	0.11246204384921146	0.19521589316962976	0	0	8.734855136084285	19.08687700448831	UQCR11
Intermediate Filament Organization (GO:0045109)	1/68	0.11246204384921146	0.19521589316962976	0	0	8.734855136084285	19.08687700448831	VIM
Positive Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014068)	1/69	0.11402053165072557	0.19521589316962976	0	0	8.605968858131488	18.686800643339396	HCST
Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775)	1/70	0.11557636085649726	0.19521589316962976	0	0	8.48081841432225	18.30011211062434	UQCR11
Positive Regulation Of Protein Polymerization (GO:0032273)	1/70	0.11557636085649726	0.19521589316962976	0	0	8.48081841432225	18.30011211062434	PFN1
Positive Regulation Of Protein Transport (GO:0051222)	1/70	0.11557636085649726	0.19521589316962976	0	0	8.48081841432225	18.30011211062434	OAZ1
Negative Regulation Of Supramolecular Fiber Organization (GO:1902904)	1/71	0.11712953590177785	0.19521589316962976	0	0	8.359243697478991	17.926187557927317	PFN1
Positive Regulation Of Cell-Substrate Adhesion (GO:0010811)	1/71	0.11712953590177785	0.19521589316962976	0	0	8.359243697478991	17.926187557927317	S100A10
Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179)	1/72	0.11868006112791006	0.19611649947491702	0	0	8.24109362054681	17.56444036008005	FOS
Cellular Response To Reactive Oxygen Species (GO:0034614)	1/73	0.12022794098244914	0.19611649947491702	0	0	8.126225490196079	17.21431840365986	FOS
Positive Regulation Of Secretion By Cell (GO:1903532)	1/73	0.12022794098244914	0.19611649947491702	0	0	8.126225490196079	17.21431840365986	S100A10
Regulation Of mRNA Stability (GO:0043488)	1/74	0.12177317978922064	0.19696270729740484	0	0	8.01450443190975	16.875301635263398	VIM
Regulation Of DNA Replication (GO:0006275)	1/75	0.12331578196011432	0.19696270729740484	0	0	7.905802861685214	16.546899785939424	S100A11
Defense Response To Gram-negative Bacterium (GO:0050829)	1/75	0.12331578196011432	0.19696270729740484	0	0	7.905802861685214	16.546899785939424	LYZ
Positive Regulation Of Interleukin-6 Production (GO:0032755)	1/76	0.1248557518640663	0.19804705468093275	0	0	7.8	16.22865030634214	CYBA
Cell Morphogenesis Involved In Neuron Differentiation (GO:0048667)	1/77	0.12639309382437514	0.1985051975021413	0	0	7.696981424148607	15.920116462123724	S100A6
Positive Regulation Of Tumor Necrosis Factor Production (GO:0032760)	1/78	0.12792781223486321	0.1985051975021413	0	0	7.5966386554621845	15.620885575835251	CYBA
Positive Regulation Of Catabolic Process (GO:0009896)	1/79	0.12945991141443997	0.1985051975021413	0	0	7.498868778280543	15.330567424415399	OAZ1
Positive Regulation Of Cytoskeleton Organization (GO:0051495)	1/79	0.12945991141443997	0.1985051975021413	0	0	7.498868778280543	15.330567424415399	PFN1
Positive Regulation Of Endocytosis (GO:0045807)	1/79	0.12945991141443997	0.1985051975021413	0	0	7.498868778280543	15.330567424415399	CYBA
Positive Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903557)	1/82	0.1340405369705902	0.20416770531944203	0	0	7.22004357298475	14.509493497568982	CYBA
Positive Regulation Of Protein Ubiquitination (GO:0031398)	1/84	0.13708127055536548	0.20566117041701926	0	0	7.045357902197023	14.00040356878682	RPS2
Ribosomal Small Subunit Biogenesis (GO:0042274)	1/84	0.13708127055536548	0.20566117041701926	0	0	7.045357902197023	14.00040356878682	RPS27
Cellular Respiration (GO:0045333)	1/85	0.13859774528103472	0.20566117041701926	0	0	6.961134453781512	13.756450927060461	UQCR11
Positive Regulation Of Amide Metabolic Process (GO:0034250)	1/85	0.13859774528103472	0.20566117041701926	0	0	6.961134453781512	13.756450927060461	VIM
Negative Regulation Of Cell Population Proliferation (GO:0008285)	2/379	0.141907211511004	0.2092221708175059	0	0	3.1489430110119767	6.148569048801971	FTH1;S100A11
Positive Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120034)	1/88	0.14313165254104587	0.2096833126397487	0	0	6.720081135902637	13.063773384208776	PFN1
Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014066)	1/90	0.1461413694948877	0.21273743660648212	0	0	6.568407138136154	12.632234767544041	HCST
rRNA Metabolic Process (GO:0016072)	1/91	0.14764237441292613	0.2130583085058564	0	0	6.495098039215686	12.42487780398028	RPS27
Regulation Of Cell Population Proliferation (GO:0042127)	3/766	0.14907104228299375	0.2130583085058564	0	0	2.3593545216251637	4.490635651222771	RBFOX2;FTH1;S100A11
Positive Regulation Of Protein Catabolic Process (GO:0045732)	1/92	0.14914081595409948	0.2130583085058564	0	0	6.4234001292824825	12.222859084947466	OAZ1
Positive Regulation Of Cellular Component Biogenesis (GO:0044089)	1/93	0.1506366983966586	0.21386691747673756	0	0	6.353260869565218	12.025987830355326	PFN1
Regulation Of mRNA Splicing, Via Spliceosome (GO:0048024)	1/94	0.15213002597057732	0.21466199983578396	0	0	6.2846299810246675	11.834081997339505	RBFOX2
Positive Regulation Of Epithelial Cell Migration (GO:0010634)	1/95	0.15362080290565072	0.21491010656232667	0	0	6.217459324155194	11.646967791301655	PFN1
Cellular Response To Transforming Growth Factor Beta Stimulus (GO:0071560)	1/96	0.15510903343194013	0.21491010656232667	0	0	6.151702786377709	11.464479210986868	FOS
Positive Regulation Of Supramolecular Fiber Organization (GO:1902905)	1/96	0.15510903343194013	0.21491010656232667	0	0	6.151702786377709	11.464479210986868	PFN1
Cellular Response To Oxygen-Containing Compound (GO:1901701)	2/406	0.15830794305034465	0.21802890360227106	0	0	2.9344434443444345	5.408804703924362	FOS;VIM
Axon Development (GO:0061564)	1/99	0.15955848873968045	0.21844316910789585	0	0	5.962484993997599	10.943215372163861	S100A6
ncRNA Processing (GO:0034470)	1/100	0.16103657577419495	0.21916220371636	0	0	5.901960784313726	10.777710825180796	RPS27
rRNA Processing (GO:0006364)	1/101	0.16251213743558876	0.2198693624128554	0	0	5.8426470588235295	10.616104827180715	RPS27
Positive Regulation Of Translation (GO:0045727)	1/108	0.17277070976951842	0.23238165641514175	0	0	5.45849367784497	9.583968290542657	VIM
RNA Metabolic Process (GO:0016070)	1/111	0.17712977693253193	0.23685958543303687	0	0	5.3088235294117645	9.188897249327365	RBFOX2
Positive Regulation Of Cellular Component Organization (GO:0051130)	1/113	0.18002341649109183	0.23933749013266542	0	0	5.213497899159663	8.93941981407905	S100A10
Regulation Of Interleukin-6 Production (GO:0032675)	1/114	0.18146652701967617	0.23986954720991677	0	0	5.1671004685059865	8.81860803918774	CYBA
Protein Maturation (GO:0051604)	1/117	0.1857810709471489	0.2400541927968778	0	0	5.032707910750507	8.470985190672097	SRGN
Protein Processing (GO:0016485)	1/117	0.1857810709471489	0.2400541927968778	0	0	5.032707910750507	8.470985190672097	SRGN
Cellular Response To Molecule Of Bacterial Origin (GO:0071219)	1/117	0.1857810709471489	0.2400541927968778	0	0	5.032707910750507	8.470985190672097	VIM
Cellular Response To Oxidative Stress (GO:0034599)	1/117	0.1857810709471489	0.2400541927968778	0	0	5.032707910750507	8.470985190672097	FOS
Regulation Of Protein Catabolic Process (GO:0042176)	1/122	0.1929229299861709	0.24651263276010724	0	0	4.823529411764706	7.936946394042253	OAZ1
Positive Regulation Of Macromolecule Biosynthetic Process (GO:0010557)	1/122	0.1929229299861709	0.24651263276010724	0	0	4.823529411764706	7.936946394042253	VIM
