Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Ribosomal Small Subunit Biogenesis (GO:0042274)	4/84	0.0013167196162911256	0.07529438509541092	0	0	9.085779816513762	60.26245019280619	RPS15;RPS28;RPS27;NOL7
calcineurin-NFAT Signaling Cascade (GO:0033173)	2/10	0.0013822943268056002	0.07529438509541092	0	0	44.77252252252252	294.7827630862282	PPP3CC;NFATC3
Positive Regulation Of Actin Nucleation (GO:0051127)	2/10	0.0013822943268056002	0.07529438509541092	0	0	44.77252252252252	294.7827630862282	FCHSD2;WASF2
Regulation Of Protein Dephosphorylation (GO:0035304)	3/40	0.0014900408458142906	0.07665432351244628	0	0	14.631449631449632	95.23539962663232	YWHAB;DYNLL1;CALM1
Calcineurin-Mediated Signaling (GO:0097720)	2/11	0.001683242577714899	0.07950715707386656	0	0	39.7957957957958	254.1770705617978	PPP3CC;NFATC3
Substantia Nigra Development (GO:0021762)	3/42	0.0017172172154182844	0.07950715707386656	0	0	13.87972027972028	88.37287573268931	YWHAQ;DYNLL1;CALM1
Vesicle Organization (GO:0016050)	4/94	0.001993142334836438	0.0878880858123115	0	0	8.07217125382263	50.193106530233386	HOOK2;STX7;TRAPPC5;S100A10
Ribosome Assembly (GO:0042255)	3/50	0.002837432470264575	0.11277203396874826	0	0	11.512572533849129	67.51957659481218	RPS15;RPS28;RPS27
Negative Regulation Of Focal Adhesion Assembly (GO:0051895)	2/15	0.0031663854030102106	0.11277203396874826	0	0	27.545391545391546	158.52826212485263	PTEN;DYNLL1
Protein Localization To Cell-Cell Junction (GO:0150105)	2/15	0.0031663854030102106	0.11277203396874826	0	0	27.545391545391546	158.52826212485263	ARHGEF18;PAK2
Regulation Of Rac Protein Signal Transduction (GO:0035020)	2/15	0.0031663854030102106	0.11277203396874826	0	0	27.545391545391546	158.52826212485263	ARHGAP17;ARHGAP24
Negative Regulation Of Cell-Substrate Junction Organization (GO:0150118)	2/15	0.0031663854030102106	0.11277203396874826	0	0	27.545391545391546	158.52826212485263	PTEN;DYNLL1
Regulation Of Alternative mRNA Splicing, Via Spliceosome (GO:0000381)	3/53	0.003349999455868903	0.11423774802120289	0	0	10.820181818181819	61.66199907865586	DDX17;KHDRBS2;RBFOX2
Regulation Of Focal Adhesion Assembly (GO:0051893)	3/54	0.00353260376693805	0.11423774802120289	0	0	10.607486631016043	59.88690015339679	PTEN;DYNLL1;S100A10
Regulation Of Plasminogen Activation (GO:0010755)	2/16	0.0036054127233747734	0.11423774802120289	0	0	25.576576576576578	143.876402898192	RUNX1;S100A10
Positive Regulation Of Cellular Component Organization (GO:0051130)	4/113	0.0038778450375596017	0.11423774802120289	0	0	6.65869876273041	36.972262956028025	TCL1A;AHNAK;RUNX1;S100A10
Intracellular Estrogen Receptor Signaling Pathway (GO:0030520)	2/17	0.004071107650863602	0.11423774802120289	0	0	23.87027027027027	131.3781522978749	DDX17;RBFOX2
Leukocyte Tethering Or Rolling (GO:0050901)	2/17	0.004071107650863602	0.11423774802120289	0	0	23.87027027027027	131.3781522978749	ITGA4;SELL
ncRNA Metabolic Process (GO:0034660)	2/17	0.004071107650863602	0.11423774802120289	0	0	23.87027027027027	131.3781522978749	DDX17;ZCCHC7
Cellular Response To Oxidative Stress (GO:0034599)	4/117	0.0043889555058894865	0.1195344940721666	0	0	6.421693594219372	34.86121687230281	NCF1;PARP1;PTPRK;FOS
Regulation Of miRNA Transcription (GO:1902893)	3/59	0.004536454977272248	0.12002163739868861	0	0	9.657954545454546	52.11055046500704	NFATC3;FOS;ETS1
Superoxide Anion Generation (GO:0042554)	2/19	0.005081263238737216	0.12064742971976056	0	0	21.05988341282459	111.24241885101868	NCF1;CYBB
Inositol Phosphate-Mediated Signaling (GO:0048016)	2/19	0.005081263238737216	0.12064742971976056	0	0	21.05988341282459	111.24241885101868	PPP3CC;NFATC3
Leukocyte Adhesion To Vascular Endothelial Cell (GO:0061756)	2/19	0.005081263238737216	0.12064742971976056	0	0	21.05988341282459	111.24241885101868	ITGA4;SELL
Mesoderm Development (GO:0007498)	2/19	0.005081263238737216	0.12064742971976056	0	0	21.05988341282459	111.24241885101868	IKZF1;IKZF3
Protein Dephosphorylation (GO:0006470)	4/124	0.0053893606455221125	0.12476369894383689	0	0	6.044954128440367	31.57478129959366	PPP1CC;PPP3CC;PTEN;PTPRK
Response To Metal Ion (GO:0010038)	3/64	0.005696722479021683	0.12770626950200975	0	0	8.86408345752608	45.80838021481263	HVCN1;CALM1;CRIP1
Response To Cadmium Ion (GO:0046686)	2/21	0.0061944038237758655	0.12770626950200975	0	0	18.841156946420103	95.79049566946637	NCF1;FOS
Focal Adhesion Assembly (GO:0048041)	2/21	0.0061944038237758655	0.12770626950200975	0	0	18.841156946420103	95.79049566946637	PTPRK;DYNLL1
Positive Regulation Of Signal Transduction By P53 Class Mediator (GO:1901798)	2/21	0.0061944038237758655	0.12770626950200975	0	0	18.841156946420103	95.79049566946637	RPS15;RPL37
Response To Reactive Oxygen Species (GO:0000302)	3/66	0.00620602821554043	0.12770626950200975	0	0	8.581818181818182	43.61480957409126	NCF1;PTPRK;FOS
Cellular Response To Cadmium Ion (GO:0071276)	2/22	0.006788839592670734	0.13375458431517234	0	0	17.898198198198198	89.35631155051506	NCF1;FOS
Negative Regulation Of Axonogenesis (GO:0050771)	2/22	0.006788839592670734	0.13375458431517234	0	0	17.898198198198198	89.35631155051506	PTEN;DIP2B
Protein N-linked Glycosylation Via Asparagine (GO:0018279)	2/23	0.007408121998314624	0.14291502021748628	0	0	17.045045045045047	83.60898530449813	ST6GAL1;UBE2J1
Negative Regulation Of Cell Junction Assembly (GO:1901889)	2/24	0.00805195641224154	0.15183374638330147	0	0	16.26945126945127	78.44869391084875	PTEN;DYNLL1
Cellular Response To Reactive Oxygen Species (GO:0034614)	3/73	0.008198366435383448	0.15183374638330147	0	0	7.720909090909091	37.08986028672697	NCF1;PTPRK;FOS
RNA Polyadenylation (GO:0043631)	2/25	0.008720050690488033	0.15528397960369072	0	0	15.561300430865648	73.79371315940043	APP;ZCCHC7
Response To Zinc Ion (GO:0010043)	2/25	0.008720050690488033	0.15528397960369072	0	0	15.561300430865648	73.79371315940043	HVCN1;CRIP1
Regulation Of Ras Protein Signal Transduction (GO:0046578)	3/76	0.009154375868503381	0.15994249158932325	0	0	7.402490660024907	34.74376222074018	ARHGEF18;ARHGAP17;DYNLL1
Regulation Of Epidermal Growth Factor-Activated Receptor Activity (GO:0007176)	2/26	0.009412115154388159	0.16140034505487844	0	0	14.912162162162161	69.57653354304188	APP;NCF1
Dephosphorylation (GO:0016311)	4/147	0.009720737387112785	0.16366186946302616	0	0	5.06678642458459	23.476923486849028	PPP1CC;PPP3CC;PTEN;PTPRK
Positive Regulation Of Calcium Ion Transmembrane Transporter Activity (GO:1901021)	2/27	0.010127862575858215	0.16526596759896486	0	0	14.314954954954954	65.74092935536063	PPP3CC;CALM1
Cellular Response To UV (GO:0034644)	3/79	0.010172959128661984	0.16526596759896486	0	0	7.109210526315789	32.617215326834845	PARP1;PTPRK;CRIP1
protein-RNA Complex Assembly (GO:0022618)	4/150	0.01041332544382721	0.16625412691351718	0	0	4.961920321729295	22.649523874626176	RPS15;RPS28;RPS27;RPL38
Cell-Substrate Junction Assembly (GO:0007044)	2/28	0.01086700815402934	0.16678640747324255	0	0	13.763686763686763	62.239719871999625	PTPRK;DYNLL1
Macromolecule Modification (GO:0043412)	3/81	0.010887156030887154	0.16678640747324255	0	0	6.926223776223776	31.307719525998557	ST6GAL1;PARP1;UBE2D2
Inflammatory Response (GO:0006954)	5/236	0.010987009563572134	0.16678640747324255	0	0	3.9393939393939394	17.77077014747043	NFATC3;BLNK;CYBB;FOS;HDAC9
Regulation Of Phosphorylation (GO:0042325)	3/82	0.011254874130768784	0.16809699104986928	0	0	6.838204833141542	30.682710447452255	APP;DYNLL1;CD24
Positive Regulation Of Dephosphorylation (GO:0035306)	2/29	0.011629269499553745	0.16837661250133454	0	0	13.253253253253254	59.03303991022321	DYNLL1;CALM1
Ribosome Biogenesis (GO:0042254)	4/155	0.011637260475254223	0.16837661250133454	0	0	4.7964031836685095	21.360988872963272	RPS15;RPS28;RPS27;NOL7
Regulation Of Arp2/3 Complex-Mediated Actin Nucleation (GO:0034315)	2/30	0.01241436662066965	0.1741773256172742	0	0	12.77927927927928	56.08699005654072	FCHSD2;WASF2
Negative Regulation Of Calcium Ion Transmembrane Transporter Activity (GO:1901020)	2/30	0.01241436662066965	0.1741773256172742	0	0	12.77927927927928	56.08699005654072	PPP3CC;CALM1
Negative Regulation Of Developmental Growth (GO:0048640)	2/31	0.01322202189727877	0.17744336633159624	0	0	12.337993165579373	53.37257317425967	PTEN;DIP2B
Leukocyte Cell-Cell Adhesion (GO:0007159)	2/31	0.01322202189727877	0.17744336633159624	0	0	12.337993165579373	53.37257317425967	ITGA4;SELL
Negative Regulation Of Cell-Matrix Adhesion (GO:0001953)	2/31	0.01322202189727877	0.17744336633159624	0	0	12.337993165579373	53.37257317425967	PTEN;DYNLL1
Vesicle Budding From Membrane (GO:0006900)	2/32	0.014051960075864917	0.18326922577818186	0	0	11.926126126126126	50.86484904559121	TRAPPC5;S100A10
Regulation Of Calcium Ion Transmembrane Transporter Activity (GO:1901019)	2/32	0.014051960075864917	0.18326922577818186	0	0	11.926126126126126	50.86484904559121	AHNAK;CALM1
rRNA Metabolic Process (GO:0016072)	3/91	0.014886811622751005	0.1855180617761534	0	0	6.136053719008265	25.816093538162875	RPS15;RPS28;RPS27
Positive Regulation Of Protein Dephosphorylation (GO:0035307)	2/33	0.01490390823669024	0.1855180617761534	0	0	11.540831153734379	48.54225694485519	DYNLL1;CALM1
Negative Regulation Of Nucleic Acid-Templated Transcription (GO:1903507)	7/456	0.014945193813262357	0.1855180617761534	0	0	2.858889776022188	12.01695869541824	RBFOX2;LBH;YWHAQ;PARP1;IKZF1;PTPRK;HDAC9
Regulation Of Peptidyl-Serine Phosphorylation (GO:0033135)	3/93	0.01577352252373764	0.1855180617761534	0	0	5.999090909090909	24.89276300344925	APP;TCL1A;PTEN
Cellular Response To Amyloid-Beta (GO:1904646)	2/34	0.015777595788599556	0.1855180617761534	0	0	11.179617117117116	46.38606860239311	APP;ITGA4
Superoxide Metabolic Process (GO:0006801)	2/34	0.015777595788599556	0.1855180617761534	0	0	11.179617117117116	46.38606860239311	NCF1;CYBB
Negative Regulation Of Ras Protein Signal Transduction (GO:0046580)	2/34	0.015777595788599556	0.1855180617761534	0	0	11.179617117117116	46.38606860239311	DYNLL1;ARHGAP24
Heart Development (GO:0007507)	4/171	0.01616208771658239	0.1855180617761534	0	0	4.333351645333186	17.875452728614224	PTEN;DYNLL1;CRIP1;HDAC9
Regulation Of mRNA Splicing, Via Spliceosome (GO:0048024)	3/94	0.016227821818432426	0.1855180617761534	0	0	5.932867132867133	24.449512248697033	DDX17;KHDRBS2;RBFOX2
Peptidyl-Lysine Modification (GO:0018205)	3/94	0.016227821818432426	0.1855180617761534	0	0	5.932867132867133	24.449512248697033	RANBP2;BCL11A;HDAC9
ncRNA Processing (GO:0034470)	3/100	0.019107476063515608	0.20861253700847865	0	0	5.564198687910028	22.021293400586593	RPS15;RPS28;RPS27
Protein Modification Process (GO:0036211)	9/711	0.019422283331361145	0.20861253700847865	0	0	2.3650147928994083	9.321313797325564	APP;PPP1CC;UVRAG;PPP3CC;PARP1;UBE2D2;PTEN;PTPRK;PAK2
Positive Regulation Of Cation Channel Activity (GO:2001259)	2/38	0.019484408486336	0.20861253700847865	0	0	9.935435435435435	39.12714264101864	PPP3CC;CALM1
Membrane Assembly (GO:0071709)	2/38	0.019484408486336	0.20861253700847865	0	0	9.935435435435435	39.12714264101864	PTEN;S100A10
rRNA Processing (GO:0006364)	3/101	0.019613135696857967	0.20861253700847865	0	0	5.507142857142857	21.651639158397582	RPS15;RPS28;RPS27
Positive Regulation Of Inflammatory Response (GO:0050729)	3/104	0.021174311850079765	0.20861253700847865	0	0	5.342754275427542	20.596138948241382	APP;DDT;ETS1
Regulation Of DNA-templated Transcription (GO:0006355)	18/1922	0.02221858426523088	0.20861253700847865	0	0	1.7895510835913313	6.812509971362265	DDX17;RBFOX2;NCF1;PARP1;BCL11A;HP1BP3;NFATC3;IKZF1;PTPRK;FOS;IKZF3;ETS1;HDAC9;FLI1;RUNX1;KLF6;LBH;YWHAQ
Regulation Of Axonogenesis (GO:0050770)	2/42	0.023517996922924313	0.20861253700847865	0	0	8.94009009009009	33.525242397191725	PTEN;PAK2
Negative Regulation Of Developmental Process (GO:0051093)	3/109	0.02392373866659348	0.20861253700847865	0	0	5.089451114922813	18.998330958055863	PARP1;BCL11A;ANP32B
Cell-Matrix Adhesion (GO:0007160)	3/109	0.02392373866659348	0.20861253700847865	0	0	5.089451114922813	18.998330958055863	ITGA4;PTPRK;DYNLL1
Regulation Of Signal Transduction (GO:0009966)	4/193	0.023984666119560603	0.20861253700847865	0	0	3.8246687054026505	14.267316817576276	APP;GNG7;CD24;CD55
Regulation Of Cell Differentiation (GO:0045595)	4/193	0.023984666119560603	0.20861253700847865	0	0	3.8246687054026505	14.267316817576276	DDX17;ANP32B;CD24;RUNX1
Positive Regulation Of T Cell Mediated Immunity (GO:0002711)	2/43	0.024575537517548953	0.20861253700847865	0	0	8.721599648428917	32.32228092155592	STX7;CD55
Response To Amyloid-Beta (GO:1904645)	2/43	0.024575537517548953	0.20861253700847865	0	0	8.721599648428917	32.32228092155592	APP;ITGA4
Positive Regulation Of miRNA Transcription (GO:1902895)	2/43	0.024575537517548953	0.20861253700847865	0	0	8.721599648428917	32.32228092155592	FOS;ETS1
Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0030518)	2/43	0.024575537517548953	0.20861253700847865	0	0	8.721599648428917	32.32228092155592	DDX17;RBFOX2
Regulation Of Cellular Component Size (GO:0032535)	2/43	0.024575537517548953	0.20861253700847865	0	0	8.721599648428917	32.32228092155592	HP1BP3;PTEN
RNA Metabolic Process (GO:0016070)	3/111	0.025075126730236375	0.20861253700847865	0	0	4.99469696969697	18.409848128045184	DDX17;RNASEH2B;RBFOX2
Autophagosome Maturation (GO:0097352)	2/44	0.02565223571842216	0.20861253700847865	0	0	8.513513513513514	31.186060346633635	UVRAG;CALM1
Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071900)	3/112	0.025661873826710736	0.20861253700847865	0	0	4.948623853211009	18.125566561292214	UVRAG;TCL1A;CALM1
Regulation Of Intracellular Signal Transduction (GO:1902531)	5/297	0.026775854380941	0.20861253700847865	0	0	3.1067668696093356	11.247287527735363	LBH;PTEN;CD24;DYNLL1;PAK2
Regulation Of Cytoskeleton Organization (GO:0051493)	3/114	0.02685745511243421	0.20861253700847865	0	0	4.858968058968059	17.575916786999027	ARHGAP17;DYNLL1;PAK2
B Cell Receptor Signaling Pathway (GO:0050853)	2/46	0.027862122543358334	0.20861253700847865	0	0	8.125716625716626	29.094023779947253	CD79B;BLNK
Positive Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043536)	2/46	0.027862122543358334	0.20861253700847865	0	0	8.125716625716626	29.094023779947253	ETS1;HDAC9
Protein Sumoylation (GO:0016925)	2/46	0.027862122543358334	0.20861253700847865	0	0	8.125716625716626	29.094023779947253	RANBP2;HDAC9
Negative Regulation Of Excitatory Postsynaptic Potential (GO:0090394)	1/5	0.027935156143683967	0.20861253700847865	0	0	44.38169642857143	158.79190942444083	PTEN
Regulation Of Circadian Sleep/Wake Cycle, Sleep (GO:0045187)	1/5	0.027935156143683967	0.20861253700847865	0	0	44.38169642857143	158.79190942444083	PARP1
Negative Regulation Of Lipoprotein Lipase Activity (GO:0051005)	1/5	0.027935156143683967	0.20861253700847865	0	0	44.38169642857143	158.79190942444083	HDAC9
Axo-Dendritic Transport (GO:0008088)	1/5	0.027935156143683967	0.20861253700847865	0	0	44.38169642857143	158.79190942444083	APP
Regulation Of Plasma Membrane Repair (GO:1905684)	1/5	0.027935156143683967	0.20861253700847865	0	0	44.38169642857143	158.79190942444083	S100A10
Peripheral Nervous System Neuron Development (GO:0048935)	1/5	0.027935156143683967	0.20861253700847865	0	0	44.38169642857143	158.79190942444083	RUNX1
Renal Filtration Cell Differentiation (GO:0061318)	1/5	0.027935156143683967	0.20861253700847865	0	0	44.38169642857143	158.79190942444083	CD24
Double-Strand Break Repair Via Classical Nonhomologous End Joining (GO:0097680)	1/5	0.027935156143683967	0.20861253700847865	0	0	44.38169642857143	158.79190942444083	UVRAG
Positive Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:1902043)	1/5	0.027935156143683967	0.20861253700847865	0	0	44.38169642857143	158.79190942444083	PTEN
Positive Regulation Of Granulocyte Differentiation (GO:0030854)	1/5	0.027935156143683967	0.20861253700847865	0	0	44.38169642857143	158.79190942444083	RUNX1
Glomerular Epithelial Cell Differentiation (GO:0072311)	1/5	0.027935156143683967	0.20861253700847865	0	0	44.38169642857143	158.79190942444083	CD24
Positive Regulation Of Mitochondrial Membrane Potential (GO:0010918)	1/5	0.027935156143683967	0.20861253700847865	0	0	44.38169642857143	158.79190942444083	TCL1A
Positive Regulation Of Necroptotic Process (GO:0060545)	1/5	0.027935156143683967	0.20861253700847865	0	0	44.38169642857143	158.79190942444083	PARP1
Positive Regulation Of Programmed Necrotic Cell Death (GO:0062100)	1/5	0.027935156143683967	0.20861253700847865	0	0	44.38169642857143	158.79190942444083	PARP1
Interleukin-4-Mediated Signaling Pathway (GO:0035771)	1/5	0.027935156143683967	0.20861253700847865	0	0	44.38169642857143	158.79190942444083	IL4R
Postsynaptic Density Assembly (GO:0097107)	1/5	0.027935156143683967	0.20861253700847865	0	0	44.38169642857143	158.79190942444083	PTEN
Prepulse Inhibition (GO:0060134)	1/5	0.027935156143683967	0.20861253700847865	0	0	44.38169642857143	158.79190942444083	PTEN
Negative Regulation Of Cell Size (GO:0045792)	1/5	0.027935156143683967	0.20861253700847865	0	0	44.38169642857143	158.79190942444083	PTEN
Positive Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071902)	3/117	0.028705966317229888	0.2091551072810654	0	0	4.730382775119617	16.795934982715313	TCL1A;CALM1;CD24
Regulation Of Interleukin-2 Production (GO:0032663)	2/47	0.028994825266323607	0.2091551072810654	0	0	7.944744744744745	28.1294643809283	HDAC9;RUNX1
Regulation Of Signal Transduction By P53 Class Mediator (GO:1901796)	2/47	0.028994825266323607	0.2091551072810654	0	0	7.944744744744745	28.1294643809283	RPS15;RPL37
Regulation Of Cell Population Proliferation (GO:0042127)	9/766	0.02956621159133212	0.2091551072810654	0	0	2.1868966568438166	7.700332270015067	APP;TCL1A;RBFOX2;HP1BP3;PTEN;PTPRK;DYNLL1;ETS1;RUNX1
Regulation Of Protein Kinase Activity (GO:0045859)	3/119	0.02997498945964677	0.2091551072810654	0	0	4.648354231974921	16.303600119647108	UVRAG;JTB;PAK2
Negative Regulation Of DNA-templated Transcription (GO:0045892)	11/1025	0.03031873969153136	0.2091551072810654	0	0	2.007222415593456	7.0172280594813605	RBFOX2;LBH;YWHAQ;PARP1;BCL11A;NFATC3;IKZF1;PTPRK;HDAC9;RUNX1;JAZF1
Positive Regulation Of miRNA Metabolic Process (GO:2000630)	2/49	0.03131455034104185	0.2091551072810654	0	0	7.605903776116542	26.344359156210242	FOS;ETS1
Proton Transmembrane Transport (GO:1902600)	2/49	0.03131455034104185	0.2091551072810654	0	0	7.605903776116542	26.344359156210242	HVCN1;ATP6V0C
Negative Regulation Of Cellular Process (GO:0048523)	7/537	0.03274264058316362	0.2091551072810654	0	0	2.41187255250979	8.246378109106642	APP;PTEN;ANXA6;ANP32B;PTPRK;DYNLL1;ETS1
Positive Regulation Of Defense Response (GO:0031349)	3/124	0.03327543335192655	0.2091551072810654	0	0	4.455146506386176	15.160577948192158	APP;DDT;ETS1
Negative Regulation Of Dendritic Spine Development (GO:0061000)	1/6	0.03342867805356121	0.2091551072810654	0	0	35.503571428571426	120.65324680080013	PTEN
Negative Regulation Of Low-Density Lipoprotein Receptor Activity (GO:1905598)	1/6	0.03342867805356121	0.2091551072810654	0	0	35.503571428571426	120.65324680080013	APP
Negative Regulation Of Ruffle Assembly (GO:1900028)	1/6	0.03342867805356121	0.2091551072810654	0	0	35.503571428571426	120.65324680080013	ARHGAP24
Autophagosome Membrane Docking (GO:0016240)	1/6	0.03342867805356121	0.2091551072810654	0	0	35.503571428571426	120.65324680080013	CALM1
Nuclear Polyadenylation-Dependent ncRNA Catabolic Process (GO:0071046)	1/6	0.03342867805356121	0.2091551072810654	0	0	35.503571428571426	120.65324680080013	ZCCHC7
Nuclear Polyadenylation-Dependent rRNA Catabolic Process (GO:0071035)	1/6	0.03342867805356121	0.2091551072810654	0	0	35.503571428571426	120.65324680080013	ZCCHC7
Nuclear Polyadenylation-Dependent tRNA Catabolic Process (GO:0071038)	1/6	0.03342867805356121	0.2091551072810654	0	0	35.503571428571426	120.65324680080013	ZCCHC7
Regulation Of Striated Muscle Cell Differentiation (GO:0051153)	1/6	0.03342867805356121	0.2091551072810654	0	0	35.503571428571426	120.65324680080013	HDAC9
Regulation Of Vascular Associated Smooth Muscle Cell Differentiation (GO:1905063)	1/6	0.03342867805356121	0.2091551072810654	0	0	35.503571428571426	120.65324680080013	NFATC3
Positive Regulation Of Autophagosome Maturation (GO:1901098)	1/6	0.03342867805356121	0.2091551072810654	0	0	35.503571428571426	120.65324680080013	UVRAG
Ribosomal Small Subunit Export From Nucleus (GO:0000056)	1/6	0.03342867805356121	0.2091551072810654	0	0	35.503571428571426	120.65324680080013	RPS15
Hemostasis (GO:0007599)	1/6	0.03342867805356121	0.2091551072810654	0	0	35.503571428571426	120.65324680080013	FLI1
Locomotor Rhythm (GO:0045475)	1/6	0.03342867805356121	0.2091551072810654	0	0	35.503571428571426	120.65324680080013	PTEN
Mitochondrion-Endoplasmic Reticulum Membrane Tethering (GO:1990456)	1/6	0.03342867805356121	0.2091551072810654	0	0	35.503571428571426	120.65324680080013	CALM1
Regulation Of Cell Development (GO:0060284)	2/52	0.03492640206272318	0.21207132065364087	0	0	7.148468468468469	23.979624900995343	HDAC9;S100A10
Endosome Organization (GO:0007032)	2/53	0.03616469471538632	0.21207132065364087	0	0	7.007949125596184	23.26409193011472	HOOK2;ATP6V0C
Negative Regulation Of Neuron Projection Development (GO:0010977)	2/54	0.03741977747531487	0.21207132065364087	0	0	6.872834372834373	22.58108155659642	BCL11A;PTEN
Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508)	7/557	0.03869655653974005	0.21207132065364087	0	0	2.3217667238421957	7.550396208168955	KLF6;LBH;NCF1;FOS;ETS1;FLI1;RUNX1
Negative Regulation Of Keratinocyte Proliferation (GO:0010839)	1/7	0.038891428780786726	0.21207132065364087	0	0	29.584821428571427	96.0613646778723	PTPRK
Negative Regulation Of Macrophage Migration (GO:1905522)	1/7	0.038891428780786726	0.21207132065364087	0	0	29.584821428571427	96.0613646778723	DDT
Negative Regulation Of Vascular Associated Smooth Muscle Cell Differentiation (GO:1905064)	1/7	0.038891428780786726	0.21207132065364087	0	0	29.584821428571427	96.0613646778723	NFATC3
Peptidyl-Lysine Deacetylation (GO:0034983)	1/7	0.038891428780786726	0.21207132065364087	0	0	29.584821428571427	96.0613646778723	HDAC9
Regulation Of Skeletal Muscle Fiber Development (GO:0048742)	1/7	0.038891428780786726	0.21207132065364087	0	0	29.584821428571427	96.0613646778723	HDAC9
Phosphatidylserine Acyl-Chain Remodeling (GO:0036150)	1/7	0.038891428780786726	0.21207132065364087	0	0	29.584821428571427	96.0613646778723	OSBPL10
Regulation Of Wound Healing, Spreading Of Epidermal Cells (GO:1903689)	1/7	0.038891428780786726	0.21207132065364087	0	0	29.584821428571427	96.0613646778723	PTEN
Sialylation (GO:0097503)	1/7	0.038891428780786726	0.21207132065364087	0	0	29.584821428571427	96.0613646778723	ST6GAL1
Endonucleolytic Cleavage In ITS1 To Separate SSU-rRNA From 5.8S rRNA And LSU-rRNA From Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000447)	1/7	0.038891428780786726	0.21207132065364087	0	0	29.584821428571427	96.0613646778723	RPS21
Positive Regulation Of Execution Phase Of Apoptosis (GO:1900119)	1/7	0.038891428780786726	0.21207132065364087	0	0	29.584821428571427	96.0613646778723	DYNLL1
tRNA Surveillance (GO:0106354)	1/7	0.038891428780786726	0.21207132065364087	0	0	29.584821428571427	96.0613646778723	ZCCHC7
Positive Regulation Of Membrane Potential (GO:0045838)	1/7	0.038891428780786726	0.21207132065364087	0	0	29.584821428571427	96.0613646778723	TCL1A
