Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Intrinsic Apoptotic Signaling Pathway (GO:0097193)	2/105	0.008172877381022852	0.0734123215799606	0	0	16.076860841423947	77.28041290653483	CDKN1A;PMAIP1
Negative Regulation Of MAPK Cascade (GO:0043409)	2/105	0.008172877381022852	0.0734123215799606	0	0	16.076860841423947	77.28041290653483	RGS2;DUSP1
Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043280)	2/109	0.008782570183115217	0.0734123215799606	0	0	15.472741433021806	73.26321689246383	LAPTM5;PMAIP1
Stress-Induced Premature Senescence (GO:0090400)	1/7	0.009065844334115208	0.0734123215799606	0	0	133.12	626.0954814439701	CDKN1A
Negative Regulation Of Mitochondrial Membrane Potential (GO:0010917)	1/7	0.009065844334115208	0.0734123215799606	0	0	133.12	626.0954814439701	PMAIP1
Negative Regulation Of Monooxygenase Activity (GO:0032769)	1/7	0.009065844334115208	0.0734123215799606	0	0	133.12	626.0954814439701	NFKB1
Negative Regulation Of Muscle Hypertrophy (GO:0014741)	1/7	0.009065844334115208	0.0734123215799606	0	0	133.12	626.0954814439701	RGS2
Negative Regulation Of Phospholipase Activity (GO:0010519)	1/7	0.009065844334115208	0.0734123215799606	0	0	133.12	626.0954814439701	RGS2
Histone Lysine Demethylation (GO:0070076)	1/7	0.009065844334115208	0.0734123215799606	0	0	133.12	626.0954814439701	KDM6B
Cellular Response To Angiotensin (GO:1904385)	1/7	0.009065844334115208	0.0734123215799606	0	0	133.12	626.0954814439701	NFKB1
Regulation Of Transforming Growth Factor Beta Activation (GO:1901388)	1/7	0.009065844334115208	0.0734123215799606	0	0	133.12	626.0954814439701	HSP90AB1
Cytoplasmic Sequestering Of NF-kappaB (GO:0007253)	1/7	0.009065844334115208	0.0734123215799606	0	0	133.12	626.0954814439701	NFKBIA
RNA Metabolic Process (GO:0016070)	2/111	0.009094874060118675	0.0734123215799606	0	0	15.187308868501528	71.38102469636651	RBM3;RBFOX2
Regulation Of Protein Ubiquitination (GO:0031396)	2/113	0.009412115154388159	0.0734123215799606	0	0	14.912162162162161	69.57653354304188	HSP90AB1;LAPTM5
Regulation Of MAP Kinase Activity (GO:0043405)	2/114	0.009572579119047476	0.0734123215799606	0	0	14.77827380952381	68.7020167618776	RGS2;DUSP1
Negative Regulation Of Lipase Activity (GO:0060192)	1/8	0.010354501736256563	0.0734123215799606	0	0	114.09714285714286	521.4620402892078	RGS2
Positive Regulation Of Macrophage Cytokine Production (GO:0060907)	1/8	0.010354501736256563	0.0734123215799606	0	0	114.09714285714286	521.4620402892078	LAPTM5
Negative Regulation Of Membrane Potential (GO:0045837)	1/8	0.010354501736256563	0.0734123215799606	0	0	114.09714285714286	521.4620402892078	PMAIP1
Regulation Of miRNA Metabolic Process (GO:2000628)	1/8	0.010354501736256563	0.0734123215799606	0	0	114.09714285714286	521.4620402892078	NFKB1
Regulation Of Mitotic Sister Chromatid Segregation (GO:0033047)	1/8	0.010354501736256563	0.0734123215799606	0	0	114.09714285714286	521.4620402892078	DUSP1
Positive Regulation Of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:1903265)	1/8	0.010354501736256563	0.0734123215799606	0	0	114.09714285714286	521.4620402892078	LAPTM5
Mesodermal Cell Differentiation (GO:0048333)	1/8	0.010354501736256563	0.0734123215799606	0	0	114.09714285714286	521.4620402892078	KDM6B
Regulation Of Protein Kinase Activity (GO:0045859)	2/119	0.0103932050776124	0.0734123215799606	0	0	14.143162393162394	64.58620844047488	CDKN1A;SNX9
Positive Regulation Of Macromolecule Biosynthetic Process (GO:0010557)	2/122	0.01090011088510083	0.07578983349796671	0	0	13.7875	62.30546869362111	RBM3;NFKB1
Cellular Response To Starvation (GO:0009267)	2/126	0.01159275987513061	0.07616611746360644	0	0	13.34005376344086	59.461615799652336	CDKN1A;PMAIP1
Negative Regulation Of Lipid Localization (GO:1905953)	1/9	0.011641548186931168	0.07616611746360644	0	0	99.83	444.5604442545611	NFKBIA
Negative Regulation Of Transforming Growth Factor Beta Production (GO:0071635)	1/9	0.011641548186931168	0.07616611746360644	0	0	99.83	444.5604442545611	HSP90AB1
Regulation Of Tau-Protein Kinase Activity (GO:1902947)	1/9	0.011641548186931168	0.07616611746360644	0	0	99.83	444.5604442545611	HSP90AB1
Positive Regulation Of Protein Phosphorylation (GO:0001934)	3/377	0.012527184608823372	0.07616611746360644	0	0	6.835619623343408	29.93901750388764	CDKN1A;HSP90AB1;SNX9
Circulatory System Development (GO:0072359)	2/132	0.01266727046774702	0.07616611746360644	0	0	12.72051282051282	55.5725335561193	KDM6B;CDKN1A
Positive Regulation Of Lipid Localization (GO:1905954)	1/10	0.012926985542465876	0.07616611746360644	0	0	88.73333333333333	385.85142072369416	NFKB1
Negative Regulation Of Steroid Biosynthetic Process (GO:0010894)	1/10	0.012926985542465876	0.07616611746360644	0	0	88.73333333333333	385.85142072369416	NFKB1
Regulation Of Mitotic Sister Chromatid Separation (GO:0010965)	1/10	0.012926985542465876	0.07616611746360644	0	0	88.73333333333333	385.85142072369416	DUSP1
Regulation Of Phospholipase Activity (GO:0010517)	1/10	0.012926985542465876	0.07616611746360644	0	0	88.73333333333333	385.85142072369416	RGS2
Negative Regulation Of Cholesterol Transport (GO:0032375)	1/10	0.012926985542465876	0.07616611746360644	0	0	88.73333333333333	385.85142072369416	NFKB1
Negative Regulation Of Cellular Biosynthetic Process (GO:0031327)	2/137	0.013594843115207917	0.07616611746360644	0	0	12.246296296296297	52.63537431715434	CDKN1A;NFKB1
Negative Regulation Of Leukocyte Chemotaxis (GO:0002689)	1/11	0.014210815676953212	0.07616611746360644	0	0	79.856	339.6876146735057	DUSP1
Golgi To Lysosome Transport (GO:0090160)	1/11	0.014210815676953212	0.07616611746360644	0	0	79.856	339.6876146735057	LAPTM5
Central Nervous System Neuron Axonogenesis (GO:0021955)	1/11	0.014210815676953212	0.07616611746360644	0	0	79.856	339.6876146735057	HSP90AB1
Positive Regulation Of Cellular Catabolic Process (GO:0031331)	2/146	0.015336825092845143	0.07616611746360644	0	0	11.475694444444445	47.93969602562315	LAPTM5;SNX9
Negative Regulation Of Macrophage Derived Foam Cell Differentiation (GO:0010745)	1/12	0.015493040473318351	0.07616611746360644	0	0	72.59272727272727	302.5203442580517	NFKBIA
Negative Regulation Of Mononuclear Cell Migration (GO:0071676)	1/12	0.015493040473318351	0.07616611746360644	0	0	72.59272727272727	302.5203442580517	DUSP1
Positive Regulation Of Protein Localization To Cell Surface (GO:2000010)	1/12	0.015493040473318351	0.07616611746360644	0	0	72.59272727272727	302.5203442580517	HSP90AB1
Relaxation Of Cardiac Muscle (GO:0055119)	1/12	0.015493040473318351	0.07616611746360644	0	0	72.59272727272727	302.5203442580517	RGS2
Response To Interleukin-6 (GO:0070741)	1/12	0.015493040473318351	0.07616611746360644	0	0	72.59272727272727	302.5203442580517	NFKB1
Defense Response To Tumor Cell (GO:0002357)	1/12	0.015493040473318351	0.07616611746360644	0	0	72.59272727272727	302.5203442580517	LAPTM5
Negative Regulation Of Alcohol Biosynthetic Process (GO:1902931)	1/12	0.015493040473318351	0.07616611746360644	0	0	72.59272727272727	302.5203442580517	NFKB1
Negative Regulation Of Cardiac Muscle Hypertrophy (GO:0010614)	1/12	0.015493040473318351	0.07616611746360644	0	0	72.59272727272727	302.5203442580517	RGS2
Endothelium Development (GO:0003158)	1/12	0.015493040473318351	0.07616611746360644	0	0	72.59272727272727	302.5203442580517	KDM6B
Negative Regulation Of Protein Metabolic Process (GO:0051248)	2/147	0.015536044445563956	0.07616611746360644	0	0	11.395977011494253	47.45960046775096	HSP90AB1;NFKB1
Regulation Of Macrophage Cytokine Production (GO:0010935)	1/13	0.016773661823445914	0.07616611746360644	0	0	66.54	272.01188501169923	LAPTM5
Cardiocyte Differentiation (GO:0035051)	1/13	0.016773661823445914	0.07616611746360644	0	0	66.54	272.01188501169923	KDM6B
Plasma Membrane Tubulation (GO:0097320)	1/13	0.016773661823445914	0.07616611746360644	0	0	66.54	272.01188501169923	SNX9
Relaxation Of Muscle (GO:0090075)	1/13	0.016773661823445914	0.07616611746360644	0	0	66.54	272.01188501169923	RGS2
Response To Chemokine (GO:1990868)	1/13	0.016773661823445914	0.07616611746360644	0	0	66.54	272.01188501169923	DUSP1
Cytoplasmic Sequestering Of Protein (GO:0051220)	1/13	0.016773661823445914	0.07616611746360644	0	0	66.54	272.01188501169923	NFKBIA
Cytoplasmic Sequestering Of Transcription Factor (GO:0042994)	1/13	0.016773661823445914	0.07616611746360644	0	0	66.54	272.01188501169923	NFKBIA
Endothelial Cell Differentiation (GO:0045446)	1/13	0.016773661823445914	0.07616611746360644	0	0	66.54	272.01188501169923	KDM6B
Peptide Biosynthetic Process (GO:0043043)	2/158	0.01780085108715314	0.0787592482335889	0	0	10.586538461538462	42.64796556582013	RPS4Y1;RPS10
Positive Regulation Of Histone Acetylation (GO:0035066)	1/14	0.01805268161758667	0.0787592482335889	0	0	61.418461538461536	246.562020931719	DDX21
Positive Regulation Of Membrane Protein Ectodomain Proteolysis (GO:0051044)	1/14	0.01805268161758667	0.0787592482335889	0	0	61.418461538461536	246.562020931719	SNX9
Endoderm Development (GO:0007492)	1/14	0.01805268161758667	0.0787592482335889	0	0	61.418461538461536	246.562020931719	DUSP1
Positive Regulation Of Glucose Metabolic Process (GO:0010907)	1/15	0.019330101754838777	0.0811499554802194	0	0	57.02857142857143	225.0399736139121	PMAIP1
T Cell Homeostasis (GO:0043029)	1/15	0.019330101754838777	0.0811499554802194	0	0	57.02857142857143	225.0399736139121	PMAIP1
Positive Regulation Of Transcription By RNA Polymerase III (GO:0045945)	1/15	0.019330101754838777	0.0811499554802194	0	0	57.02857142857143	225.0399736139121	DDX21
Positive Regulation Of DNA Damage Response, Signal Transduction By P53 Class Mediator (GO:0043517)	1/15	0.019330101754838777	0.0811499554802194	0	0	57.02857142857143	225.0399736139121	PMAIP1
Positive Regulation Of DNA-templated Transcription (GO:0045893)	5/1243	0.020273322186243656	0.08166790681866658	0	0	3.6033541041618586	14.047493772343797	KDM6B;NFKBIA;DDX21;GABPB1;NFKB1
Positive Regulation Of Myeloid Leukocyte Cytokine Production Involved In Immune Response (GO:0061081)	1/16	0.020605924132812946	0.08166790681866658	0	0	53.224	206.6249708321616	LAPTM5
Heart Development (GO:0007507)	2/171	0.020647051762439132	0.08166790681866658	0	0	9.76577909270217	37.89300749341654	KDM6B;CDKN1A
Positive Regulation Of Cellular Biosynthetic Process (GO:0031328)	2/174	0.021329327145385525	0.08166790681866658	0	0	9.593992248062015	36.91453814239083	RBM3;HSP90AB1
DNA Damage Response, Signal Transduction By P53 Class Mediator Resulting In Cell Cycle Arrest (GO:0006977)	1/17	0.02188015065344143	0.08166790681866658	0	0	49.895	190.70744238188936	CDKN1A
Golgi To Vacuole Transport (GO:0006896)	1/17	0.02188015065344143	0.08166790681866658	0	0	49.895	190.70744238188936	LAPTM5
Positive Regulation Of Macrophage Derived Foam Cell Differentiation (GO:0010744)	1/17	0.02188015065344143	0.08166790681866658	0	0	49.895	190.70744238188936	NFKB1
Positive Regulation Of Peptidyl-Lysine Acetylation (GO:2000758)	1/17	0.02188015065344143	0.08166790681866658	0	0	49.895	190.70744238188936	DDX21
Negative Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904706)	1/17	0.02188015065344143	0.08166790681866658	0	0	49.895	190.70744238188936	CDKN1A
Regulation Of Mitotic Cell Cycle Spindle Assembly Checkpoint (GO:0090266)	1/17	0.02188015065344143	0.08166790681866658	0	0	49.895	190.70744238188936	DUSP1
Intracellular Estrogen Receptor Signaling Pathway (GO:0030520)	1/17	0.02188015065344143	0.08166790681866658	0	0	49.895	190.70744238188936	RBFOX2
Central Nervous System Neuron Development (GO:0021954)	1/17	0.02188015065344143	0.08166790681866658	0	0	49.895	190.70744238188936	HSP90AB1
Negative Regulation Of Lipid Storage (GO:0010888)	1/18	0.023152783214921657	0.08166790681866658	0	0	46.95764705882353	176.82560723797164	NFKBIA
Positive Regulation Of Phosphoprotein Phosphatase Activity (GO:0032516)	1/18	0.023152783214921657	0.08166790681866658	0	0	46.95764705882353	176.82560723797164	HSP90AB1
Positive Regulation Of Response To Endoplasmic Reticulum Stress (GO:1905898)	1/18	0.023152783214921657	0.08166790681866658	0	0	46.95764705882353	176.82560723797164	PMAIP1
Regulation Of Mitochondrial Membrane Permeability (GO:0046902)	1/18	0.023152783214921657	0.08166790681866658	0	0	46.95764705882353	176.82560723797164	PMAIP1
Negative Regulation Of T Cell Receptor Signaling Pathway (GO:0050860)	1/18	0.023152783214921657	0.08166790681866658	0	0	46.95764705882353	176.82560723797164	LAPTM5
Positive Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904031)	1/18	0.023152783214921657	0.08166790681866658	0	0	46.95764705882353	176.82560723797164	HSP90AB1
Regulation Of Cell Cycle G2/M Phase Transition (GO:1902749)	1/18	0.023152783214921657	0.08166790681866658	0	0	46.95764705882353	176.82560723797164	CDKN1A
Macromolecule Biosynthetic Process (GO:0009059)	2/183	0.023432138109251075	0.08166790681866658	0	0	9.11279926335175	34.206229570017165	RPS4Y1;RPS10
Negative Regulation Of Macromolecule Metabolic Process (GO:0010605)	2/186	0.024151480018062586	0.08166790681866658	0	0	8.96286231884058	33.37240774816722	HSP90AB1;NFKB1
Negative Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903038)	1/19	0.02442382371261493	0.08166790681866658	0	0	44.346666666666664	164.6235293172426	LAPTM5
Telomere Maintenance Via Telomerase (GO:0007004)	1/19	0.02442382371261493	0.08166790681866658	0	0	44.346666666666664	164.6235293172426	HSP90AB1
RNA-templated DNA Biosynthetic Process (GO:0006278)	1/19	0.02442382371261493	0.08166790681866658	0	0	44.346666666666664	164.6235293172426	HSP90AB1
Negative Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0045736)	1/19	0.02442382371261493	0.08166790681866658	0	0	44.346666666666664	164.6235293172426	CDKN1A
Transcription By RNA Polymerase II (GO:0006366)	2/192	0.025617313559713493	0.08166790681866658	0	0	8.677192982456141	31.797459537172788	DDX21;NFKB1
Striated Muscle Cell Differentiation (GO:0051146)	1/20	0.025693274055310834	0.08166790681866658	0	0	42.01052631578948	153.82263569148483	KDM6B
Positive Regulation Of Lipid Storage (GO:0010884)	1/20	0.025693274055310834	0.08166790681866658	0	0	42.01052631578948	153.82263569148483	NFKB1
Negative Regulation Of Phosphate Metabolic Process (GO:0045936)	1/20	0.025693274055310834	0.08166790681866658	0	0	42.01052631578948	153.82263569148483	CDKN1A
Negative Regulation Of Reproductive Process (GO:2000242)	1/20	0.025693274055310834	0.08166790681866658	0	0	42.01052631578948	153.82263569148483	DUSP1
Regulation Of Meiotic Cell Cycle (GO:0051445)	1/20	0.025693274055310834	0.08166790681866658	0	0	42.01052631578948	153.82263569148483	DUSP1
Mesoderm Formation (GO:0001707)	1/20	0.025693274055310834	0.08166790681866658	0	0	42.01052631578948	153.82263569148483	KDM6B
Negative Regulation Of B Cell Activation (GO:0050869)	1/20	0.025693274055310834	0.08166790681866658	0	0	42.01052631578948	153.82263569148483	LAPTM5
Negative Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904030)	1/20	0.025693274055310834	0.08166790681866658	0	0	42.01052631578948	153.82263569148483	CDKN1A
Positive Regulation Of Protein Metabolic Process (GO:0051247)	2/196	0.02661440443538979	0.08202491178209861	0	0	8.496563573883162	30.81111134063714	RBM3;NFKBIA
Positive Regulation Of Heart Contraction (GO:0045823)	1/21	0.026961136138080617	0.08202491178209861	0	0	39.908	144.2019250738276	RGS2
Negative Regulation Of Interleukin-2 Production (GO:0032703)	1/21	0.026961136138080617	0.08202491178209861	0	0	39.908	144.2019250738276	LAPTM5
Regulation Of Membrane Protein Ectodomain Proteolysis (GO:0051043)	1/21	0.026961136138080617	0.08202491178209861	0	0	39.908	144.2019250738276	SNX9
Positive Regulation Of Signal Transduction By P53 Class Mediator (GO:1901798)	1/21	0.026961136138080617	0.08202491178209861	0	0	39.908	144.2019250738276	PMAIP1
Chaperone-Mediated Protein Complex Assembly (GO:0051131)	1/21	0.026961136138080617	0.08202491178209861	0	0	39.908	144.2019250738276	HSP90AB1
DNA-templated Transcription (GO:0006351)	2/199	0.027372527225980433	0.08202491178209861	0	0	8.36590524534687	30.102329294298098	DDX21;NFKB1
Regulation Of Translation (GO:0006417)	2/202	0.028139399872124264	0.08202491178209861	0	0	8.239166666666666	29.418641238072222	RBM3;BZW1
Regulation Of Histone Acetylation (GO:0035065)	1/22	0.028227411859507716	0.08202491178209861	0	0	38.005714285714284	135.5839309094672	DDX21
Positive Regulation Of Phosphatase Activity (GO:0010922)	1/22	0.028227411859507716	0.08202491178209861	0	0	38.005714285714284	135.5839309094672	HSP90AB1
Negative Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0045744)	1/22	0.028227411859507716	0.08202491178209861	0	0	38.005714285714284	135.5839309094672	RGS2
Positive Regulation Of Cholesterol Efflux (GO:0010875)	1/22	0.028227411859507716	0.08202491178209861	0	0	38.005714285714284	135.5839309094672	NFKBIA
Negative Regulation Of Cell Communication (GO:0010648)	1/22	0.028227411859507716	0.08202491178209861	0	0	38.005714285714284	135.5839309094672	HSP90AB1
Regulation Of MAPK Cascade (GO:0043408)	2/204	0.028655472782532877	0.08202491178209861	0	0	8.156765676567657	28.976182743409304	DUSP1;LAPTM5
Regulation Of Cholesterol Transport (GO:0032374)	1/23	0.02949210311266467	0.08202491178209861	0	0	36.276363636363634	127.82458269039886	NFKB1
Positive Regulation Of mRNA Splicing, Via Spliceosome (GO:0048026)	1/23	0.02949210311266467	0.08202491178209861	0	0	36.276363636363634	127.82458269039886	RBM3
Negative Regulation Of Lymphocyte Activation (GO:0051250)	1/23	0.02949210311266467	0.08202491178209861	0	0	36.276363636363634	127.82458269039886	LAPTM5
Axon Extension (GO:0048675)	1/23	0.02949210311266467	0.08202491178209861	0	0	36.276363636363634	127.82458269039886	HSP90AB1
Cellular Response To Interleukin-6 (GO:0071354)	1/23	0.02949210311266467	0.08202491178209861	0	0	36.276363636363634	127.82458269039886	NFKB1
Regulation Of Cardiac Muscle Hypertrophy (GO:0010611)	1/23	0.02949210311266467	0.08202491178209861	0	0	36.276363636363634	127.82458269039886	RGS2
Regulation Of Cytokine Production Involved In Immune Response (GO:0002718)	1/24	0.030755211794707714	0.08244620029304177	0	0	34.697391304347825	120.8057619164666	LAPTM5
Regulation Of Endoplasmic Reticulum Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902235)	1/24	0.030755211794707714	0.08244620029304177	0	0	34.697391304347825	120.8057619164666	PMAIP1
Positive Regulation Of p38MAPK Cascade (GO:1900745)	1/24	0.030755211794707714	0.08244620029304177	0	0	34.697391304347825	120.8057619164666	GADD45B
Positive Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030511)	1/24	0.030755211794707714	0.08244620029304177	0	0	34.697391304347825	120.8057619164666	HSP90AB1
Negative Regulation Of Antigen Receptor-Mediated Signaling Pathway (GO:0050858)	1/24	0.030755211794707714	0.08244620029304177	0	0	34.697391304347825	120.8057619164666	LAPTM5
Positive Regulation Of Cellular Response To Transforming Growth Factor Beta Stimulus (GO:1903846)	1/24	0.030755211794707714	0.08244620029304177	0	0	34.697391304347825	120.8057619164666	HSP90AB1
Negative Regulation Of Proteolysis Involved In Protein Catabolic Process (GO:1903051)	1/25	0.032016739803822636	0.08283400705058763	0	0	33.25	114.42975510355667	HSP90AB1
Positive Regulation Of Release Of Cytochrome C From Mitochondria (GO:0090200)	1/25	0.032016739803822636	0.08283400705058763	0	0	33.25	114.42975510355667	PMAIP1
Regulation Of Monocyte Chemotaxis (GO:0090025)	1/25	0.032016739803822636	0.08283400705058763	0	0	33.25	114.42975510355667	DUSP1
Regulation Of B Cell Activation (GO:0050864)	1/25	0.032016739803822636	0.08283400705058763	0	0	33.25	114.42975510355667	LAPTM5
Response To dsRNA (GO:0043331)	1/25	0.032016739803822636	0.08283400705058763	0	0	33.25	114.42975510355667	PMAIP1
Regulation Of Cell Cycle Phase Transition (GO:1901987)	1/25	0.032016739803822636	0.08283400705058763	0	0	33.25	114.42975510355667	CDKN1A
Telomere Maintenance Via Telomere Lengthening (GO:0010833)	1/26	0.0332766890274869	0.08366173230074389	0	0	31.9184	108.61506451316906	HSP90AB1
Protein Targeting To Lysosome (GO:0006622)	1/26	0.0332766890274869	0.08366173230074389	0	0	31.9184	108.61506451316906	LAPTM5
Plasma Membrane Invagination (GO:0099024)	1/26	0.0332766890274869	0.08366173230074389	0	0	31.9184	108.61506451316906	SNX9
Regulation Of Transcription By RNA Polymerase III (GO:0006359)	1/26	0.0332766890274869	0.08366173230074389	0	0	31.9184	108.61506451316906	DDX21
