Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Interferon-Mediated Signaling Pathway (GO:0140888)	3/49	6.192268221580207E-4	0.009009750262399202	0	0	19.952508361204014	147.38995579964336	IFITM1;STAT1;IRF1
Cellular Response To Tumor Necrosis Factor (GO:0071356)	4/119	7.233598283595462E-4	0.010031293918742117	0	0	10.770108695652175	77.88515866509948	NFKBIA;STAT1;GBP2;GBP1
Positive Regulation By Symbiont Of Entry Into Host (GO:0075294)	2/12	7.353984087050349E-4	0.010031293918742117	0	0	60.36969696969697	435.57328910015156	CD74;HLA-DRB1
Positive Regulation Of CD4-positive, Alpha-Beta T Cell Activation (GO:2000516)	2/12	7.353984087050349E-4	0.010031293918742117	0	0	60.36969696969697	435.57328910015156	HLA-DRA;HLA-DRB1
Positive Regulation Of Viral Entry Into Host Cell (GO:0046598)	2/12	7.353984087050349E-4	0.010031293918742117	0	0	60.36969696969697	435.57328910015156	CD74;HLA-DRB1
Positive Regulation Of Cytokine Production (GO:0001819)	6/320	7.616296121747295E-4	0.01022927156043906	0	0	6.046229710293815	43.41223280261656	CD74;IRF1;PDE4B;LAPTM5;CCR7;GAPDH
Regulation Of Proteasomal Protein Catabolic Process (GO:0061136)	3/53	7.797400050951919E-4	0.010313833703759129	0	0	18.352615384615383	131.341410009703	HSP90AB1;PSME1;PSME2
Regulation Of Immune Effector Process (GO:0002697)	2/13	8.672004982370924E-4	0.011299493059119129	0	0	54.878787878787875	386.90864481269017	HLA-DRA;HLA-DRB1
MHC Class II Protein Complex Assembly (GO:0002399)	2/14	0.0010095147214072258	0.012590090739835831	0	0	50.303030303030305	347.00466642918985	HLA-DRA;HLA-DRB1
Peptide Antigen Assembly With MHC Class II Protein Complex (GO:0002503)	2/14	0.0010095147214072258	0.012590090739835831	0	0	50.303030303030305	347.00466642918985	HLA-DRA;HLA-DRB1
Microvillus Assembly (GO:0030033)	2/14	0.0010095147214072258	0.012590090739835831	0	0	50.303030303030305	347.00466642918985	EZR;RAPGEF6
Negative Regulation Of Intracellular Signal Transduction (GO:1902532)	5/231	0.0011356473129759566	0.0138994778224987	0	0	6.920213513133867	46.92287083505893	PER1;DUSP1;STAT1;RACK1;RHOH
Regulation Of Monocyte Differentiation (GO:0045655)	2/15	0.0011622701959248627	0.0138994778224987	0	0	46.43123543123543	313.75350729506465	CD74;HLA-DRB1
Dendritic Cell Chemotaxis (GO:0002407)	2/15	0.0011622701959248627	0.0138994778224987	0	0	46.43123543123543	313.75350729506465	CXCR4;CCR7
Positive Regulation Of GTPase Activity (GO:0043547)	5/234	0.0012025741882559123	0.014011654671259774	0	0	6.8285159769875925	45.91009907505687	RACK1;CCR7;SNX9;RAPGEF6;MAPRE2
Positive Regulation Of Gene Expression (GO:0010628)	7/480	0.001203750401310977	0.014011654671259774	0	0	4.72093023255814	31.735571908790817	RPS4X;RBM3;CD74;CIRBP;EZR;EEF2;GAPDH
Regulation Of T Cell Activation (GO:0050863)	3/62	0.001231683462639758	0.014148153459006694	0	0	15.546023468057367	104.14861573325584	LAPTM5;HLA-DRA;HLA-DRB1
Positive Regulation Of Myeloid Leukocyte Cytokine Production Involved In Immune Response (GO:0061081)	2/16	0.0013253963875063156	0.014921820875820078	0	0	43.112554112554115	285.66566773659633	CD74;LAPTM5
Positive Regulation Of T Cell Differentiation (GO:0045582)	3/64	0.0013503136875026188	0.014921820875820078	0	0	15.034804539722572	99.34124344066628	RHOH;HLA-DRA;HLA-DRB1
Positive Regulation Of Type I Interferon Production (GO:0032481)	3/64	0.0013503136875026188	0.014921820875820078	0	0	15.034804539722572	99.34124344066628	STAT1;IRF1;GAPDH
Regulation Of ERK1 And ERK2 Cascade (GO:0070372)	5/244	0.0014468987808588926	0.015577054441489092	0	0	6.539483296805472	42.757318035220344	CD74;CCR7;EZR;GBP1;HLA-DRB1
Regulation Of Cell Adhesion (GO:0030155)	4/144	0.001468596712972805	0.015577054441489092	0	0	8.835714285714285	57.639322254123336	DUSP1;CXCR4;CCR7;CYTIP
Positive Regulation Of Programmed Cell Death (GO:0043068)	5/245	0.0014732006080820216	0.015577054441489092	0	0	6.511904761904762	42.459689576964465	GADD45B;RACK1;LAPTM5;GBP2;GBP1
Ribosomal Small Subunit Assembly (GO:0000028)	2/17	0.0014988231077721463	0.015577054441489092	0	0	40.236363636363635	261.66009341787907	RPS5;RPSA
Positive Regulation Of Regulatory T Cell Differentiation (GO:0045591)	2/17	0.0014988231077721463	0.015577054441489092	0	0	40.236363636363635	261.66009341787907	HLA-DRA;HLA-DRB1
Negative Regulation Of Protein Metabolic Process (GO:0051248)	4/147	0.001584129094998953	0.016269937646283365	0	0	8.649038461538462	55.76658250330502	HSP90AB1;RACK1;GAPDH;NFKB1
Regulation Of Endopeptidase Activity (GO:0052548)	3/69	0.0016776367727337677	0.01650343244982653	0	0	13.892307692307693	88.77697462107645	PSME1;PSME2;GAPDH
Peptide Antigen Assembly With MHC Protein Complex (GO:0002501)	2/18	0.0016824805132125557	0.01650343244982653	0	0	37.71969696969697	240.93403928127228	HLA-DRA;HLA-DRB1
Dendritic Cell Migration (GO:0036336)	2/18	0.0016824805132125557	0.01650343244982653	0	0	37.71969696969697	240.93403928127228	CXCR4;CCR7
Positive Regulation Of Neutrophil Chemotaxis (GO:0090023)	2/18	0.0016824805132125557	0.01650343244982653	0	0	37.71969696969697	240.93403928127228	CD74;CCR7
Positive Regulation Of Protein Phosphorylation (GO:0001934)	6/377	0.0017641669738063508	0.0171124196459216	0	0	5.1024258760107815	32.34977125447335	CD74;HSP90AB1;RACK1;CCR7;SNX9;HLA-DRB1
Positive Regulation Of Alpha-Beta T Cell Activation (GO:0046635)	2/19	0.001876299103172985	0.017796416015872566	0	0	35.49910873440285	222.8795213878254	HLA-DRA;HLA-DRB1
Immunoglobulin Production Involved In Immunoglobulin-Mediated Immune Response (GO:0002381)	2/19	0.001876299103172985	0.017796416015872566	0	0	35.49910873440285	222.8795213878254	HLA-DRA;HLA-DRB1
Regulation Of Cellular Localization (GO:0060341)	3/72	0.0018958381322750845	0.017796416015872566	0	0	13.28628762541806	83.2797030961845	HSP90AB1;RACK1;TRIM22
Regulation Of Lipid Storage (GO:0010883)	2/21	0.0022941435449256925	0.02067609874161049	0	0	31.759170653907496	193.0130467915525	NFKBIA;NFKB1
Antigen Processing And Presentation Of Endogenous Peptide Antigen (GO:0002483)	2/21	0.0022941435449256925	0.02067609874161049	0	0	31.759170653907496	193.0130467915525	HLA-DRA;HLA-DRB1
Positive Regulation Of Granulocyte Chemotaxis (GO:0071624)	2/21	0.0022941435449256925	0.02067609874161049	0	0	31.759170653907496	193.0130467915525	CD74;CCR7
Regulation Of Immune Response (GO:0050776)	3/77	0.0022973443046233875	0.02067609874161049	0	0	12.385446985446986	75.25399413146187	IRF1;HLA-DRA;HLA-DRB1
Cellular Response To Interferon-Beta (GO:0035458)	2/22	0.0025180320994553636	0.021982420228245324	0	0	30.169696969696968	180.54384163711242	STAT1;IRF1
Ribosomal Large Subunit Assembly (GO:0000027)	2/22	0.0025180320994553636	0.021982420228245324	0	0	30.169696969696968	180.54384163711242	RPL10;RPLP0
Positive Regulation Of Viral Life Cycle (GO:1903902)	2/22	0.0025180320994553636	0.021982420228245324	0	0	30.169696969696968	180.54384163711242	CD74;HLA-DRB1
Cellular Response To Interleukin-1 (GO:0071347)	3/81	0.0026537719273530243	0.02293804844137812	0	0	11.74792899408284	69.68605132829177	GBP2;GBP1;NFKB1
Positive Regulation Of mRNA Splicing, Via Spliceosome (GO:0048026)	2/23	0.0027518072427276065	0.02332357012525437	0	0	28.73160173160173	169.38708342077788	RBM3;CIRBP
Positive Regulation Of Neutrophil Migration (GO:1902624)	2/23	0.0027518072427276065	0.02332357012525437	0	0	28.73160173160173	169.38708342077788	CD74;CCR7
Regulation Of NIK/NF-kappaB Signaling (GO:1901222)	3/83	0.00284406677334575	0.02387375281856577	0	0	11.453076923076923	67.14389582893719	NFKBIA;LAPTM5;EZR
Regulation Of Proteolysis Involved In Protein Catabolic Process (GO:1903050)	2/24	0.0029954011693546405	0.024845153794275217	0	0	27.424242424242426	159.35341771425578	PSME1;PSME2
Response To Interleukin-1 (GO:0070555)	3/85	0.0030425730309443064	0.024845153794275217	0	0	11.172607879924954	64.74584062086394	GBP2;GBP1;NFKB1
Positive Regulation Of Hydrolase Activity (GO:0051345)	4/176	0.0030451677617267447	0.024845153794275217	0	0	7.180232558139535	41.6036983557607	RACK1;SNX9;RAPGEF6;MAPRE2
Regulation Of Neutrophil Chemotaxis (GO:0090022)	2/25	0.003248746409899887	0.026019776292133954	0	0	26.23056653491436	150.2876657557229	CD74;CCR7
Positive Regulation Of Peptidase Activity (GO:0010952)	2/25	0.003248746409899887	0.026019776292133954	0	0	26.23056653491436	150.2876657557229	PSME1;PSME2
Antigen Processing And Presentation Of Exogenous Peptide Antigen Via MHC Class II (GO:0019886)	2/26	0.0035117758263918473	0.027870729967637117	0	0	25.136363636363637	142.0615131867415	HLA-DRA;HLA-DRB1
Negative Regulation Of Macromolecule Metabolic Process (GO:0010605)	4/186	0.003710455602656356	0.02918223190197296	0	0	6.78228021978022	37.95771358775879	HSP90AB1;RACK1;PARP9;NFKB1
Regulation Of mRNA Splicing, Via Spliceosome (GO:0048024)	3/94	0.004040440549924886	0.03060482347453487	0	0	10.06306001690617	55.46156453409548	RBM3;CIRBP;HNRNPA1
Negative Regulation Of Type II Interferon Production (GO:0032689)	2/28	0.004066620301312766	0.03060482347453487	0	0	23.2004662004662	127.71724440818856	LAPTM5;HLA-DRB1
Antigen Processing And Presentation Of Peptide Antigen Via MHC Class II (GO:0002495)	2/28	0.004066620301312766	0.03060482347453487	0	0	23.2004662004662	127.71724440818856	HLA-DRA;HLA-DRB1
Establishment Of Endothelial Barrier (GO:0061028)	2/28	0.004066620301312766	0.03060482347453487	0	0	23.2004662004662	127.71724440818856	EZR;RAPGEF6
Positive Regulation Of mRNA Processing (GO:0050685)	2/28	0.004066620301312766	0.03060482347453487	0	0	23.2004662004662	127.71724440818856	RBM3;CIRBP
T Cell Receptor Signaling Pathway (GO:0050852)	3/95	0.004162142162993946	0.031055983831570214	0	0	9.953177257525084	54.560584525740644	NFKBIZ;PDE4B;HLA-DRB1
Positive Regulation Of Endopeptidase Activity (GO:0010950)	2/29	0.004358302739784454	0.03197309488934309	0	0	22.34006734006734	121.43329141490818	PSME1;PSME2
Glycolytic Process (GO:0006096)	2/29	0.004358302739784454	0.03197309488934309	0	0	22.34006734006734	121.43329141490818	LDHA;GAPDH
Regulation Of Protein Localization (GO:0032880)	3/97	0.004412191159011122	0.032098690681805916	0	0	9.740425531914894	52.826066536178715	HSP90AB1;RACK1;TRIM22
Regulation Of Macrophage Derived Foam Cell Differentiation (GO:0010743)	2/30	0.004659404112925567	0.03361702306267785	0	0	21.541125541125542	115.65145339322929	NFKBIA;NFKB1
Antigen Processing And Presentation Of Exogenous Peptide Antigen (GO:0002478)	2/31	0.004969858929348448	0.03556300692886225	0	0	20.79728317659352	110.31635651344551	HLA-DRA;HLA-DRB1
Regulation Of MAPK Cascade (GO:0043408)	4/204	0.005144996414244563	0.03651692576939434	0	0	6.16625	32.49447635317046	CD74;DUSP1;LAPTM5;HLA-DRB1
NIK/NF-kappaB Signaling (GO:0038061)	2/32	0.0052896020248526365	0.03724050457819638	0	0	20.1030303030303	105.38033146318955	NFKBIA;NFKB1
Positive Regulation Of Inflammatory Response (GO:0050729)	3/104	0.005358352704077229	0.037422735285275364	0	0	9.062147753236863	47.38686487674727	NFKBIA;NFKBIZ;NKG7
Negative Regulation Of MAPK Cascade (GO:0043409)	3/105	0.005502679916522103	0.03802333603102738	0	0	8.972850678733032	46.68143554261351	DUSP1;EZR;GBP1
Positive Regulation Of T Cell Mediated Cytotoxicity (GO:0001916)	2/33	0.005618568554412981	0.03802333603102738	0	0	19.453567937438905	100.80213187276532	HLA-DRA;HLA-DRB1
Positive Regulation Of Interleukin-12 Production (GO:0032735)	2/33	0.005618568554412981	0.03802333603102738	0	0	19.453567937438905	100.80213187276532	LAPTM5;CCR7
Positive Regulation Of Nitrogen Compound Metabolic Process (GO:0051173)	2/33	0.005618568554412981	0.03802333603102738	0	0	19.453567937438905	100.80213187276532	NFKBIA;NFKB1
Negative Regulation Of Gene Expression (GO:0010629)	5/336	0.005705292291302282	0.038313232079283784	0	0	4.69980338560399	24.28088121395097	SRGN;RACK1;PARP9;GAPDH;NFKB1
Response To Tumor Necrosis Factor (GO:0034612)	3/108	0.005949632253918064	0.03964907601275168	0	0	8.715164835164835	44.66021611996363	NFKBIA;GBP2;GBP1
Regulation Of GTPase Activity (GO:0043087)	4/214	0.0060835461512987	0.04023436204608913	0	0	5.869642857142857	29.947901048491435	RACK1;SNX9;RAPGEF6;MAPRE2
Regulation Of JNK Cascade (GO:0046328)	3/110	0.006259340846702888	0.041085748565200156	0	0	8.551401869158878	43.38708001731981	PER1;GADD45B;CCR7
T Cell Activation (GO:0042110)	3/111	0.006417745759697803	0.041811134688180464	0	0	8.471794871794872	42.77145207886078	CD74;RHOH;CCR7
Positive Regulation Of RNA Splicing (GO:0033120)	2/36	0.006660165153545421	0.04275238366944965	0	0	17.73440285204991	88.87792835692386	RBM3;CIRBP
Regulation Of T Cell Mediated Cytotoxicity (GO:0001914)	2/36	0.006660165153545421	0.04275238366944965	0	0	17.73440285204991	88.87792835692386	HLA-DRA;HLA-DRB1
Positive Regulation Of Immune Effector Process (GO:0002699)	2/37	0.007025383419635565	0.04444318641552064	0	0	17.226839826839825	85.41455627171527	HLA-DRA;HLA-DRB1
Type I Interferon-Mediated Signaling Pathway (GO:0060337)	2/37	0.007025383419635565	0.04444318641552064	0	0	17.226839826839825	85.41455627171527	IFITM1;STAT1
Cellular Response To Type I Interferon (GO:0071357)	2/38	0.007399505712787607	0.045607792777498136	0	0	16.747474747474747	82.16884002986536	IFITM1;STAT1
Response To cAMP (GO:0051591)	2/38	0.007399505712787607	0.045607792777498136	0	0	16.747474747474747	82.16884002986536	STAT1;EZR
Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0033209)	2/38	0.007399505712787607	0.045607792777498136	0	0	16.747474747474747	82.16884002986536	NFKBIA;STAT1
Cellular Response To Molecule Of Bacterial Origin (GO:0071219)	3/117	0.007418449684312412	0.045607792777498136	0	0	8.023481781376518	39.34543105999912	PDE4B;GBP2;NFKB1
Apoptotic Process (GO:0006915)	4/228	0.007579828178865955	0.046036761383325034	0	0	5.498883928571429	26.8470071538519	NFKBIA;IRF1;CXCR4;GAPDH
Ribonucleoprotein Complex Biogenesis (GO:0022613)	3/118	0.007593692599311346	0.046036761383325034	0	0	7.953311036789298	38.81563582183563	RPS4X;RPS9;RPS5
Positive Regulation Of Myeloid Leukocyte Differentiation (GO:0002763)	2/40	0.008174210972500926	0.04921438744133317	0	0	15.864433811802233	76.25670171031994	CD74;HLA-DRB1
Regulation Of Protein Catabolic Process (GO:0042176)	3/122	0.00831912799025107	0.049743826955405364	0	0	7.684421460892049	36.80221465067261	PSME1;PSME2;EZR
Carbohydrate Catabolic Process (GO:0016052)	2/41	0.008574669019154274	0.05023950371625289	0	0	15.456876456876456	73.55839223915375	LDHA;GAPDH
Positive Regulation Of Actin Filament Polymerization (GO:0030838)	2/41	0.008574669019154274	0.05023950371625289	0	0	15.456876456876456	73.55839223915375	CCR7;SNX9
Regulation Of Amide Metabolic Process (GO:0034248)	2/41	0.008574669019154274	0.05023950371625289	0	0	15.456876456876456	73.55839223915375	RBM3;RPL10
Cellular Response To Lipopolysaccharide (GO:0071222)	3/124	0.008696629280196147	0.05027918782523998	0	0	7.556643356643357	35.85491077419694	PDE4B;GBP2;NFKB1
Positive Regulation Of Defense Response (GO:0031349)	3/124	0.008696629280196147	0.05027918782523998	0	0	7.556643356643357	35.85491077419694	NFKBIA;NFKBIZ;NKG7
