Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508)	13/557	0.0037724755575333415	0.08588663622365163	0	0	2.4876192368839427	13.880974662724206	MEF2C;JUN;NCF1;NME2;RFX3;FOS;ARID1B;FLI1;FOXO1;RUNX1;NSD3;KLF6;SKAP1
Regulation Of Calcium Ion Transmembrane Transporter Activity (GO:1901019)	3/32	0.003836930926271927	0.08588663622365163	0	0	10.489655172413793	58.354816804882354	CAMK2D;AHNAK;CALM1
Regulation Of Gene Expression (GO:0010468)	21/1127	0.004023046314950832	0.08588663622365163	0	0	2.005578202102553	11.062199524963178	SRPK2;APP;MBNL1;MEF2C;AHNAK;HP1BP3;RFX3;ZBTB20;ANK3;AFF3;CRIP1;AFF4;NSD3;PPP2CA;ADAM19;RPS6KA5;PTPRC;SETBP1;HNRNPF;PLCG2;CALR
Positive Regulation Of Actin Nucleation (GO:0051127)	2/10	0.004164723228388281	0.08588663622365163	0	0	25.247448979591837	138.38393038592545	FCHSD2;WASF2
Positive Regulation Of Cellular Respiration (GO:1901857)	2/10	0.004164723228388281	0.08588663622365163	0	0	25.247448979591837	138.38393038592545	VCP;ISCU
Positive Regulation Of Epidermal Growth Factor-Activated Receptor Activity (GO:0045741)	2/10	0.004164723228388281	0.08588663622365163	0	0	25.247448979591837	138.38393038592545	NCF1;AREG
Regulation Of Calcium Ion Import Across Plasma Membrane (GO:1905664)	2/10	0.004164723228388281	0.08588663622365163	0	0	25.247448979591837	138.38393038592545	PPP3CA;PPP3CC
Regulation Of Lamellipodium Assembly (GO:0010591)	3/33	0.004190173154335419	0.08588663622365163	0	0	10.13948717948718	55.51382635460182	AUTS2;ARPC2;WASF2
Positive Regulation Of Interleukin-12 Production (GO:0032735)	3/33	0.004190173154335419	0.08588663622365163	0	0	10.13948717948718	55.51382635460182	SYK;PLCG2;LTB
Protein Phosphorylation (GO:0006468)	12/500	0.004271251014832342	0.08588663622365163	0	0	2.5534108937070332	13.93102303756664	SRPK2;APP;UVRAG;CAMK2D;RPS6KA5;SYK;PRKCB;STK17B;SIK3;CSK;CDK14;PAK2
Regulation Of MAPK Cascade (GO:0043408)	7/204	0.004288970597935163	0.08588663622365163	0	0	3.6472479868179764	19.883732956008572	PTPRC;SYK;PLCG2;PEBP1;GRB2;PHB2;PAK2
Regulation Of Metal Ion Transport (GO:0010959)	3/34	0.00456253296297078	0.08913631471559987	0	0	9.811910669975186	52.88499493646925	EPB41;BCL2;ANK3
Regulation Of calcineurin-NFAT Signaling Cascade (GO:0070884)	3/34	0.00456253296297078	0.08913631471559987	0	0	9.811910669975186	52.88499493646925	PPP3CA;PPP3CC;PLCG2
Cellular Response To Calcium Ion (GO:0071277)	4/69	0.0048790549470431824	0.09001767204858602	0	0	6.260745440126883	33.32471922050567	MEF2C;CAMK2D;PLCG2;RASGRP2
Adherens Junction Organization (GO:0034332)	3/35	0.004954301407202251	0.09001767204858602	0	0	9.504807692307692	50.44675835420841	CSK;PAK2;MTSS1
Macrophage Activation (GO:0042116)	3/35	0.004954301407202251	0.09001767204858602	0	0	9.504807692307692	50.44675835420841	APP;SYK;PLCG2
Brain Morphogenesis (GO:0048854)	2/11	0.005057172586999214	0.09001767204858602	0	0	22.441043083900226	118.64462177173134	VPS51;PAFAH1B1
Cellular Response To Fluid Shear Stress (GO:0071498)	2/11	0.005057172586999214	0.09001767204858602	0	0	22.441043083900226	118.64462177173134	MEF2C;MTSS1
Central Nervous System Projection Neuron Axonogenesis (GO:0021952)	2/11	0.005057172586999214	0.09001767204858602	0	0	22.441043083900226	118.64462177173134	MYCBP2;PAFAH1B1
Macrophage Activation Involved In Immune Response (GO:0002281)	2/11	0.005057172586999214	0.09001767204858602	0	0	22.441043083900226	118.64462177173134	SYK;PLCG2
Nucleoside Phosphate Biosynthetic Process (GO:1901293)	2/11	0.005057172586999214	0.09001767204858602	0	0	22.441043083900226	118.64462177173134	NME2;DCK
Positive Regulation Of Cellular Component Organization (GO:0051130)	5/113	0.005356695694572195	0.09343412824137455	0	0	4.724141239685281	24.704461844978955	TCL1A;VCP;SYK;AHNAK;RUNX1
Positive Regulation Of Signaling Receptor Activity (GO:2000273)	3/36	0.005365755179904156	0.09343412824137455	0	0	9.216317016317017	48.18030776390706	NCF1;NCOA3;AREG
mRNA Processing (GO:0006397)	7/214	0.005550850760730391	0.09472912883324089	0	0	3.469281938437413	18.018770661373722	SF3A1;HNRNPF;PAPOLA;SRSF2;HNRNPU;RALY;LSM2
Response To Endoplasmic Reticulum Stress (GO:0034976)	5/114	0.005558388333535983	0.09472912883324089	0	0	4.680562817892285	24.30357474030599	PDIA3;VCP;JUN;BCL2;HERPUD1
Negative Regulation Of Voltage-Gated Calcium Channel Activity (GO:1901386)	2/12	0.0060292416675762316	0.09957572321089818	0	0	20.195918367346938	103.22404575742381	PPP3CA;PPP3CC
Positive Regulation Of Voltage-Gated Calcium Channel Activity (GO:1901387)	2/12	0.0060292416675762316	0.09957572321089818	0	0	20.195918367346938	103.22404575742381	PPP3CA;PPP3CC
Regulation Of Cell Communication By Electrical Coupling (GO:0010649)	2/12	0.0060292416675762316	0.09957572321089818	0	0	20.195918367346938	103.22404575742381	CAMK2D;CALM1
Cellular Response To Oxidative Stress (GO:0034599)	5/117	0.006195588931481183	0.10127891294115159	0	0	4.554496669133975	23.15468624357701	JUN;NCF1;PARP1;FOS;FOXO1
Regulation Of Mitochondrial Membrane Potential (GO:0051881)	3/39	0.006720786624828021	0.10875454720176253	0	0	8.447008547008547	42.25658323218377	VCP;TCL1A;BCL2
Regulation Of Humoral Immune Response (GO:0002920)	2/13	0.007079282767531098	0.11010690285033804	0	0	18.35899814471243	90.88773824524405	PHB2;CD55
Regulation Of Immune Effector Process (GO:0002697)	2/13	0.007079282767531098	0.11010690285033804	0	0	18.35899814471243	90.88773824524405	PHB2;CD55
T Cell Differentiation In Thymus (GO:0033077)	2/13	0.007079282767531098	0.11010690285033804	0	0	18.35899814471243	90.88773824524405	PTPRC;CCR6
Positive Regulation Of Keratinocyte Differentiation (GO:0045618)	2/13	0.007079282767531098	0.11010690285033804	0	0	18.35899814471243	90.88773824524405	NCOA3;NME2
Regulation Of Glycolytic Process (GO:0006110)	3/40	0.007213472433387994	0.1111152195989189	0	0	8.218295218295218	40.531028052911616	APP;NCOR1;ZBTB20
Cellular Response To Oxygen-Containing Compound (GO:1901701)	10/406	0.007403887434077202	0.11296216827992074	0	0	2.6066516226090695	12.787581426425271	MEF2C;JUN;VCP;CAMK2D;NCF1;NCOA3;PLCG2;FOS;RASGRP2;FOXO1
Positive Regulation Of Tumor Necrosis Factor Production (GO:0032760)	4/78	0.007516391220102064	0.11359678051512742	0	0	5.496795764837002	26.883009455266375	APP;PTPRC;SYK;PLCG2
Stem Cell Differentiation (GO:0048863)	3/41	0.007727022558473128	0.11568869288480328	0	0	8.00161943319838	38.91212871973292	MEF2C;PTPRC;FBXL17
Negative Regulation Of Transcription Elongation By RNA Polymerase II (GO:0034244)	2/14	0.008205672711332105	0.1195389149463718	0	0	16.828231292517007	80.82480968270536	PARP1;HNRNPU
Regulation Of ATP Biosynthetic Process (GO:2001169)	2/14	0.008205672711332105	0.1195389149463718	0	0	16.828231292517007	80.82480968270536	VCP;PARP1
Regulation Of Organelle Assembly (GO:1902115)	4/80	0.008208040352122907	0.1195389149463718	0	0	5.351600651112317	25.701817100665263	USP6NL;SENP6;TBC1D5;TBC1D22A
Positive Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903557)	4/82	0.008940162538559457	0.12880097163103352	0	0	5.2138514406555645	24.594787883119434	APP;PTPRC;SYK;PLCG2
RNA Splicing, Via Transesterification Reactions With Bulged Adenosine As Nucleophile (GO:0000377)	6/180	0.009164407319736226	0.12880097163103352	0	0	3.5251436781609193	16.54148313761246	SF3A1;HNRNPF;SRSF2;HNRNPU;RALY;LSM2
Autophagosome Maturation (GO:0097352)	3/44	0.009394768013373897	0.12880097163103352	0	0	7.415009380863039	34.610315129706294	UVRAG;VCP;CALM1
Positive Regulation Of Biosynthetic Process (GO:0009891)	3/44	0.009394768013373897	0.12880097163103352	0	0	7.415009380863039	34.610315129706294	PLCG2;ZBTB20;RUNX1
Endoplasmic Reticulum To Cytosol Transport (GO:1903513)	2/15	0.009406812534850763	0.12880097163103352	0	0	15.532967032967033	72.48181203601595	VCP;HERPUD1
Protein Localization To Cell-Cell Junction (GO:0150105)	2/15	0.009406812534850763	0.12880097163103352	0	0	15.532967032967033	72.48181203601595	ARHGEF18;PAK2
Regulation Of Rac Protein Signal Transduction (GO:0035020)	2/15	0.009406812534850763	0.12880097163103352	0	0	15.532967032967033	72.48181203601595	AUTS2;ARHGAP24
Regulation Of Intracellular Signal Transduction (GO:1902531)	8/297	0.009686569875692308	0.13150749949880575	0	0	2.8429065743944637	13.182600149733002	DOCK8;PLCG2;PIP5K1B;GRB2;ARHGEF1;ARHGAP15;PAK2;ARHGAP4
Protein Sumoylation (GO:0016925)	3/46	0.010614210649157109	0.1358977731639219	0	0	7.069409660107334	32.134436721037815	RANBP2;SMC6;HDAC9
Regulation Of Stem Cell Proliferation (GO:0072091)	2/16	0.010681127169161182	0.1358977731639219	0	0	14.422740524781341	65.46881305511042	PTPRC;HNRNPU
Mitophagy (GO:0000423)	2/16	0.010681127169161182	0.1358977731639219	0	0	14.422740524781341	65.46881305511042	LRBA;PHB2
Positive Regulation Of Lymphocyte Migration (GO:2000403)	2/16	0.010681127169161182	0.1358977731639219	0	0	14.422740524781341	65.46881305511042	APP;DOCK8
Positive Regulation Of Muscle Hypertrophy (GO:0014742)	2/16	0.010681127169161182	0.1358977731639219	0	0	14.422740524781341	65.46881305511042	CAMK2D;PARP1
Positive Regulation Of Stem Cell Proliferation (GO:2000648)	2/16	0.010681127169161182	0.1358977731639219	0	0	14.422740524781341	65.46881305511042	PTPRC;HNRNPU
Regulation Of Cardiac Muscle Contraction By Regulation Of The Release Of Sequestered Calcium Ion (GO:0010881)	2/16	0.010681127169161182	0.1358977731639219	0	0	14.422740524781341	65.46881305511042	CAMK2D;CALM1
Regulation Of Apoptotic Process (GO:0042981)	14/705	0.010688588900533185	0.1358977731639219	0	0	2.1043383879695465	9.550705100049342	MEF2C;JUN;VCP;TNFAIP8;NME2;IKZF3;PHB2;FOXO1;TCL1A;STK17B;BCL2;BNIP2;CALR;PAK2
Axonogenesis (GO:0007409)	6/188	0.011196542992318478	0.14123513286373388	0	0	3.368818681318681	15.13323954581781	APP;RPS6KA5;AUTS2;MYCBP2;ANK3;EMB
Positive Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000379)	3/48	0.011921115421544603	0.14272117282324234	0	0	6.754529914529915	29.918812314050808	SYK;PLCG2;GRB2
Post-Translational Protein Modification (GO:0043687)	3/48	0.011921115421544603	0.14272117282324234	0	0	6.754529914529915	29.918812314050808	RPS6KA5;PARP1;PRKCB
Retrograde Protein Transport, ER To Cytosol (GO:0030970)	2/17	0.01202706512555413	0.14272117282324234	0	0	13.460544217687074	59.50362444997404	VCP;HERPUD1
Myeloid Cell Activation Involved In Immune Response (GO:0002275)	2/17	0.01202706512555413	0.14272117282324234	0	0	13.460544217687074	59.50362444997404	SYK;PLCG2
Positive Regulation Of Alpha-Beta T Cell Proliferation (GO:0046641)	2/17	0.01202706512555413	0.14272117282324234	0	0	13.460544217687074	59.50362444997404	SYK;CD55
Positive Regulation Of Cardiac Muscle Hypertrophy (GO:0010613)	2/17	0.01202706512555413	0.14272117282324234	0	0	13.460544217687074	59.50362444997404	CAMK2D;PARP1
Positive Regulation Of Cell Adhesion Mediated By Integrin (GO:0033630)	2/17	0.01202706512555413	0.14272117282324234	0	0	13.460544217687074	59.50362444997404	SYK;SKAP1
Positive Regulation Of Cell Cycle Phase Transition (GO:1901989)	2/17	0.01202706512555413	0.14272117282324234	0	0	13.460544217687074	59.50362444997404	PLCG2;PHB2
Intracellular Calcium Ion Homeostasis (GO:0006874)	5/139	0.012506476368048854	0.1464388925249582	0	0	3.8024901399737066	16.66064347558677	SMDT1;CAMK2D;BCL2;CALR;HERPUD1
Nuclear Export (GO:0051168)	3/49	0.012607678708895275	0.1464388925249582	0	0	6.607357859531772	28.896944138515423	WASHC4;RANBP2;CALR
Regulation Of Signal Transduction (GO:0009966)	6/193	0.0126176530522882	0.1464388925249582	0	0	3.277907754010695	14.333170906677275	PPP2CA;APP;FBXL17;CSK;CDK13;CD55
Regulation Of Interleukin-12 Production (GO:0032655)	3/50	0.013316461594383946	0.1464388925249582	0	0	6.466448445171849	27.927001997452024	SYK;PLCG2;LTB
Antigen Processing And Presentation Of Peptide Antigen Via MHC Class I (GO:0002474)	2/18	0.013443098192670951	0.1464388925249582	0	0	12.618622448979592	54.37729659500092	PDIA3;CALR
Negative Regulation Of DNA-templated Transcription, Elongation (GO:0032785)	2/18	0.013443098192670951	0.1464388925249582	0	0	12.618622448979592	54.37729659500092	PARP1;HNRNPU
