Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Positive Regulation Of Membrane Invagination (GO:1905155)	1/8	0.003594908666217628	0.026016644750929404	0	0	356.85714285714283	2008.4764659134423	PLCG2
Positive Regulation Of Dendritic Cell Cytokine Production (GO:0002732)	1/8	0.003594908666217628	0.026016644750929404	0	0	356.85714285714283	2008.4764659134423	PLCG2
Cellular Response To Muramyl Dipeptide (GO:0071225)	1/8	0.003594908666217628	0.026016644750929404	0	0	356.85714285714283	2008.4764659134423	VIM
Regulation Of Interleukin-23 Production (GO:0032667)	1/8	0.003594908666217628	0.026016644750929404	0	0	356.85714285714283	2008.4764659134423	PLCG2
Peptidyl-Cysteine Modification (GO:0018198)	1/9	0.0040434660343014565	0.026016644750929404	0	0	312.234375	1720.6153032705638	S100A9
Positive Regulation Of Phagocytosis, Engulfment (GO:0060100)	1/9	0.0040434660343014565	0.026016644750929404	0	0	312.234375	1720.6153032705638	PLCG2
Cellular Response To Lipid (GO:0071396)	2/228	0.004418663957007489	0.026016644750929404	0	0	24.987357774968395	135.4794024127013	PLCG2;VIM
Regulation Of Phagocytosis, Engulfment (GO:0060099)	1/10	0.004491844107510829	0.026016644750929404	0	0	277.52777777777777	1500.1741678966396	PLCG2
Inflammatory Response (GO:0006954)	2/236	0.004726046059164344	0.026016644750929404	0	0	24.123321123321123	129.172335974379	LYZ;S100A9
Macrophage Activation Involved In Immune Response (GO:0002281)	1/11	0.0049400429229450454	0.026016644750929404	0	0	249.7625	1326.3340991921912	PLCG2
Regulation Of T-helper 17 Cell Differentiation (GO:2000319)	1/11	0.0049400429229450454	0.026016644750929404	0	0	249.7625	1326.3340991921912	JUNB
Positive Regulation Of DNA-binding Transcription Factor Activity (GO:0051091)	2/246	0.005123939186730995	0.026016644750929404	0	0	23.12295081967213	121.94655249487906	PLCG2;S100A9
Positive Regulation Of Reactive Oxygen Species Biosynthetic Process (GO:1903428)	1/12	0.0053880625223818295	0.026016644750929404	0	0	227.04545454545453	1185.9876925180256	PLCG2
Positive Regulation Of Calcium-Mediated Signaling (GO:0050850)	1/12	0.0053880625223818295	0.026016644750929404	0	0	227.04545454545453	1185.9876925180256	PLCG2
Response To Muramyl Dipeptide (GO:0032495)	1/12	0.0053880625223818295	0.026016644750929404	0	0	227.04545454545453	1185.9876925180256	VIM
Positive Regulation Of Neuroinflammatory Response (GO:0150078)	1/12	0.0053880625223818295	0.026016644750929404	0	0	227.04545454545453	1185.9876925180256	PLCG2
Regulation Of Macrophage Cytokine Production (GO:0010935)	1/13	0.00583590295074904	0.026655881045313183	0	0	208.11458333333334	1070.4844511001115	PLCG2
Regulation Of T-helper 17 Type Immune Response (GO:2000316)	1/13	0.00583590295074904	0.026655881045313183	0	0	208.11458333333334	1070.4844511001115	JUNB
Astrocyte Development (GO:0014002)	1/15	0.006731046493869444	0.028794848005132732	0	0	178.36607142857142	892.013120036697	S100A9
Positive Regulation Of Collagen Biosynthetic Process (GO:0032967)	1/15	0.006731046493869444	0.028794848005132732	0	0	178.36607142857142	892.013120036697	VIM
Antifungal Innate Immune Response (GO:0061760)	1/16	0.007178349711373001	0.028794848005132732	0	0	166.46666666666667	821.7936241053455	PLCG2
Positive Regulation Of Collagen Metabolic Process (GO:0010714)	1/16	0.007178349711373001	0.028794848005132732	0	0	166.46666666666667	821.7936241053455	VIM
Positive Regulation Of Myeloid Leukocyte Cytokine Production Involved In Immune Response (GO:0061081)	1/16	0.007178349711373001	0.028794848005132732	0	0	166.46666666666667	821.7936241053455	PLCG2
Myeloid Cell Activation Involved In Immune Response (GO:0002275)	1/17	0.0076254739654265415	0.028794848005132732	0	0	156.0546875	760.9633551596094	PLCG2
Positive Regulation Of Cell Cycle Phase Transition (GO:1901989)	1/17	0.0076254739654265415	0.028794848005132732	0	0	156.0546875	760.9633551596094	PLCG2
Regulation Of Collagen Biosynthetic Process (GO:0032965)	1/18	0.008072419310050151	0.028794848005132732	0	0	146.86764705882354	707.7995527019895	VIM
Response To Axon Injury (GO:0048678)	1/18	0.008072419310050151	0.028794848005132732	0	0	146.86764705882354	707.7995527019895	PLCG2
Positive Regulation Of NLRP3 Inflammasome Complex Assembly (GO:1900227)	1/18	0.008072419310050151	0.028794848005132732	0	0	146.86764705882354	707.7995527019895	PLCG2
Stimulatory C-type Lectin Receptor Signaling Pathway (GO:0002223)	1/19	0.008519185800335128	0.028794848005132732	0	0	138.70138888888889	660.9723846479391	PLCG2
Regulation Of Neuroinflammatory Response (GO:0150077)	1/19	0.008519185800335128	0.028794848005132732	0	0	138.70138888888889	660.9723846479391	PLCG2
Cellular Response To Lectin (GO:1990858)	1/19	0.008519185800335128	0.028794848005132732	0	0	138.70138888888889	660.9723846479391	PLCG2
Lipopolysaccharide-Mediated Signaling Pathway (GO:0031663)	1/20	0.008965773496317424	0.029710112174071466	0	0	131.39473684210526	619.439581424405	PLCG2
Fc-epsilon Receptor Signaling Pathway (GO:0038095)	1/22	0.009858412726117614	0.03203984135988225	0	0	118.86904761904762	549.107257058779	PLCG2
Cell-Cell Signaling By Wnt (GO:0198738)	1/23	0.010304464378507131	0.032249157036438984	0	0	113.46022727272727	519.1007405544717	PLCG2
Glial Cell Development (GO:0021782)	1/23	0.010304464378507131	0.032249157036438984	0	0	113.46022727272727	519.1007405544717	S100A9
Positive Regulation Of Interleukin-2 Production (GO:0032743)	1/25	0.011196032048171519	0.034402353020745215	0	0	103.99479166666667	467.1649710127919	PLCG2
Regulation Of Reactive Oxygen Species Biosynthetic Process (GO:1903426)	1/26	0.011641548186931168	0.03451616918581346	0	0	99.83	444.5604442545611	PLCG2
Fc Receptor Signaling Pathway (GO:0038093)	1/26	0.011641548186931168	0.03451616918581346	0	0	99.83	444.5604442545611	PLCG2
Cell Surface Receptor Signaling Pathway Involved In Cell-Cell Signaling (GO:1905114)	1/27	0.012086885938503104	0.03521868488977629	0	0	95.98557692307692	423.8371981703313	PLCG2
Integrated Stress Response Signaling (GO:0140467)	1/29	0.012977026524684581	0.03612219782052948	0	0	89.12053571428571	387.1908225092229	JUNB
Positive Regulation Of Interleukin-10 Production (GO:0032733)	1/30	0.013421829479327331	0.03612219782052948	0	0	86.04310344827586	370.92087702683546	PLCG2
Innate Immune Response Activating Cell Surface Receptor Signaling Pathway (GO:0002220)	1/30	0.013421829479327331	0.03612219782052948	0	0	86.04310344827586	370.92087702683546	PLCG2
Regulation Of Calcium-Mediated Signaling (GO:0050848)	1/30	0.013421829479327331	0.03612219782052948	0	0	86.04310344827586	370.92087702683546	PLCG2
Cellular Response To Oxygen-Containing Compound (GO:1901701)	2/406	0.013465671376883771	0.03612219782052948	0	0	13.852192362093351	59.669865793630336	PLCG2;VIM
Toll-Like Receptor Signaling Pathway (GO:0002224)	1/31	0.013866454289070039	0.03661610585707557	0	0	83.17083333333333	355.82833874131705	PLCG2
Regulation Of NLRP3 Inflammasome Complex Assembly (GO:1900225)	1/33	0.014755169717842366	0.036670936504637645	0	0	77.96484375	328.7123934869669	PLCG2
Positive Regulation Of Interleukin-12 Production (GO:0032735)	1/33	0.014755169717842366	0.036670936504637645	0	0	77.96484375	328.7123934869669	PLCG2
Inositol Lipid-Mediated Signaling (GO:0048017)	1/33	0.014755169717842366	0.036670936504637645	0	0	77.96484375	328.7123934869669	PLCG2
Positive Regulation Of Cytokine Production Involved In Immune Response (GO:0002720)	1/33	0.014755169717842366	0.036670936504637645	0	0	77.96484375	328.7123934869669	PLCG2
Regulation Of calcineurin-NFAT Signaling Cascade (GO:0070884)	1/34	0.01519926045554118	0.03722717415922405	0	0	75.59848484848484	316.4936999007962	PLCG2
Macrophage Activation (GO:0042116)	1/35	0.015643173290839224	0.03776708980216898	0	0	73.37132352941177	305.0574683216414	PLCG2
Negative Regulation Of Sequestering Of Calcium Ion (GO:0051283)	1/36	0.016086908285246115	0.03829137324234639	0	0	71.27142857142857	294.3331456349383	PLCG2
Release Of Sequestered Calcium Ion Into Cytosol (GO:0051209)	1/39	0.017417046832985512	0.03971515804328951	0	0	65.63486842105263	265.8412914846341	PLCG2
Positive Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001244)	1/39	0.017417046832985512	0.03971515804328951	0	0	65.63486842105263	265.8412914846341	S100A9
Retina Homeostasis (GO:0001895)	1/39	0.017417046832985512	0.03971515804328951	0	0	65.63486842105263	265.8412914846341	LYZ
Positive Regulation Of Cell Cycle G1/S Phase Transition (GO:1902808)	1/40	0.01786007107272191	0.03971515804328951	0	0	63.94871794871795	257.40559445949555	PLCG2
Endothelial Cell Migration (GO:0043542)	1/40	0.01786007107272191	0.03971515804328951	0	0	63.94871794871795	257.40559445949555	S100A9
Positive Regulation Of Gene Expression (GO:0010628)	2/480	0.018505422014530464	0.04041131996926285	0	0	11.663478780633593	46.53368224449901	PLCG2;VIM
Negative Regulation Of Apoptotic Process (GO:0043066)	2/482	0.018651378447352086	0.04041131996926285	0	0	11.613690476190476	46.24380182148629	MTRNR2L12;MTRNR2L8
Regulation Of Primary Metabolic Process (GO:0080090)	1/43	0.01918807882344009	0.04104791545773893	0	0	59.37202380952381	234.72528267100722	PLCG2
Epithelial Cell Migration (GO:0010631)	1/46	0.020514490407793847	0.041770468420688676	0	0	55.40555555555556	215.34055050751047	S100A9
B Cell Receptor Signaling Pathway (GO:0050853)	1/46	0.020514490407793847	0.041770468420688676	0	0	55.40555555555556	215.34055050751047	PLCG2
Regulation Of mRNA Catabolic Process (GO:0061013)	1/46	0.020514490407793847	0.041770468420688676	0	0	55.40555555555556	215.34055050751047	VIM
Regulation Of Interleukin-10 Production (GO:0032653)	1/46	0.020514490407793847	0.041770468420688676	0	0	55.40555555555556	215.34055050751047	PLCG2
Regulation Of Interleukin-2 Production (GO:0032663)	1/47	0.02095627318649442	0.0420493200741745	0	0	54.19836956521739	209.49389233222107	PLCG2
Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001242)	1/48	0.021397878854313653	0.0420493200741745	0	0	53.04255319148936	203.9201586743584	S100A9
Positive Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000379)	1/48	0.021397878854313653	0.0420493200741745	0	0	53.04255319148936	203.9201586743584	PLCG2
Positive Regulation Of Intracellular Signal Transduction (GO:1902533)	2/525	0.021909636005608128	0.042308027998910896	0	0	10.635345534007103	40.635833862076666	PLCG2;S100A9
Regulation Of Epithelial Cell Migration (GO:0010632)	1/50	0.022280559123686802	0.042308027998910896	0	0	50.87244897959184	193.52086993316271	PLCG2
Regulation Of Interleukin-12 Production (GO:0032655)	1/50	0.022280559123686802	0.042308027998910896	0	0	50.87244897959184	193.52086993316271	PLCG2
Regulation Of Macromolecule Biosynthetic Process (GO:0010556)	1/53	0.023603252767760232	0.04432166353057199	0	0	47.93028846153846	179.56463060223416	S100A9
Regulation Of Lipid Metabolic Process (GO:0019216)	1/54	0.024043797089670676	0.044652766023674115	0	0	47.02358490566038	175.29819860584723	PLCG2
Pattern Recognition Receptor Signaling Pathway (GO:0002221)	1/56	0.024924355773343985	0.04529264651285089	0	0	45.30909090909091	167.27707721282206	PLCG2
Cellular Response To Peptide (GO:1901653)	1/56	0.024924355773343985	0.04529264651285089	0	0	45.30909090909091	167.27707721282206	VIM
Positive Regulation Of Phagocytosis (GO:0050766)	1/60	0.026683354994549647	0.04797326589445628	0	0	42.228813559322035	153.0251984891433	PLCG2
Positive Regulation Of Apoptotic Signaling Pathway (GO:2001235)	1/62	0.027561796520828474	0.04852024595854179	0	0	40.84016393442623	146.670287413221	S100A9
Phosphatidylinositol-Mediated Signaling (GO:0048015)	1/62	0.027561796520828474	0.04852024595854179	0	0	40.84016393442623	146.670287413221	PLCG2
Phosphatidylinositol Metabolic Process (GO:0046488)	1/63	0.028000752973758432	0.048784817036754385	0	0	40.17943548387097	143.66253094694912	PLCG2
Antimicrobial Humoral Immune Response Mediated By Antimicrobial Peptide (GO:0061844)	1/65	0.028878137576565443	0.049800053575913876	0	0	38.919921875	137.95829719612883	S100A9
Activation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0006919)	1/67	0.029754818181739934	0.050258295172215126	0	0	37.73674242424242	132.63575146396252	S100A9
B Cell Differentiation (GO:0030183)	1/68	0.030192894641305958	0.050258295172215126	0	0	37.17164179104478	130.10627217002806	PLCG2
Intermediate Filament Organization (GO:0045109)	1/68	0.030192894641305958	0.050258295172215126	0	0	37.17164179104478	130.10627217002806	VIM
Response To Molecule Of Bacterial Origin (GO:0002237)	1/69	0.030630795282474307	0.050258295172215126	0	0	36.623161764705884	127.65916393890298	S100A9
Cellular Response To Calcium Ion (GO:0071277)	1/69	0.030630795282474307	0.050258295172215126	0	0	36.623161764705884	127.65916393890298	PLCG2
Neutrophil Chemotaxis (GO:0030593)	1/70	0.03106852017034062	0.050486345276803506	0	0	36.09057971014493	125.29061959707016	S100A9
Second-Messenger-Mediated Signaling (GO:0019932)	1/72	0.03194344293185541	0.051295583582185035	0	0	35.070422535211264	120.77511249569655	PLCG2
Granulocyte Chemotaxis (GO:0071621)	1/73	0.03238064093072697	0.051295583582185035	0	0	34.58159722222222	118.62160586885466	S100A9
Regulation Of mRNA Stability (GO:0043488)	1/74	0.03281766341645412	0.051295583582185035	0	0	34.10616438356164	116.5335464845532	VIM
Regulation Of Cell Cycle G1/S Phase Transition (GO:1902806)	1/74	0.03281766341645412	0.051295583582185035	0	0	34.10616438356164	116.5335464845532	PLCG2
Defense Response To Gram-negative Bacterium (GO:0050829)	1/75	0.03325451045778232	0.051295583582185035	0	0	33.64358108108108	114.5081106084989	LYZ
Positive Regulation Of Interleukin-6 Production (GO:0032755)	1/76	0.0336911821161097	0.051295583582185035	0	0	33.193333333333335	112.54263179248726	PLCG2
Wnt Signaling Pathway (GO:0016055)	1/76	0.0336911821161097	0.051295583582185035	0	0	33.193333333333335	112.54263179248726	PLCG2
Neutrophil Migration (GO:1990266)	1/77	0.03412767845192772	0.051496229092640934	0	0	32.754934210526315	110.63459017539783	S100A9
Positive Regulation Of Tumor Necrosis Factor Production (GO:0032760)	1/78	0.03456399952153642	0.05169306123132439	0	0	32.327922077922075	108.78160264941484	PLCG2
Positive Regulation Of Growth (GO:0045927)	1/81	0.035871911777379605	0.052896318770197084	0	0	31.1109375	103.53099932472372	S100A9
Positive Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903557)	1/82	0.036307532410312794	0.052896318770197084	0	0	30.72530864197531	101.87682930785095	PLCG2
Cellular Response To Organic Substance (GO:0071310)	1/82	0.036307532410312794	0.052896318770197084	0	0	30.72530864197531	101.87682930785095	PLCG2
Calcium Ion Transmembrane Import Into Cytosol (GO:0097553)	1/83	0.03674297809308491	0.05297212729991411	0	0	30.349085365853657	100.2675553909237	PLCG2
Calcium-Mediated Signaling (GO:0019722)	1/85	0.037613344828341375	0.05297212729991411	0	0	29.623511904761905	97.17686109400613	PLCG2
Positive Regulation Of Amide Metabolic Process (GO:0034250)	1/85	0.037613344828341375	0.05297212729991411	0	0	29.623511904761905	97.17686109400613	VIM
Defense Response To Gram-positive Bacterium (GO:0050830)	1/85	0.037613344828341375	0.05297212729991411	0	0	29.623511904761905	97.17686109400613	LYZ
Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050730)	1/90	0.039786204244047274	0.0554076398980541	0	0	27.952247191011235	90.12461522615385	PLCG2
Lymphocyte Differentiation (GO:0030098)	1/91	0.04022025247919156	0.0554076398980541	0	0	27.64027777777778	88.81884342634399	PLCG2
B Cell Activation (GO:0042113)	1/92	0.040654126315732	0.0554076398980541	0	0	27.335164835164836	87.54510068843584	PLCG2
Positive Regulation Of Neuron Projection Development (GO:0010976)	1/92	0.040654126315732	0.0554076398980541	0	0	27.335164835164836	87.54510068843584	S100A9
Positive Regulation Of Epithelial Cell Migration (GO:0010634)	1/95	0.041954702006136844	0.05627257650029465	0	0	26.45877659574468	83.90514010213967	PLCG2
T Cell Receptor Signaling Pathway (GO:0050852)	1/95	0.041954702006136844	0.05627257650029465	0	0	26.45877659574468	83.90514010213967	PLCG2
Positive Regulation Of Protein-Containing Complex Assembly (GO:0031334)	1/98	0.043253710264252496	0.05710841433327087	0	0	25.63659793814433	80.51615205757753	PLCG2
Phosphatidylinositol Biosynthetic Process (GO:0006661)	1/98	0.043253710264252496	0.05710841433327087	0	0	25.63659793814433	80.51615205757753	PLCG2
Regulation Of Organelle Organization (GO:0033043)	1/100	0.0441188457824273	0.0577991080405443	0	0	25.116161616161616	78.3842312444799	S100A9
Response To Calcium Ion (GO:0051592)	1/106	0.046710081786484385	0.06009309119275464	0	0	23.673809523809524	72.5317052519737	PLCG2
Positive Regulation Of Cell Growth (GO:0030307)	1/106	0.046710081786484385	0.06009309119275464	0	0	23.673809523809524	72.5317052519737	S100A9
Positive Regulation Of Translation (GO:0045727)	1/108	0.04757243856734132	0.06009309119275464	0	0	23.22897196261682	70.74387376718869	VIM
Glycerophospholipid Biosynthetic Process (GO:0046474)	1/108	0.04757243856734132	0.06009309119275464	0	0	23.22897196261682	70.74387376718869	PLCG2
Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043280)	1/109	0.048003356869951934	0.06009309119275464	0	0	23.01273148148148	69.87779866585394	S100A9
Cellular Response To Salt (GO:1902075)	1/109	0.048003356869951934	0.06009309119275464	0	0	23.01273148148148	69.87779866585394	PLCG2
Regulation Of Cytoskeleton Organization (GO:0051493)	1/114	0.05015535005030379	0.06187046831022876	0	0	21.988938053097346	65.8047576494752	S100A9
Regulation Of Interleukin-6 Production (GO:0032675)	1/114	0.05015535005030379	0.06187046831022876	0	0	21.988938053097346	65.8047576494752	PLCG2
Cellular Response To Molecule Of Bacterial Origin (GO:0071219)	1/117	0.05144446945880618	0.06300083578650903	0	0	21.417025862068964	63.54971959088357	VIM
Positive Regulation Of Cell Projection Organization (GO:0031346)	1/118	0.051873830207626925	0.0630696208999205	0	0	21.232905982905983	62.82691289613859	S100A9
Positive Regulation Of Macromolecule Biosynthetic Process (GO:0010557)	1/122	0.0535895462308214	0.06469023795006297	0	0	20.526859504132233	60.06982757695836	VIM
Positive Regulation Of Defense Response (GO:0031349)	1/124	0.05444636891138708	0.06525841380159161	0	0	20.191056910569106	58.76686098179612	S100A9
Regulation Of Tumor Necrosis Factor Production (GO:0032680)	1/127	0.05573031012816855	0.06632691839197524	0	0	19.70734126984127	56.89964886057114	PLCG2
Positive Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050731)	1/130	0.05701270143021287	0.06737864714479704	0	0	19.246124031007753	55.13016053401799	PLCG2
Antigen Receptor-Mediated Signaling Pathway (GO:0050851)	1/134	0.05872014837032768	0.06891461857350957	0	0	18.663533834586467	52.91060270909931	PLCG2
Cellular Response To Metal Ion (GO:0071248)	1/135	0.05914658048384825	0.06893635932255418	0	0	18.52332089552239	52.37907061883519	PLCG2
Positive Regulation Of Response To External Stimulus (GO:0032103)	1/155	0.06763924023571578	0.07829473698517786	0	0	16.101461038961038	43.370363904822035	S100A9
Positive Regulation Of Cellular Biosynthetic Process (GO:0031328)	1/174	0.07564408105928605	0.08637736283121178	0	0	14.31936416184971	36.968532753958556	VIM
Regulation Of Neuron Projection Development (GO:0010975)	1/174	0.07564408105928605	0.08637736283121178	0	0	14.31936416184971	36.968532753958556	S100A9
Positive Regulation Of Protein Metabolic Process (GO:0051247)	1/196	0.0848364792337448	0.09622392611075752	0	0	12.689743589743589	31.305973674635542	VIM
Regulation Of Translation (GO:0006417)	1/202	0.08732935224434271	0.09839107019529279	0	0	12.307213930348258	30.005832451399186	VIM
Regulation Of MAPK Cascade (GO:0043408)	1/204	0.0881589675605576	0.09866798356115387	0	0	12.18472906403941	29.59199926092177	PLCG2
Regulation Of Cell Growth (GO:0001558)	1/227	0.09765147857392317	0.1085730255196909	0	0	10.931969026548673	25.431591394531015	S100A9
Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122)	1/232	0.09970340644401665	0.11012990646430598	0	0	10.692640692640692	24.65247587044531	PLCG2
Regulation Of Inflammatory Response (GO:0050727)	1/240	0.10297786496237005	0.11300817648467881	0	0	10.330543933054393	23.483818263944816	S100A9
Positive Regulation Of Cell Migration (GO:0030335)	1/272	0.11597009421931868	0.12644481240687006	0	0	9.095940959409594	19.596503768950914	PLCG2
Regulation Of Intracellular Signal Transduction (GO:1902531)	1/297	0.12600360489617896	0.13606419410435275	0	0	8.31714527027027	17.228507006165213	PLCG2
Regulation Of Cell Cycle (GO:0051726)	1/298	0.12640283120936913	0.13606419410435275	0	0	8.288720538720538	17.143406509357213	JUNB
Positive Regulation Of MAPK Cascade (GO:0043410)	1/310	0.13118091919897587	0.14031376800396786	0	0	7.961974110032362	16.172185422589365	PLCG2
Supramolecular Fiber Organization (GO:0097435)	1/316	0.13356124057431748	0.14196131859785946	0	0	7.807936507936508	15.71890010786433	VIM
Positive Regulation Of Cytokine Production (GO:0001819)	1/320	0.13514489929797366	0.14274679988348465	0	0	7.70846394984326	15.427779474513477	PLCG2
Positive Regulation Of Macromolecule Metabolic Process (GO:0010604)	1/364	0.15239609909595578	0.15996857606966788	0	0	6.758953168044077	12.715430916082402	PLCG2
Positive Regulation Of Protein Phosphorylation (GO:0001934)	1/377	0.1574341620812643	0.1642368727884794	0	0	6.52094414893617	12.055581975095373	PLCG2
Positive Regulation Of Cellular Process (GO:0048522)	1/594	0.23769178167675792	0.2464411724133257	0	0	4.088954468802698	5.874929962604707	S100A9
Regulation Of Cell Population Proliferation (GO:0042127)	1/766	0.29640020375748527	0.30543679533545737	0	0	3.141503267973856	3.820208393144794	JUNB
Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944)	1/938	0.3510546852663379	0.35956510187885515	0	0	2.541889007470651	2.66088314178272	JUNB
Regulation Of Gene Expression (GO:0010468)	1/1127	0.40673022964517397	0.4140807759640627	0	0	2.0942495559502663	1.8839976644116532	PLCG2
Positive Regulation Of DNA-templated Transcription (GO:0045893)	1/1243	0.43875939592127616	0.44401399946524356	0	0	1.8869766505636072	1.5544990810086123	JUNB
Regulation Of DNA-templated Transcription (GO:0006355)	1/1922	0.5972819293794858	0.6008371789591256	0	0	1.1758198854763144	0.6059776305408936	JUNB
Regulation Of Transcription By RNA Polymerase II (GO:0006357)	1/2028	0.6180466444055415	0.6180466444055415	0	0	1.1077947705969413	0.5330612589579029	JUNB
