Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Hematopoietic Stem Cell Differentiation (GO:0060218)	1/9	0.016086908285246115	0.07804269822214517	0	0	71.27142857142857	294.3331456349383	MLLT3
Positive Regulation Of Phagocytosis, Engulfment (GO:0060100)	1/9	0.016086908285246115	0.07804269822214517	0	0	71.27142857142857	294.3331456349383	PLCG2
Negative Regulation Of Transcription By RNA Polymerase I (GO:0016479)	1/9	0.016086908285246115	0.07804269822214517	0	0	71.27142857142857	294.3331456349383	NOP53
Amino Sugar Metabolic Process (GO:0006040)	1/9	0.016086908285246115	0.07804269822214517	0	0	71.27142857142857	294.3331456349383	ST6GAL1
Regulation Of Viral-Induced Cytoplasmic Pattern Recognition Receptor Signaling Pathway (GO:0039531)	1/9	0.016086908285246115	0.07804269822214517	0	0	71.27142857142857	294.3331456349383	NOP53
Myeloid Dendritic Cell Differentiation (GO:0043011)	1/9	0.016086908285246115	0.07804269822214517	0	0	71.27142857142857	294.3331456349383	CAMK4
Response To Interleukin-4 (GO:0070670)	1/9	0.016086908285246115	0.07804269822214517	0	0	71.27142857142857	294.3331456349383	LEF1
Regulation Of Cell Cycle (GO:0051726)	3/298	0.01626841388117961	0.07804269822214517	0	0	6.061325115562403	24.963748417974152	JUN;JUNB;NOP53
Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032434)	2/109	0.016434061782974498	0.07804269822214517	0	0	10.916437603078615	44.84908307889531	FHIT;NOP53
Response To Lipid (GO:0033993)	2/110	0.016719642961665903	0.07804269822214517	0	0	10.814814814814815	44.24525701674489	PLCG2;FOXP1
Negative Regulation Of Lymphocyte Migration (GO:2000402)	1/10	0.017858741011932532	0.07804269822214517	0	0	63.34920634920635	254.99716559529233	RIPOR2
L-serine Metabolic Process (GO:0006563)	1/10	0.017858741011932532	0.07804269822214517	0	0	63.34920634920635	254.99716559529233	SERINC5
N-acetylneuraminate Metabolic Process (GO:0006054)	1/10	0.017858741011932532	0.07804269822214517	0	0	63.34920634920635	254.99716559529233	ST6GAL1
Positive Regulation Of Non-Canonical Wnt Signaling Pathway (GO:2000052)	1/10	0.017858741011932532	0.07804269822214517	0	0	63.34920634920635	254.99716559529233	MLLT3
Hematopoietic Stem Cell Proliferation (GO:0071425)	1/10	0.017858741011932532	0.07804269822214517	0	0	63.34920634920635	254.99716559529233	RUNX1
Regulation Of Phagocytosis, Engulfment (GO:0060099)	1/10	0.017858741011932532	0.07804269822214517	0	0	63.34920634920635	254.99716559529233	PLCG2
Regulation Of B Cell Apoptotic Process (GO:0002902)	1/10	0.017858741011932532	0.07804269822214517	0	0	63.34920634920635	254.99716559529233	FOXP1
Serine Family Amino Acid Biosynthetic Process (GO:0009070)	1/10	0.017858741011932532	0.07804269822214517	0	0	63.34920634920635	254.99716559529233	SERINC5
Positive Regulation Of Angiogenesis (GO:0045766)	2/119	0.019384633828883974	0.07844200569633059	0	0	9.978381096028155	39.34749669956984	ETS1;RUNX1
Positive Regulation Of Cytokine Production (GO:0001819)	3/320	0.019624141088918388	0.07844200569633059	0	0	5.634356180097505	22.148624746378598	PLCG2;RUNX1;FOXP1
Macrophage Activation Involved In Immune Response (GO:0002281)	1/11	0.01962747193991364	0.07844200569633059	0	0	57.011428571428574	224.10195239289595	PLCG2
Regulation Of CD4-positive, Alpha-Beta T Cell Differentiation (GO:0043370)	1/11	0.01962747193991364	0.07844200569633059	0	0	57.011428571428574	224.10195239289595	RUNX1
Negative Regulation Of CD4-positive, Alpha-Beta T Cell Activation (GO:2000515)	1/11	0.01962747193991364	0.07844200569633059	0	0	57.011428571428574	224.10195239289595	RUNX1
Regulation Of T-helper 17 Cell Differentiation (GO:2000319)	1/11	0.01962747193991364	0.07844200569633059	0	0	57.011428571428574	224.10195239289595	JUNB
Cellular Response To Lipopolysaccharide (GO:0071222)	2/124	0.020937481778832794	0.07844200569633059	0	0	9.56702025072324	36.98815088118229	PLCG2;VIM
Regulation Of Chemokine (C-X-C Motif) Ligand 2 Production (GO:2000341)	1/12	0.021393106288118857	0.07844200569633059	0	0	51.82597402597403	199.25462501506232	FOXP1
Positive Regulation Of Neuroinflammatory Response (GO:0150078)	1/12	0.021393106288118857	0.07844200569633059	0	0	51.82597402597403	199.25462501506232	PLCG2
Granulocyte Differentiation (GO:0030851)	1/12	0.021393106288118857	0.07844200569633059	0	0	51.82597402597403	199.25462501506232	LEF1
Regulation Of Interleukin-5 Production (GO:0032674)	1/12	0.021393106288118857	0.07844200569633059	0	0	51.82597402597403	199.25462501506232	LEF1
Positive Regulation Of Reactive Oxygen Species Biosynthetic Process (GO:1903428)	1/12	0.021393106288118857	0.07844200569633059	0	0	51.82597402597403	199.25462501506232	PLCG2
Nuclear Body Organization (GO:0030575)	1/12	0.021393106288118857	0.07844200569633059	0	0	51.82597402597403	199.25462501506232	ETS1
Nucleotide Metabolic Process (GO:0009117)	1/12	0.021393106288118857	0.07844200569633059	0	0	51.82597402597403	199.25462501506232	FHIT
Negative Regulation By Host Of Viral Transcription (GO:0043922)	1/12	0.021393106288118857	0.07844200569633059	0	0	51.82597402597403	199.25462501506232	JUN
Regulation Of T Cell Differentiation In Thymus (GO:0033081)	1/12	0.021393106288118857	0.07844200569633059	0	0	51.82597402597403	199.25462501506232	CAMK4
Positive Regulation Of Calcium-Mediated Signaling (GO:0050850)	1/12	0.021393106288118857	0.07844200569633059	0	0	51.82597402597403	199.25462501506232	PLCG2
Response To Muramyl Dipeptide (GO:0032495)	1/12	0.021393106288118857	0.07844200569633059	0	0	51.82597402597403	199.25462501506232	VIM
Positive Regulation Of Cellular Extravasation (GO:0002693)	1/12	0.021393106288118857	0.07844200569633059	0	0	51.82597402597403	199.25462501506232	RIPOR2
Regulation Of Tumor Necrosis Factor Production (GO:0032680)	2/127	0.02189343864405057	0.07844200569633059	0	0	9.336	35.67816157733114	PLCG2;FOXP1
Regulation Of Macrophage Cytokine Production (GO:0010935)	1/13	0.02315564927877951	0.07844200569633059	0	0	47.50476190476191	178.87996472866277	PLCG2
Regulation Of Myoblast Fusion (GO:1901739)	1/13	0.02315564927877951	0.07844200569633059	0	0	47.50476190476191	178.87996472866277	RIPOR2
Cellular Response To Interleukin-4 (GO:0071353)	1/13	0.02315564927877951	0.07844200569633059	0	0	47.50476190476191	178.87996472866277	LEF1
Regulation Of Transcription Of Nucleolar Large rRNA By RNA Polymerase I (GO:1901836)	1/13	0.02315564927877951	0.07844200569633059	0	0	47.50476190476191	178.87996472866277	NOP53
Myeloid Dendritic Cell Activation (GO:0001773)	1/13	0.02315564927877951	0.07844200569633059	0	0	47.50476190476191	178.87996472866277	CAMK4
Positive Regulation Of Alpha-Beta T Cell Differentiation (GO:0046638)	1/13	0.02315564927877951	0.07844200569633059	0	0	47.50476190476191	178.87996472866277	RUNX1
Response To Chemokine (GO:1990868)	1/13	0.02315564927877951	0.07844200569633059	0	0	47.50476190476191	178.87996472866277	RIPOR2
Regulation Of T-helper 17 Type Immune Response (GO:2000316)	1/13	0.02315564927877951	0.07844200569633059	0	0	47.50476190476191	178.87996472866277	JUNB
Secondary Palate Development (GO:0062009)	1/13	0.02315564927877951	0.07844200569633059	0	0	47.50476190476191	178.87996472866277	LEF1
Antigen Receptor-Mediated Signaling Pathway (GO:0050851)	2/134	0.02419336100625184	0.08132691353640041	0	0	8.837789661319073	32.89139870817017	PLCG2;THEMIS
Cellular Response To Metal Ion (GO:0071248)	2/135	0.02452973438131132	0.0818281978979622	0	0	8.770897832817337	32.521342361216405	JUN;PLCG2
Regulation Of Exit From Mitosis (GO:0007096)	1/14	0.024915106126970902	0.08186392013147582	0	0	43.848351648351645	161.9004351330391	CDC14A
Negative Regulation Of Androgen Receptor Signaling Pathway (GO:0060766)	1/14	0.024915106126970902	0.08186392013147582	0	0	43.848351648351645	161.9004351330391	FOXP1
Regulation Of Interleukin-13 Production (GO:0032656)	1/15	0.02667148204996858	0.08570174746938435	0	0	40.714285714285715	147.55510087647235	LEF1
Regulation Of Monocyte Differentiation (GO:0045655)	1/15	0.02667148204996858	0.08570174746938435	0	0	40.714285714285715	147.55510087647235	FOXP1
Positive Regulation Of Syncytium Formation By Plasma Membrane Fusion (GO:0060143)	1/15	0.02667148204996858	0.08570174746938435	0	0	40.714285714285715	147.55510087647235	RIPOR2
Positive Regulation Of Macromolecule Metabolic Process (GO:0010604)	3/364	0.027407305012053823	0.08742330138881402	0	0	4.936539914379249	17.756465992441715	LEF1;PLCG2;ETS1
Regulation Of Interleukin-1 Production (GO:0032652)	1/16	0.028424782266975358	0.0880966656075761	0	0	37.99809523809524	135.29198627979454	FOXP1
Antifungal Innate Immune Response (GO:0061760)	1/16	0.028424782266975358	0.0880966656075761	0	0	37.99809523809524	135.29198627979454	PLCG2
Regulation Of Plasminogen Activation (GO:0010755)	1/16	0.028424782266975358	0.0880966656075761	0	0	37.99809523809524	135.29198627979454	RUNX1
Regulation Of B Cell Receptor Signaling Pathway (GO:0050855)	1/16	0.028424782266975358	0.0880966656075761	0	0	37.99809523809524	135.29198627979454	FOXP1
Regulation Of Cellular Respiration (GO:0043457)	1/17	0.03017501197648502	0.08909783941705374	0	0	35.621428571428574	124.70139957851625	NOP53
Positive Regulation Of Leukocyte Adhesion To Vascular Endothelial Cell (GO:1904996)	1/17	0.03017501197648502	0.08909783941705374	0	0	35.621428571428574	124.70139957851625	ETS1
Regulation Of Establishment Of Cell Polarity (GO:2000114)	1/17	0.03017501197648502	0.08909783941705374	0	0	35.621428571428574	124.70139957851625	RIPOR2
Myeloid Cell Activation Involved In Immune Response (GO:0002275)	1/17	0.03017501197648502	0.08909783941705374	0	0	35.621428571428574	124.70139957851625	PLCG2
Negative Regulation Of Rho Protein Signal Transduction (GO:0035024)	1/17	0.03017501197648502	0.08909783941705374	0	0	35.621428571428574	124.70139957851625	RIPOR2
Positive Regulation Of Cell Cycle Phase Transition (GO:1901989)	1/17	0.03017501197648502	0.08909783941705374	0	0	35.621428571428574	124.70139957851625	PLCG2
Regulation Of Aerobic Respiration (GO:1903715)	1/17	0.03017501197648502	0.08909783941705374	0	0	35.621428571428574	124.70139957851625	NOP53
Regulation Of Establishment Or Maintenance Of Cell Polarity (GO:0032878)	1/18	0.03192217639649051	0.09058435769653475	0	0	33.52436974789916	115.47316040046559	RIPOR2
Positive Regulation Of Neutrophil Chemotaxis (GO:0090023)	1/18	0.03192217639649051	0.09058435769653475	0	0	33.52436974789916	115.47316040046559	RIPOR2
Positive Regulation Of NLRP3 Inflammasome Complex Assembly (GO:1900227)	1/18	0.03192217639649051	0.09058435769653475	0	0	33.52436974789916	115.47316040046559	PLCG2
Response To Axon Injury (GO:0048678)	1/18	0.03192217639649051	0.09058435769653475	0	0	33.52436974789916	115.47316040046559	PLCG2
Regulation Of RIG-I Signaling Pathway (GO:0039535)	1/18	0.03192217639649051	0.09058435769653475	0	0	33.52436974789916	115.47316040046559	NOP53
Positive Regulation Of Extracellular Matrix Organization (GO:1903055)	1/18	0.03192217639649051	0.09058435769653475	0	0	33.52436974789916	115.47316040046559	RUNX1
Peptide Biosynthetic Process (GO:0043043)	2/158	0.032783850710532025	0.09155623233468811	0	0	7.469079939668175	25.527965132049008	RPS29;RPL13
Response To Lipopolysaccharide (GO:0032496)	2/159	0.03316448588768497	0.09155623233468811	0	0	7.421131509928812	25.278419763859226	VIM;FOXP1
Stimulatory C-type Lectin Receptor Signaling Pathway (GO:0002223)	1/19	0.0336662807139245	0.09155623233468811	0	0	31.66031746031746	107.36832116912788	PLCG2
Regulation Of Neuroinflammatory Response (GO:0150077)	1/19	0.0336662807139245	0.09155623233468811	0	0	31.66031746031746	107.36832116912788	PLCG2
Regulation Of Tissue Remodeling (GO:0034103)	1/19	0.0336662807139245	0.09155623233468811	0	0	31.66031746031746	107.36832116912788	RUNX1
Cellular Response To Lectin (GO:1990858)	1/19	0.0336662807139245	0.09155623233468811	0	0	31.66031746031746	107.36832116912788	PLCG2
Regulation Of Macromolecule Metabolic Process (GO:0060255)	2/162	0.034316879008408595	0.09155623233468811	0	0	7.280882352941177	24.55199404856915	AFF1;FOXP1
Negative Regulation Of DNA-templated Transcription (GO:0045892)	5/1025	0.03531407965715273	0.09155623233468811	0	0	2.995572422517394	10.015617124118366	JUN;LEF1;NOP53;RUNX1;FOXP1
Positive Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904707)	1/20	0.0354073301248565	0.09155623233468811	0	0	29.992481203007518	100.19997336732251	JUN
Lipopolysaccharide-Mediated Signaling Pathway (GO:0031663)	1/20	0.0354073301248565	0.09155623233468811	0	0	29.992481203007518	100.19997336732251	PLCG2
Long-Term Memory (GO:0007616)	1/20	0.0354073301248565	0.09155623233468811	0	0	29.992481203007518	100.19997336732251	CAMK4
Phosphatidylserine Metabolic Process (GO:0006658)	1/20	0.0354073301248565	0.09155623233468811	0	0	29.992481203007518	100.19997336732251	SERINC5
Positive Regulation Of Antigen Receptor-Mediated Signaling Pathway (GO:0050857)	1/20	0.0354073301248565	0.09155623233468811	0	0	29.992481203007518	100.19997336732251	FOXP1
Response To Fibroblast Growth Factor (GO:0071774)	1/20	0.0354073301248565	0.09155623233468811	0	0	29.992481203007518	100.19997336732251	IER2
Regulation Of Cardiac Muscle Cell Proliferation (GO:0060043)	1/20	0.0354073301248565	0.09155623233468811	0	0	29.992481203007518	100.19997336732251	RUNX1
Cellular Response To Oxygen-Containing Compound (GO:1901701)	3/406	0.03617024381127769	0.0929788032089903	0	0	4.4125874125874125	14.647665515135017	JUN;PLCG2;VIM
Positive Regulation Of Granulocyte Chemotaxis (GO:0071624)	1/21	0.03714532981270047	0.09437505307064015	0	0	28.49142857142857	93.81991597487813	RIPOR2
Response To Cadmium Ion (GO:0046686)	1/21	0.03714532981270047	0.09437505307064015	0	0	28.49142857142857	93.81991597487813	JUN
Generation Of Neurons (GO:0048699)	2/172	0.03826965213303261	0.09545328385630818	0	0	6.849134948096886	22.349399026155545	IER2;RUNX1
Neuron Differentiation (GO:0030182)	2/173	0.038674180538602526	0.09545328385630818	0	0	6.8087375300997595	22.14598442629385	IER2;RUNX1
